UTC time,nat_gas,hydro,wind,biomass,unknown
2023-01-03 00:00:00,0.0,644.0,101.0,26.0,20.0
2023-01-03 01:00:00,0.0,644.0,99.0,28.0,21.0
2023-01-03 02:00:00,0.0,642.0,96.0,29.0,19.0
2023-01-03 03:00:00,0.0,627.0,87.0,33.0,20.0
2023-01-03 04:00:00,0.0,684.0,89.0,33.0,18.0
2023-01-03 05:00:00,0.0,821.0,97.0,35.0,19.0
2023-01-03 06:00:00,2.0,848.0,87.0,36.0,21.0
2023-01-03 07:00:00,17.0,938.0,89.0,38.0,23.0
2023-01-03 08:00:00,42.0,974.0,76.0,40.0,26.0
2023-01-03 09:00:00,68.0,986.0,74.0,39.0,25.0
2023-01-03 10:00:00,71.0,1058.0,79.0,39.0,25.0
2023-01-03 11:00:00,65.0,1058.0,74.0,38.0,24.0
2023-01-03 12:00:00,65.0,1059.0,73.0,38.0,24.0
2023-01-03 13:00:00,65.0,1060.0,68.0,39.0,23.0
2023-01-03 14:00:00,65.0,1060.0,62.0,38.0,23.0
2023-01-03 15:00:00,65.0,1108.0,61.0,39.0,24.0
2023-01-03 16:00:00,65.0,1107.0,52.0,39.0,24.0
2023-01-03 17:00:00,65.0,1108.0,42.0,40.0,24.0
2023-01-03 18:00:00,63.0,1049.0,38.0,40.0,25.0
2023-01-03 19:00:00,61.0,994.0,37.0,38.0,23.0
2023-01-03 20:00:00,54.0,935.0,36.0,37.0,22.0
2023-01-03 21:00:00,53.0,926.0,32.0,35.0,21.0
2023-01-03 22:00:00,53.0,775.0,30.0,30.0,17.0
2023-01-03 23:00:00,52.0,687.0,22.0,32.0,21.0
