Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
39936,2023-07-23 00:00:00,181.58,0.0,0.0,16.0,10.0,12.0
39937,2023-07-23 01:00:00,175.69,0.0,0.0,16.0,9.0,11.0
39938,2023-07-23 02:00:00,186.49,0.0,0.0,15.0,10.0,12.0
39939,2023-07-23 03:00:00,237.93,0.0,0.0,7.0,10.0,12.0
39940,2023-07-23 04:00:00,265.38,0.0,0.0,4.0,10.0,12.0
39941,2023-07-23 05:00:00,233.59,0.0,0.0,9.0,10.0,13.0
39942,2023-07-23 06:00:00,150.6,0.0,0.0,22.0,9.0,11.0
39943,2023-07-23 07:00:00,182.32,0.0,0.0,18.0,10.0,13.0
39944,2023-07-23 08:00:00,82.14,0.0,51.0,16.0,11.0,13.0
39945,2023-07-23 09:00:00,80.38,0.0,51.0,18.0,11.0,13.0
39946,2023-07-23 10:00:00,182.32,0.0,6.0,11.0,11.0,13.0
39947,2023-07-23 11:00:00,111.57,0.0,41.0,3.0,10.0,13.0
39948,2023-07-23 12:00:00,88.92,0.0,68.0,2.0,12.0,15.0
39949,2023-07-23 13:00:00,66.09,0.0,68.0,1.0,8.0,10.0
39950,2023-07-23 14:00:00,70.41,0.0,75.0,1.0,10.0,12.0
39951,2023-07-23 15:00:00,179.69,0.0,20.0,1.0,12.0,15.0
39952,2023-07-23 16:00:00,67.57,6.0,118.0,2.0,12.0,14.0
39953,2023-07-23 17:00:00,55.22,6.0,151.0,3.0,12.0,14.0
39954,2023-07-23 18:00:00,29.39,6.0,335.0,1.0,12.0,15.0
39955,2023-07-23 19:00:00,30.75,6.0,302.0,0.0,12.0,14.0
39956,2023-07-23 20:00:00,89.77,6.0,78.0,0.0,11.0,13.0
39957,2023-07-23 21:00:00,144.76,6.0,35.0,0.0,10.0,12.0
39958,2023-07-23 22:00:00,269.26,1.0,3.0,1.0,10.0,12.0
39959,2023-07-23 23:00:00,316.09,1.0,0.0,0.0,10.0,12.0
