UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-01-01 00:00:00,715.0,140.0,4372.0,1.0,516.0,0.0,3559.0,769.0,68.0
2023-01-01 01:00:00,715.0,141.0,4373.0,1.0,540.0,0.0,3634.0,782.0,68.0
2023-01-01 02:00:00,712.0,129.0,4373.0,1.0,524.0,0.0,3628.0,797.0,69.0
2023-01-01 03:00:00,716.0,140.0,4373.0,1.0,560.0,0.0,3500.0,797.0,71.0
2023-01-01 04:00:00,714.0,127.0,4371.0,1.0,542.0,0.0,3353.0,810.0,71.0
2023-01-01 05:00:00,717.0,129.0,4372.0,1.0,616.0,0.0,3391.0,828.0,71.0
2023-01-01 06:00:00,720.0,129.0,4372.0,1.0,677.0,0.0,3233.0,821.0,73.0
2023-01-01 07:00:00,720.0,123.0,4372.0,1.0,674.0,3.0,3214.0,835.0,79.0
2023-01-01 08:00:00,723.0,133.0,4371.0,1.0,685.0,15.0,3213.0,825.0,78.0
2023-01-01 09:00:00,724.0,134.0,4372.0,1.0,699.0,29.0,3249.0,829.0,76.0
2023-01-01 10:00:00,723.0,160.0,4372.0,1.0,752.0,32.0,3416.0,829.0,78.0
2023-01-01 11:00:00,731.0,140.0,4368.0,1.0,775.0,18.0,3416.0,824.0,68.0
2023-01-01 12:00:00,735.0,130.0,4360.0,1.0,804.0,3.0,3255.0,821.0,71.0
2023-01-01 13:00:00,731.0,128.0,4300.0,1.0,874.0,0.0,3490.0,821.0,78.0
2023-01-01 14:00:00,747.0,130.0,4298.0,1.0,947.0,0.0,3600.0,836.0,82.0
2023-01-01 15:00:00,811.0,140.0,4361.0,1.0,1073.0,0.0,3503.0,841.0,84.0
2023-01-01 16:00:00,854.0,139.0,4362.0,1.0,1186.0,0.0,3541.0,854.0,88.0
2023-01-01 17:00:00,887.0,128.0,4361.0,1.0,1148.0,0.0,3620.0,856.0,93.0
2023-01-01 18:00:00,894.0,132.0,4360.0,1.0,1034.0,0.0,3676.0,857.0,96.0
2023-01-01 19:00:00,899.0,139.0,4360.0,1.0,920.0,0.0,3604.0,860.0,99.0
2023-01-01 20:00:00,886.0,136.0,4365.0,1.0,899.0,0.0,3335.0,848.0,100.0
