UTC time,oil,wind,biomass,geothermal,unknown,hydro,nat_gas,nuclear,solar,coal
2023-01-02 04:00:00,1224.0,106546.0,20472.0,105.0,1175.0,5054.0,7173.0,9838.0,4.0,33860.0
2023-01-02 05:00:00,1224.0,115312.0,20925.0,102.0,1191.0,4825.0,7900.0,9838.0,7.0,41671.0
2023-01-02 06:00:00,1224.0,121763.0,21417.0,100.0,1200.0,4885.0,8362.0,9849.0,9.0,51222.0
2023-01-02 07:00:00,1224.0,128738.0,21816.0,100.0,1200.0,4804.0,8348.0,9847.0,1730.0,54852.0
2023-01-02 08:00:00,1224.0,128951.0,21958.0,100.0,1200.0,4878.0,8807.0,9852.0,10996.0,59998.0
2023-01-02 09:00:00,1224.0,122851.0,21968.0,99.0,1268.0,5219.0,9471.0,9852.0,21420.0,63727.0
2023-01-02 10:00:00,1224.0,120988.0,21847.0,95.0,1300.0,5175.0,9936.0,9860.0,28430.0,65045.0
2023-01-02 11:00:00,1224.0,120096.0,21715.0,92.0,1233.0,5205.0,9006.0,9852.0,29348.0,64276.0
2023-01-02 12:00:00,1224.0,120551.0,21735.0,92.0,1372.0,5233.0,8684.0,9837.0,23048.0,66485.0
2023-01-02 13:00:00,1224.0,121898.0,21687.0,94.0,1419.0,4834.0,9863.0,9832.0,13049.0,67973.0
2023-01-02 14:00:00,1224.0,117254.0,21908.0,93.0,1460.0,4797.0,10132.0,9836.0,3936.0,68933.0
2023-01-02 15:00:00,1224.0,115086.0,22425.0,96.0,1460.0,4879.0,10411.0,9832.0,190.0,69455.0
2023-01-02 16:00:00,1224.0,115646.0,22707.0,99.0,1460.0,4903.0,11190.0,9825.0,16.0,70239.0
2023-01-02 17:00:00,1224.0,116845.0,22756.0,100.0,1460.0,4954.0,11149.0,9821.0,6.0,70658.0
2023-01-02 18:00:00,1224.0,115154.0,22632.0,100.0,1464.0,5112.0,11455.0,9828.0,5.0,71148.0
2023-01-02 19:00:00,1224.0,111726.0,22204.0,100.0,1464.0,4967.0,11108.0,9830.0,4.0,70608.0
2023-01-02 20:00:00,1224.0,107171.0,21774.0,101.0,1464.0,5036.0,10643.0,9827.0,4.0,69017.0
2023-01-02 21:00:00,1224.0,102051.0,21425.0,104.0,1464.0,5092.0,10529.0,9833.0,4.0,68549.0
2023-01-02 22:00:00,1224.0,98227.0,21345.0,103.0,1464.0,5146.0,10161.0,9835.0,4.0,66738.0
2023-01-02 23:00:00,1224.0,93464.0,21159.0,100.0,1420.0,5098.0,9281.0,9831.0,4.0,65245.0
2023-01-03 00:00:00,1224.0,88774.0,21070.0,100.0,1491.0,5119.0,9151.0,9831.0,5.0,65025.0
2023-01-03 01:00:00,1224.0,82844.0,20999.0,103.0,1416.0,5365.0,8408.0,9845.0,4.0,63750.0
2023-01-03 02:00:00,1224.0,76912.0,20939.0,104.0,1380.0,5199.0,8513.0,9846.0,7.0,64330.0
2023-01-03 03:00:00,1224.0,71514.0,20975.0,108.0,1435.0,5121.0,8899.0,9857.0,5.0,66073.0
2023-01-03 04:00:00,1224.0,65863.0,21094.0,107.0,1477.0,5233.0,9614.0,9858.0,6.0,69748.0
2023-01-03 05:00:00,1229.0,61998.0,21405.0,104.0,1577.0,5185.0,12876.0,9857.0,8.0,77683.0
2023-01-03 06:00:00,1227.0,58777.0,22091.0,104.0,1690.0,5164.0,14636.0,9853.0,8.0,83428.0
2023-01-03 07:00:00,1221.0,56200.0,22389.0,104.0,1724.0,5090.0,15006.0,9851.0,931.0,87856.0
2023-01-03 08:00:00,1208.0,54076.0,22324.0,104.0,1724.0,5097.0,15006.0,9864.0,9918.0,89545.0
2023-01-03 09:00:00,1208.0,50970.0,22143.0,104.0,1724.0,5092.0,14999.0,9858.0,23784.0,90112.0
2023-01-03 10:00:00,1208.0,46141.0,21983.0,104.0,1720.0,5103.0,14895.0,9858.0,37352.0,89959.0
2023-01-03 11:00:00,1208.0,43255.0,21754.0,104.0,1720.0,5096.0,14709.0,9847.0,40869.0,89503.0
2023-01-03 12:00:00,1195.0,44375.0,21866.0,104.0,1721.0,5120.0,14933.0,9834.0,33737.0,88955.0
2023-01-03 13:00:00,1192.0,45321.0,22150.0,104.0,1720.0,5401.0,15042.0,9832.0,22008.0,89134.0
2023-01-03 14:00:00,1185.0,47184.0,22518.0,104.0,1721.0,5538.0,15296.0,9830.0,8121.0,88709.0
2023-01-03 15:00:00,1184.0,52094.0,22892.0,104.0,1724.0,5628.0,15675.0,9828.0,494.0,88231.0
2023-01-03 16:00:00,1184.0,63957.0,23067.0,104.0,1724.0,5768.0,16892.0,9832.0,13.0,88062.0
2023-01-03 17:00:00,1181.0,75590.0,22799.0,104.0,1724.0,5431.0,16585.0,9834.0,5.0,87391.0
2023-01-03 18:00:00,1180.0,87633.0,21739.0,104.0,1724.0,5264.0,15326.0,9836.0,5.0,86950.0
2023-01-03 19:00:00,1180.0,100526.0,21272.0,104.0,1558.0,5417.0,14263.0,9835.0,6.0,84061.0
2023-01-03 20:00:00,1180.0,109482.0,20911.0,104.0,1558.0,5243.0,12881.0,9841.0,5.0,75193.0
2023-01-03 21:00:00,1180.0,114439.0,20545.0,107.0,1440.0,5354.0,10732.0,9843.0,6.0,68107.0
2023-01-03 22:00:00,1180.0,122217.0,20335.0,108.0,1268.0,5467.0,9541.0,9831.0,5.0,56098.0
2023-01-03 23:00:00,1180.0,130573.0,20106.0,108.0,1188.0,5306.0,9064.0,9822.0,5.0,41289.0
2023-01-04 00:00:00,1180.0,138956.0,20047.0,108.0,1186.0,5272.0,8453.0,9819.0,5.0,37601.0
2023-01-04 01:00:00,1180.0,141349.0,19937.0,108.0,1184.0,5234.0,8607.0,9818.0,5.0,37641.0
2023-01-04 02:00:00,1180.0,136744.0,19900.0,108.0,1188.0,5196.0,8258.0,9828.0,4.0,37074.0
2023-01-04 03:00:00,1180.0,139944.0,19895.0,108.0,1187.0,5181.0,8255.0,9826.0,4.0,36581.0
2023-01-04 04:00:00,1188.0,157262.0,19934.0,105.0,1188.0,5135.0,8361.0,9816.0,8.0,37794.0
2023-01-04 05:00:00,1192.0,182529.0,20232.0,102.0,1188.0,5414.0,8668.0,9795.0,7.0,39561.0
2023-01-04 06:00:00,1193.0,190526.0,20770.0,104.0,1188.0,5384.0,8961.0,9785.0,8.0,41703.0
2023-01-04 07:00:00,1192.0,192000.0,21364.0,104.0,1188.0,5380.0,9168.0,9778.0,1102.0,44295.0
2023-01-04 08:00:00,1192.0,193150.0,21315.0,100.0,1188.0,5445.0,9074.0,9757.0,5537.0,45445.0
2023-01-04 09:00:00,1192.0,193943.0,21222.0,100.0,1188.0,5397.0,9173.0,9746.0,9261.0,44555.0
2023-01-04 10:00:00,1192.0,194262.0,21147.0,100.0,1189.0,5645.0,9168.0,9741.0,9928.0,43589.0
2023-01-04 11:00:00,1192.0,197014.0,20959.0,97.0,1188.0,5203.0,8981.0,9713.0,9332.0,42189.0
2023-01-04 12:00:00,1192.0,198589.0,21131.0,96.0,1188.0,5106.0,9016.0,9696.0,8279.0,40608.0
2023-01-04 13:00:00,1192.0,197893.0,21115.0,96.0,1188.0,5329.0,9062.0,9700.0,5949.0,39539.0
2023-01-04 14:00:00,1192.0,198547.0,21153.0,96.0,1188.0,5277.0,9066.0,9699.0,2352.0,39283.0
2023-01-04 15:00:00,1192.0,197026.0,21537.0,96.0,1188.0,5276.0,9335.0,9692.0,135.0,40389.0
2023-01-04 16:00:00,1192.0,199090.0,21849.0,96.0,1188.0,5134.0,9612.0,9673.0,6.0,43387.0
2023-01-04 17:00:00,1192.0,198505.0,21829.0,93.0,1187.0,5096.0,9872.0,9672.0,4.0,43624.0
2023-01-04 18:00:00,1192.0,198169.0,21676.0,94.0,1188.0,5139.0,9820.0,9674.0,4.0,43558.0
2023-01-04 19:00:00,1192.0,197191.0,21092.0,92.0,1188.0,4948.0,9873.0,9676.0,4.0,42407.0
2023-01-04 20:00:00,1192.0,196956.0,20880.0,92.0,1188.0,4862.0,8817.0,9665.0,4.0,43040.0
2023-01-04 21:00:00,1192.0,192003.0,20619.0,94.0,1183.0,4968.0,8866.0,9667.0,5.0,42436.0
2023-01-04 22:00:00,1192.0,187801.0,20429.0,96.0,1187.0,5041.0,8763.0,9664.0,5.0,41487.0
2023-01-04 23:00:00,1192.0,166836.0,20178.0,96.0,1156.0,5148.0,9079.0,9665.0,4.0,43134.0
2023-01-05 00:00:00,1192.0,160396.0,20132.0,96.0,1154.0,5088.0,9179.0,9675.0,4.0,43650.0
2023-01-05 01:00:00,1192.0,158079.0,20092.0,96.0,1156.0,5236.0,9171.0,9672.0,6.0,42890.0
2023-01-05 02:00:00,1192.0,157276.0,20030.0,96.0,1156.0,5260.0,9083.0,9671.0,5.0,43320.0
2023-01-05 03:00:00,1192.0,163138.0,20022.0,96.0,1155.0,5290.0,9124.0,9670.0,6.0,45009.0
2023-01-05 04:00:00,1192.0,171457.0,20177.0,92.0,1156.0,5035.0,9734.0,9670.0,7.0,46001.0
2023-01-05 05:00:00,1192.0,171951.0,20441.0,92.0,1162.0,5157.0,12078.0,9666.0,7.0,50478.0
2023-01-05 06:00:00,1192.0,170951.0,20932.0,92.0,1249.0,5423.0,13507.0,9655.0,8.0,57380.0
2023-01-05 07:00:00,1192.0,164460.0,21515.0,92.0,1333.0,5287.0,15115.0,9658.0,446.0,62178.0
2023-01-05 08:00:00,1192.0,153706.0,21628.0,92.0,1447.0,5136.0,16043.0,9674.0,4131.0,63146.0
2023-01-05 09:00:00,1200.0,142380.0,21588.0,92.0,1655.0,5123.0,16783.0,9676.0,10936.0,63975.0
2023-01-05 10:00:00,1208.0,135742.0,21378.0,92.0,1656.0,5198.0,16352.0,9691.0,17214.0,66205.0
2023-01-05 11:00:00,1208.0,126600.0,21217.0,96.0,1656.0,5128.0,15521.0,9689.0,20188.0,68707.0
2023-01-05 12:00:00,1207.0,111609.0,21252.0,96.0,1655.0,5242.0,16000.0,9688.0,18604.0,69265.0
2023-01-05 13:00:00,1208.0,95356.0,21432.0,96.0,1688.0,5374.0,16187.0,9692.0,12396.0,69832.0
2023-01-05 14:00:00,1218.0,80666.0,21597.0,96.0,1691.0,5396.0,16379.0,9686.0,4737.0,72543.0
2023-01-05 15:00:00,1225.0,67697.0,22024.0,96.0,1693.0,5443.0,15528.0,9687.0,292.0,74622.0
2023-01-05 16:00:00,1232.0,60458.0,22225.0,96.0,1696.0,5295.0,14978.0,9692.0,7.0,75231.0
2023-01-05 17:00:00,1232.0,54671.0,22289.0,96.0,1700.0,5492.0,15335.0,9688.0,5.0,74640.0
2023-01-05 18:00:00,1232.0,52519.0,22216.0,96.0,1700.0,5420.0,15069.0,9688.0,5.0,74640.0
2023-01-05 19:00:00,1231.0,51092.0,21804.0,99.0,1700.0,5316.0,14625.0,9695.0,7.0,74599.0
2023-01-05 20:00:00,1232.0,52208.0,21330.0,104.0,1700.0,5188.0,13836.0,9699.0,4.0,72426.0
2023-01-05 21:00:00,1232.0,56602.0,20943.0,104.0,1698.0,5097.0,12420.0,9696.0,4.0,66497.0
2023-01-05 22:00:00,1232.0,59991.0,20962.0,104.0,1677.0,5035.0,10652.0,9694.0,4.0,59650.0
2023-01-05 23:00:00,1232.0,66392.0,21588.0,106.0,1548.0,4950.0,10995.0,9685.0,5.0,55700.0
2023-01-06 00:00:00,1232.0,73182.0,21653.0,108.0,1548.0,4823.0,10780.0,9685.0,4.0,55320.0
2023-01-06 01:00:00,1232.0,81956.0,21654.0,108.0,1527.0,4944.0,10609.0,9688.0,5.0,54742.0
2023-01-06 02:00:00,1232.0,90729.0,21594.0,110.0,1361.0,4834.0,9758.0,9686.0,4.0,51453.0
2023-01-06 03:00:00,1231.0,99595.0,21534.0,112.0,1253.0,4701.0,9241.0,9685.0,4.0,49915.0
2023-01-06 04:00:00,1232.0,108412.0,21651.0,108.0,1350.0,4674.0,10120.0,9678.0,6.0,54346.0
2023-01-06 05:00:00,1227.0,115868.0,21797.0,108.0,1441.0,4804.0,11015.0,9679.0,8.0,56931.0
2023-01-06 06:00:00,1217.0,121295.0,22312.0,108.0,1515.0,4907.0,11414.0,9674.0,9.0,60703.0
2023-01-06 07:00:00,1216.0,128437.0,22868.0,108.0,1530.0,4942.0,12063.0,9668.0,934.0,66133.0
2023-01-06 08:00:00,1216.0,133667.0,22801.0,104.0,1470.0,5123.0,11627.0,9668.0,7288.0,64977.0
2023-01-06 09:00:00,1217.0,136725.0,22613.0,103.0,1528.0,5124.0,11603.0,9671.0,16160.0,63888.0
2023-01-06 10:00:00,1216.0,137721.0,22542.0,100.0,1531.0,5201.0,11372.0,9669.0,23956.0,60645.0
2023-01-06 11:00:00,1216.0,137388.0,22351.0,103.0,1528.0,5129.0,11309.0,9675.0,26757.0,59253.0
2023-01-06 12:00:00,1216.0,138163.0,22372.0,101.0,1409.0,5143.0,10372.0,9662.0,22785.0,59479.0
2023-01-06 13:00:00,1216.0,128085.0,22470.0,104.0,1396.0,5087.0,10732.0,9643.0,13654.0,61737.0
2023-01-06 14:00:00,1234.0,117035.0,22790.0,104.0,1547.0,5034.0,13251.0,9658.0,4691.0,65321.0
2023-01-06 15:00:00,1255.0,107366.0,23334.0,106.0,1560.0,5149.0,14709.0,9673.0,279.0,69785.0
2023-01-06 16:00:00,1255.0,102784.0,23639.0,108.0,1560.0,5079.0,15479.0,9668.0,14.0,70670.0
2023-01-06 17:00:00,1248.0,102763.0,23555.0,108.0,1560.0,4867.0,14838.0,9672.0,6.0,68229.0
2023-01-06 18:00:00,1248.0,98742.0,23448.0,108.0,1560.0,4804.0,14085.0,9672.0,4.0,64704.0
2023-01-06 19:00:00,1248.0,96976.0,23055.0,108.0,1561.0,4876.0,13835.0,9666.0,5.0,61019.0
2023-01-06 20:00:00,1248.0,94958.0,22585.0,108.0,1564.0,4860.0,13180.0,9662.0,4.0,54542.0
2023-01-06 21:00:00,1248.0,89131.0,22277.0,111.0,1485.0,4818.0,13123.0,9661.0,8.0,51696.0
2023-01-06 22:00:00,1248.0,83445.0,21947.0,112.0,1399.0,4791.0,11996.0,9658.0,4.0,44932.0
2023-01-06 23:00:00,1248.0,76813.0,21693.0,112.0,1329.0,4711.0,9538.0,9641.0,4.0,39576.0
2023-01-07 00:00:00,1248.0,74788.0,21618.0,112.0,1260.0,4643.0,8445.0,9636.0,4.0,39196.0
2023-01-07 01:00:00,1248.0,77581.0,21533.0,112.0,1236.0,4598.0,8190.0,9636.0,4.0,37160.0
2023-01-07 02:00:00,1249.0,81261.0,21443.0,112.0,1236.0,4592.0,8160.0,9638.0,4.0,34789.0
2023-01-07 03:00:00,1248.0,83147.0,21285.0,112.0,1236.0,4602.0,8175.0,9638.0,6.0,34452.0
2023-01-07 04:00:00,1248.0,84292.0,21348.0,112.0,1236.0,4611.0,8268.0,9635.0,6.0,32982.0
2023-01-07 05:00:00,1248.0,85477.0,21644.0,112.0,1236.0,4593.0,8591.0,9632.0,8.0,35543.0
2023-01-07 06:00:00,1262.0,87822.0,22169.0,112.0,1236.0,4660.0,9453.0,9625.0,8.0,38944.0
2023-01-07 07:00:00,1264.0,88689.0,22717.0,110.0,1236.0,4670.0,9647.0,9636.0,1031.0,39321.0
2023-01-07 08:00:00,1270.0,85711.0,22959.0,108.0,1239.0,4737.0,9714.0,9646.0,9640.0,41496.0
2023-01-07 09:00:00,1276.0,82800.0,23090.0,106.0,1243.0,4745.0,9810.0,9658.0,22350.0,42061.0
2023-01-07 10:00:00,1276.0,83025.0,22854.0,104.0,1271.0,4723.0,9993.0,9648.0,33511.0,42363.0
2023-01-07 11:00:00,1269.0,83833.0,22516.0,104.0,1204.0,4803.0,9307.0,9637.0,38886.0,41039.0
2023-01-07 12:00:00,1275.0,82804.0,22342.0,104.0,1194.0,4817.0,8841.0,9621.0,37085.0,40078.0
2023-01-07 13:00:00,1286.0,83410.0,22303.0,104.0,1175.0,4751.0,8798.0,9613.0,27318.0,39629.0
2023-01-07 14:00:00,1278.0,87760.0,22446.0,105.0,1186.0,4741.0,8800.0,9616.0,11399.0,40743.0
2023-01-07 15:00:00,1268.0,98870.0,22886.0,109.0,1270.0,4929.0,9345.0,9620.0,906.0,42353.0
2023-01-07 16:00:00,1258.0,112502.0,23076.0,112.0,1282.0,5022.0,9702.0,9627.0,14.0,44028.0
2023-01-07 17:00:00,1256.0,124556.0,22978.0,112.0,1280.0,4850.0,9626.0,9642.0,7.0,44105.0
2023-01-07 18:00:00,1256.0,130448.0,22783.0,112.0,1195.0,5043.0,8807.0,9643.0,4.0,40843.0
2023-01-07 19:00:00,1261.0,133796.0,22472.0,112.0,1172.0,4983.0,8083.0,9638.0,4.0,34067.0
2023-01-07 20:00:00,1268.0,134138.0,22165.0,112.0,1172.0,4801.0,7421.0,9641.0,5.0,27713.0
2023-01-07 21:00:00,1268.0,130956.0,21971.0,112.0,1172.0,4853.0,7315.0,9643.0,4.0,27487.0
2023-01-07 22:00:00,1275.0,131443.0,21826.0,112.0,1172.0,4796.0,6825.0,9639.0,4.0,27278.0
2023-01-07 23:00:00,1276.0,130148.0,21745.0,116.0,1140.0,5018.0,7790.0,9659.0,4.0,26782.0
2023-01-08 00:00:00,1280.0,126720.0,21648.0,113.0,1140.0,5272.0,7000.0,9665.0,6.0,26668.0
2023-01-08 01:00:00,1284.0,121661.0,21602.0,116.0,1140.0,5267.0,7144.0,9665.0,5.0,26796.0
2023-01-08 02:00:00,1284.0,115112.0,21562.0,116.0,1140.0,4989.0,7059.0,9664.0,4.0,27390.0
2023-01-08 03:00:00,1284.0,112448.0,21605.0,112.0,1140.0,4965.0,7217.0,9661.0,6.0,26752.0
2023-01-08 04:00:00,1284.0,109211.0,21637.0,112.0,1140.0,4802.0,7118.0,9665.0,7.0,26531.0
2023-01-08 05:00:00,1284.0,104750.0,21789.0,108.0,1140.0,4887.0,7160.0,9671.0,5.0,26860.0
2023-01-08 06:00:00,1284.0,104156.0,22018.0,108.0,1140.0,4928.0,7178.0,9670.0,6.0,27116.0
2023-01-08 07:00:00,1284.0,104558.0,22305.0,108.0,1140.0,4997.0,7885.0,9670.0,722.0,27546.0
2023-01-08 08:00:00,1284.0,105718.0,22500.0,106.0,1140.0,4878.0,8365.0,9673.0,4467.0,31709.0
2023-01-08 09:00:00,1284.0,101437.0,22649.0,104.0,1146.0,4866.0,9016.0,9670.0,10911.0,35401.0
2023-01-08 10:00:00,1284.0,97965.0,22697.0,102.0,1236.0,4957.0,9458.0,9663.0,17768.0,38581.0
2023-01-08 11:00:00,1283.0,95361.0,22478.0,100.0,1307.0,4798.0,9592.0,9659.0,20639.0,39361.0
2023-01-08 12:00:00,1284.0,91158.0,22363.0,100.0,1220.0,4706.0,8943.0,9647.0,18744.0,39671.0
2023-01-08 13:00:00,1282.0,86729.0,22365.0,100.0,1334.0,4715.0,9604.0,9642.0,12128.0,41460.0
2023-01-08 14:00:00,1284.0,84540.0,22700.0,100.0,1423.0,4763.0,10066.0,9639.0,4990.0,42374.0
2023-01-08 15:00:00,1277.0,91650.0,23031.0,100.0,1479.0,4693.0,10482.0,9639.0,448.0,42657.0
2023-01-08 16:00:00,1276.0,96676.0,23174.0,100.0,1479.0,4850.0,10395.0,9639.0,8.0,42946.0
2023-01-08 17:00:00,1276.0,98078.0,23243.0,100.0,1478.0,4905.0,10359.0,9639.0,6.0,42533.0
2023-01-08 18:00:00,1276.0,96929.0,23226.0,100.0,1479.0,4984.0,10506.0,9641.0,5.0,42841.0
2023-01-08 19:00:00,1276.0,98294.0,22861.0,100.0,1479.0,4942.0,10494.0,9639.0,8.0,43170.0
2023-01-08 20:00:00,1276.0,98677.0,22513.0,103.0,1403.0,4843.0,10220.0,9636.0,4.0,44653.0
2023-01-08 21:00:00,1283.0,100766.0,22205.0,107.0,1390.0,4729.0,10080.0,9637.0,5.0,44585.0
2023-01-08 22:00:00,1284.0,104547.0,21905.0,108.0,1248.0,4788.0,9389.0,9636.0,4.0,42967.0
2023-01-08 23:00:00,1289.0,106996.0,21698.0,108.0,1173.0,4632.0,9119.0,9638.0,4.0,38509.0
2023-01-09 00:00:00,1292.0,107168.0,21564.0,108.0,1167.0,4667.0,8752.0,9638.0,7.0,33154.0
2023-01-09 01:00:00,1292.0,107172.0,21447.0,108.0,1168.0,4562.0,8841.0,9633.0,7.0,32453.0
2023-01-09 02:00:00,1292.0,104942.0,21399.0,106.0,1167.0,4598.0,8581.0,9644.0,6.0,34904.0
2023-01-09 03:00:00,1292.0,101505.0,21373.0,104.0,1168.0,4662.0,8868.0,9636.0,7.0,40367.0
2023-01-09 04:00:00,1292.0,98891.0,21679.0,101.0,1168.0,4922.0,9663.0,9628.0,7.0,48666.0
2023-01-09 05:00:00,1292.0,98942.0,22024.0,96.0,1178.0,5048.0,11490.0,9617.0,10.0,63711.0
2023-01-09 06:00:00,1292.0,103974.0,22553.0,96.0,1267.0,4896.0,14079.0,9603.0,9.0,76284.0
2023-01-09 07:00:00,1292.0,107024.0,22925.0,93.0,1345.0,5016.0,14415.0,9580.0,612.0,80550.0
2023-01-09 08:00:00,1292.0,104329.0,22847.0,92.0,1427.0,5100.0,14981.0,9571.0,6256.0,84561.0
2023-01-09 09:00:00,1292.0,101152.0,22840.0,93.0,1428.0,5082.0,15129.0,9587.0,14314.0,87014.0
2023-01-09 10:00:00,1292.0,99208.0,22688.0,96.0,1427.0,5157.0,15091.0,9590.0,19647.0,87965.0
2023-01-09 11:00:00,1292.0,90772.0,22354.0,93.0,1350.0,5118.0,15701.0,9596.0,20538.0,87216.0
2023-01-09 12:00:00,1290.0,79683.0,22385.0,92.0,1343.0,5065.0,15633.0,9580.0,19280.0,90637.0
2023-01-09 13:00:00,1276.0,70260.0,22547.0,94.0,1476.0,5327.0,16716.0,9572.0,14386.0,91179.0
2023-01-09 14:00:00,1276.0,64665.0,22696.0,96.0,1492.0,6094.0,17516.0,9587.0,6076.0,90772.0
2023-01-09 15:00:00,1276.0,64403.0,23074.0,96.0,1494.0,6167.0,17237.0,9591.0,540.0,90856.0
2023-01-09 16:00:00,1276.0,66594.0,23253.0,96.0,1518.0,6162.0,17400.0,9587.0,8.0,90551.0
2023-01-09 17:00:00,1278.0,71662.0,23339.0,96.0,1516.0,6172.0,17439.0,9588.0,9.0,91413.0
2023-01-09 18:00:00,1291.0,75536.0,23140.0,96.0,1516.0,5959.0,16949.0,9575.0,5.0,92701.0
2023-01-09 19:00:00,1292.0,79385.0,22589.0,103.0,1516.0,5956.0,16676.0,9571.0,6.0,91669.0
2023-01-09 20:00:00,1291.0,82200.0,22335.0,104.0,1515.0,6034.0,15598.0,9575.0,4.0,89620.0
2023-01-09 21:00:00,1292.0,83824.0,22177.0,107.0,1487.0,6063.0,14130.0,9593.0,5.0,85545.0
2023-01-09 22:00:00,1292.0,84245.0,21870.0,108.0,1425.0,6034.0,11829.0,9590.0,5.0,80162.0
2023-01-09 23:00:00,1292.0,83790.0,21421.0,112.0,1351.0,6021.0,11208.0,9591.0,6.0,75965.0
2023-01-10 00:00:00,1277.0,84416.0,21263.0,110.0,1265.0,5705.0,10639.0,9593.0,4.0,71422.0
2023-01-10 01:00:00,1268.0,84788.0,21307.0,112.0,1261.0,5574.0,10831.0,9579.0,5.0,68661.0
2023-01-10 02:00:00,1276.0,84022.0,21233.0,108.0,1263.0,5591.0,10705.0,9584.0,5.0,69001.0
2023-01-10 03:00:00,1276.0,86169.0,21222.0,108.0,1262.0,5484.0,11223.0,9578.0,5.0,70624.0
2023-01-10 04:00:00,1276.0,84734.0,21240.0,104.0,1264.0,5850.0,12914.0,9587.0,6.0,76770.0
2023-01-10 05:00:00,1276.0,83200.0,21648.0,101.0,1457.0,6276.0,15734.0,9587.0,9.0,87285.0
2023-01-10 06:00:00,1276.0,80061.0,22446.0,100.0,1537.0,6606.0,16946.0,9585.0,9.0,89999.0
2023-01-10 07:00:00,1259.0,76744.0,22947.0,99.0,1540.0,5902.0,17325.0,9577.0,706.0,93465.0
2023-01-10 08:00:00,1233.0,79968.0,22921.0,99.0,1540.0,5839.0,17654.0,9572.0,6792.0,93876.0
2023-01-10 09:00:00,1226.0,82122.0,22817.0,100.0,1540.0,5858.0,16574.0,9568.0,16115.0,94058.0
