Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
36480,2023-03-01 00:00:00,491.25,2844.0,181.0,1899.0,9.0,30.0,27.0,0.0,0.0,0.0,0.0
36481,2023-03-01 01:00:00,509.58,2978.0,143.0,1800.0,8.0,30.0,27.0,0.0,0.0,0.0,0.0
36482,2023-03-01 02:00:00,520.51,2932.0,131.0,1668.0,14.0,30.0,27.0,0.0,0.0,0.0,0.0
36483,2023-03-01 03:00:00,526.71,2995.0,149.0,1645.0,15.0,30.0,27.0,0.0,0.0,0.0,0.0
36484,2023-03-01 04:00:00,522.8,2989.0,168.0,1676.0,9.0,30.0,27.0,0.0,0.0,0.0,0.0
36485,2023-03-01 05:00:00,503.56,3081.0,180.0,1924.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
36486,2023-03-01 06:00:00,503.96,3254.0,193.0,2032.0,5.0,30.0,27.0,0.0,0.0,0.0,0.0
36487,2023-03-01 07:00:00,504.72,3270.0,192.0,2034.0,6.0,30.0,27.0,0.0,0.0,0.0,0.0
36488,2023-03-01 08:00:00,507.65,3334.0,192.0,2042.0,8.0,30.0,27.0,0.0,0.0,0.0,0.0
36489,2023-03-01 09:00:00,503.65,3255.0,193.0,2040.0,18.0,30.0,27.0,0.0,0.0,0.0,0.0
36490,2023-03-01 10:00:00,504.81,3275.0,195.0,2039.0,16.0,30.0,27.0,0.0,0.0,0.0,0.0
36491,2023-03-01 11:00:00,503.54,3241.0,194.0,2039.0,41.0,30.0,27.0,0.0,0.0,0.0,0.0
36492,2023-03-01 12:00:00,505.04,3247.0,194.0,2035.0,72.0,30.0,27.0,0.0,0.0,0.0,0.0
36493,2023-03-01 13:00:00,516.11,3239.0,195.0,1911.0,87.0,30.0,27.0,0.0,0.0,0.0,0.0
36494,2023-03-01 14:00:00,530.03,3291.0,193.0,1796.0,101.0,30.0,27.0,0.0,0.0,0.0,0.0
36495,2023-03-01 15:00:00,529.79,3293.0,193.0,1799.0,98.0,30.0,27.0,0.0,0.0,0.0,0.0
36496,2023-03-01 16:00:00,529.57,3343.0,191.0,1833.0,113.0,30.0,27.0,0.0,0.0,0.0,0.0
36497,2023-03-01 17:00:00,519.83,3350.0,196.0,1940.0,101.0,30.0,27.0,0.0,0.0,0.0,0.0
36498,2023-03-01 18:00:00,516.55,3332.0,193.0,1966.0,101.0,30.0,27.0,0.0,0.0,0.0,0.0
36499,2023-03-01 19:00:00,526.53,3345.0,192.0,1875.0,147.0,30.0,27.0,0.0,0.0,0.0,0.0
36500,2023-03-01 20:00:00,527.97,3274.0,189.0,1830.0,192.0,30.0,27.0,0.0,0.0,0.0,0.0
36501,2023-03-01 21:00:00,524.46,3204.0,192.0,1832.0,211.0,30.0,27.0,0.0,0.0,0.0,0.0
36502,2023-03-01 22:00:00,518.79,3096.0,193.0,1822.0,183.0,30.0,27.0,0.0,0.0,0.0,0.0
36503,2023-03-01 23:00:00,517.8,3082.0,192.0,1826.0,190.0,30.0,27.0,0.0,0.0,0.0,0.0
