UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,2.207516817710081,292.8899612068213,285.6597015187033,0.0,0.2793055196910012,2278.41576,1.30306,983.71341,31.39669,30.04325,33.27045
2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,1.8562638777759564,291.24380002508894,285.800032928128,0.0,0.1910380592712371,2261.84545,0.87908,933.5525,34.84937,30.08023,33.64933
2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,1.8562638777759564,291.24380002508894,285.800032928128,0.0,0.1910380592712371,2252.6626,0.54048,915.43463,36.42177,30.10017,32.88473
2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,1.8562638777759564,291.24380002508894,285.800032928128,0.0,0.1910380592712371,2261.07995,1.9162,933.96931,42.44142,30.0742,33.2629
2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,1.8107574380732496,294.9992820581599,286.99547311737655,47.72881791811805,0.3613731946380043,2261.45926,1.06026,1046.15209,51.9324,30.0328,32.5036
2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,1.8107574380732496,294.9992820581599,286.99547311737655,47.72881791811805,0.3613731946380043,2271.77856,3.15268,1152.02372,52.84173,30.15158,31.98626
2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,1.8107574380732496,294.9992820581599,286.99547311737655,47.72881791811805,0.3613731946380043,2278.79842,4.69013,1245.2751,53.67018,30.16178,32.7973
2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,3.062811494266652,301.22599713955253,285.98058398497216,554.0019664561478,0.0684720729935915,2250.45107,5.49087,1309.57992,53.58419,30.09306,32.05854
2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,3.062811494266652,301.22599713955253,285.98058398497216,554.0019664561478,0.0684720729935915,2284.30642,4.3927,1365.99502,56.62873,30.00964,31.19168
2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,3.062811494266652,301.22599713955253,285.98058398497216,554.0019664561478,0.0684720729935915,2326.39226,2.88994,1383.66493,62.36325,30.05051,30.97337
2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,3.445808997271593,304.4752243267546,284.69720211025407,677.8986099832089,0.1463911986133405,2325.14258,2.67081,1407.00281,60.92853,30.03493,30.91823
2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,3.445808997271593,304.4752243267546,284.69720211025407,677.8986099832089,0.1463911986133405,2325.08773,2.52935,1371.4537,69.93159,30.06786,31.20853
2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,3.445808997271593,304.4752243267546,284.69720211025407,677.8986099832089,0.1463911986133405,2310.56198,1.78374,1330.27487,71.4177,30.06691,31.65326
2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,3.84303895112562,303.5480857710064,284.39470730237315,564.866703377434,0.6457544034438909,2311.69694,2.30894,1266.50011,74.54899,30.13511,30.63706
2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,3.84303895112562,303.5480857710064,284.39470730237315,564.866703377434,0.6457544034438909,2315.63452,1.80582,1256.15271,74.81065,30.07071,31.70463
2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,3.84303895112562,303.5480857710064,284.39470730237315,564.866703377434,0.6457544034438909,2307.5459,1.85431,1275.43083,71.60675,30.08902,31.9745
2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,2.569967604592541,296.3522385292181,285.3096008253598,341.8876179355574,1.630168658629588,2332.13287,1.0564,1326.52865,70.7931,29.98631,33.37499
2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,2.569967604592541,296.3522385292181,285.3096008253598,341.8876179355574,1.630168658629588,2340.21368,1.67092,1372.57598,67.33783,30.03294,31.64142
2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,2.569967604592541,296.3522385292181,285.3096008253598,341.8876179355574,1.630168658629588,2342.55406,2.04818,1429.37264,63.99038,30.05432,31.79095
2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,2.2552323185329115,293.9426845056779,285.1869289020511,0.0,0.1129578213767218,2337.97016,2.19272,1379.32484,61.1891,29.92344,32.2507
2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,2.2552323185329115,293.9426845056779,285.1869289020511,0.0,0.1129578213767218,2332.66874,2.34417,1340.29632,57.91192,30.01183,32.13586
2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,2.2552323185329115,293.9426845056779,285.1869289020511,0.0,0.1129578213767218,2320.01147,2.22194,1252.15115,58.55202,29.99503,32.02854
2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,2.129209701228884,292.6469518779695,284.92841291435025,0.0,0.144843088905184,2299.28585,2.1514,1156.07801,56.49266,29.95288,31.10057
2023-08-18 23:00:00,2024-07-17 00:00:00,3.1,2.129209701228884,292.6469518779695,284.92841291435025,0.0,0.144843088905184,2281.80873,3.00679,1100.35705,54.07299,29.91642,30.66577
2023-08-19 00:00:00,2024-07-17 00:00:00,3.1,2.129209701228884,292.6469518779695,284.92841291435025,0.0,0.144843088905184,2234.55143,1.30306,975.67096,31.39669,30.02532,41.16643
2023-08-19 01:00:00,2024-07-17 00:00:00,3.1,1.949071133049422,291.5863115174855,284.8467611989962,0.0,0.0329388442206252,2217.82643,0.87908,942.19182,34.84937,30.06233,41.64778
2023-08-19 02:00:00,2024-07-17 00:00:00,3.1,1.949071133049422,291.5863115174855,284.8467611989962,0.0,0.0329388442206252,2208.50003,0.54048,937.4951,36.42177,30.08224,40.67587
2023-08-19 03:00:00,2024-07-17 00:00:00,3.1,1.949071133049422,291.5863115174855,284.8467611989962,0.0,0.0329388442206252,2215.58199,1.9162,961.7332,42.44142,30.05633,41.04214
2023-08-19 04:00:00,2024-07-17 00:00:00,3.1,1.7115843193568316,296.129037058021,286.0645337192752,49.585520151365984,0.0373055031120873,2215.68146,1.06026,1064.2332,51.9324,30.01498,40.17812
2023-08-19 05:00:00,2024-07-17 00:00:00,3.1,1.7115843193568316,296.129037058021,286.0645337192752,49.585520151365984,0.0373055031120873,2226.26907,3.15268,1157.24599,52.84173,30.13362,39.59981
2023-08-19 06:00:00,2024-07-17 00:00:00,3.1,1.7115843193568316,296.129037058021,286.0645337192752,49.585520151365984,0.0373055031120873,2233.30529,4.69013,1237.13715,53.67018,30.14381,40.45681
2023-08-19 07:00:00,2024-07-17 00:00:00,3.1,2.648000560867652,302.97272649130144,285.41132955726863,565.1073649478869,0.0,2206.46439,5.49087,1284.22275,53.58419,30.07515,39.63742
2023-08-19 08:00:00,2024-07-17 00:00:00,3.1,2.648000560867652,302.97272649130144,285.41132955726863,565.1073649478869,0.0,2240.03452,4.3927,1326.17236,56.62873,29.99177,38.6119
2023-08-19 09:00:00,2024-07-17 00:00:00,3.1,2.648000560867652,302.97272649130144,285.41132955726863,565.1073649478869,0.0,2281.36174,2.88994,1337.87675,62.36325,30.03257,38.38681
2023-08-19 10:00:00,2024-07-17 00:00:00,3.1,3.711832362489237,306.1794785537777,284.4512539472771,691.3003528523941,0.0003988324453712,2280.06037,2.67081,1353.47026,60.92853,30.017,38.19555
2023-08-19 11:00:00,2024-07-17 00:00:00,3.1,3.711832362489237,306.1794785537777,284.4512539472771,691.3003528523941,0.0003988324453712,2280.17063,2.52935,1321.25535,69.93159,30.04987,38.45114
