UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,1.853141756527484,294.8618230358046,283.76464567955185,0.0,0.0053373377613196,2869.17306,1.30306,428.15518,31.39669,30.04464,33.76151
2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,1.7503831759218802,292.6053114984427,284.6418945985811,0.0,0.0,2854.97401,0.87908,443.69521,34.84937,30.08163,34.14677
2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,1.7503831759218802,292.6053114984427,284.6418945985811,0.0,0.0,2848.11648,0.54048,466.85911,36.42177,30.10157,33.36928
2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,1.7503831759218802,292.6053114984427,284.6418945985811,0.0,0.0,2875.2716,1.9162,550.57611,42.44142,30.07559,33.74671
2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,1.6102665298595753,297.58754466984504,285.58568449898326,45.97370081037134,0.0,2879.8449,1.06026,740.6879,51.9324,30.03419,32.98089
2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,1.6102665298595753,297.58754466984504,285.58568449898326,45.97370081037134,0.0,2886.67082,3.15268,932.2964,52.84173,30.15298,32.45977
2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,1.6102665298595753,297.58754466984504,285.58568449898326,45.97370081037134,0.0,2893.80596,4.69013,1077.73093,53.67018,30.16318,33.27366
2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,2.257812538808171,304.8064331238659,284.97349505478627,556.6946610670138,0.0,2844.82837,5.49087,1149.9935,53.58419,30.09446,32.52988
2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,2.257812538808171,304.8064331238659,284.97349505478627,556.6946610670138,0.0,2882.91025,4.3927,1177.54305,56.62873,30.01104,31.65316
2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,2.257812538808171,304.8064331238659,284.97349505478627,556.6946610670138,0.0,2935.33715,2.88994,1123.25162,62.36325,30.05191,31.43442
2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,2.271295696936238,308.0002792684128,283.5408366888247,680.952731314497,0.0,2934.79979,2.67081,1080.8822,60.92853,30.03633,31.37082
2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,2.271295696936238,308.0002792684128,283.5408366888247,680.952731314497,0.0,2932.4105,2.52935,1019.76287,69.93159,30.06926,31.65896
