datetime,avg_nuclear_production_forecast
2023-06-24T00:00:00.000000000,2248.05957
2023-06-24T01:00:00.000000000,2252.23152
2023-06-24T02:00:00.000000000,2259.7577
2023-06-24T03:00:00.000000000,2265.26417
2023-06-24T04:00:00.000000000,2263.99613
2023-06-24T05:00:00.000000000,2261.20154
2023-06-24T06:00:00.000000000,2256.32459
2023-06-24T07:00:00.000000000,2255.89709
2023-06-24T08:00:00.000000000,2256.07439
2023-06-24T09:00:00.000000000,2255.93831
2023-06-24T10:00:00.000000000,2255.56623
2023-06-24T11:00:00.000000000,2254.92784
2023-06-24T12:00:00.000000000,2256.45276
2023-06-24T13:00:00.000000000,2256.64262
2023-06-24T14:00:00.000000000,2256.88094
2023-06-24T15:00:00.000000000,2255.90814
2023-06-24T16:00:00.000000000,2256.26289
2023-06-24T17:00:00.000000000,2255.95305
2023-06-24T18:00:00.000000000,2255.85723
2023-06-24T19:00:00.000000000,2254.53678
2023-06-24T20:00:00.000000000,2254.14695
2023-06-24T21:00:00.000000000,2254.36671
2023-06-24T22:00:00.000000000,2255.47068
2023-06-24T23:00:00.000000000,2254.87092
2023-06-25T00:00:00.000000000,2240.09128
2023-06-25T01:00:00.000000000,2244.23935
2023-06-25T02:00:00.000000000,2251.73455
2023-06-25T03:00:00.000000000,2257.21481
2023-06-25T04:00:00.000000000,2255.93858
2023-06-25T05:00:00.000000000,2253.14345
2023-06-25T06:00:00.000000000,2248.29816
2023-06-25T07:00:00.000000000,2247.88403
2023-06-25T08:00:00.000000000,2248.08181
2023-06-25T09:00:00.000000000,2247.9774
2023-06-25T10:00:00.000000000,2247.63862
2023-06-25T11:00:00.000000000,2247.03313
2023-06-25T12:00:00.000000000,2248.58029
2023-06-25T13:00:00.000000000,2248.79609
2023-06-25T14:00:00.000000000,2249.05461
2023-06-25T15:00:00.000000000,2248.11143
2023-06-25T16:00:00.000000000,2248.48202
2023-06-25T17:00:00.000000000,2248.19197
2023-06-25T18:00:00.000000000,2248.10215
2023-06-25T19:00:00.000000000,2246.7929
2023-06-25T20:00:00.000000000,2246.41672
2023-06-25T21:00:00.000000000,2246.64657
2023-06-25T22:00:00.000000000,2247.75409
2023-06-25T23:00:00.000000000,2247.16089
2023-06-26T00:00:00.000000000,2248.70737
2023-06-26T01:00:00.000000000,2252.88124
2023-06-26T02:00:00.000000000,2260.40987
2023-06-26T03:00:00.000000000,2265.91852
2023-06-26T04:00:00.000000000,2264.65131
2023-06-26T05:00:00.000000000,2261.85644
2023-06-26T06:00:00.000000000,2256.97703
2023-06-26T07:00:00.000000000,2256.54844
2023-06-26T08:00:00.000000000,2256.72425
2023-06-26T09:00:00.000000000,2256.58557
2023-06-26T10:00:00.000000000,2256.21075
2023-06-26T11:00:00.000000000,2255.56964
2023-06-26T12:00:00.000000000,2257.09278
2023-06-26T13:00:00.000000000,2257.2806
2023-06-26T14:00:00.000000000,2257.51714
2023-06-26T15:00:00.000000000,2256.54189
2023-06-26T16:00:00.000000000,2256.89555
2023-06-26T17:00:00.000000000,2256.58393
2023-06-26T18:00:00.000000000,2256.48784
2023-06-26T19:00:00.000000000,2255.1663
2023-06-26T20:00:00.000000000,2254.77538
2023-06-26T21:00:00.000000000,2254.99404
2023-06-26T22:00:00.000000000,2256.09801
2023-06-26T23:00:00.000000000,2255.4977
2023-06-27T00:00:00.000000000,2256.55458
2023-06-27T01:00:00.000000000,2260.75179
2023-06-27T02:00:00.000000000,2268.311
2023-06-27T03:00:00.000000000,2273.84586
2023-06-27T04:00:00.000000000,2272.58629
2023-06-27T05:00:00.000000000,2269.79197
2023-06-27T06:00:00.000000000,2264.88117
2023-06-27T07:00:00.000000000,2264.43947
2023-06-27T08:00:00.000000000,2264.59521
2023-06-27T09:00:00.000000000,2264.42541
2023-06-27T10:00:00.000000000,2264.01825
2023-06-27T11:00:00.000000000,2263.34424
2023-06-27T12:00:00.000000000,2264.84554
2023-06-27T13:00:00.000000000,2265.00783
2023-06-27T14:00:00.000000000,2265.22445
2023-06-27T15:00:00.000000000,2264.22012
2023-06-27T16:00:00.000000000,2264.55808
2023-06-27T17:00:00.000000000,2264.22708
2023-06-27T18:00:00.000000000,2264.12526
2023-06-27T19:00:00.000000000,2262.7928
2023-06-27T20:00:00.000000000,2262.38795
2023-06-27T21:00:00.000000000,2262.59679
2023-06-27T22:00:00.000000000,2263.69748
2023-06-27T23:00:00.000000000,2263.09036
