datetime,avg_hydro_production_forecast
2023-06-25T00:00:00.000000000,2071.68835
2023-06-25T01:00:00.000000000,2678.57089
2023-06-25T02:00:00.000000000,3134.36058
2023-06-25T03:00:00.000000000,3641.73058
2023-06-25T04:00:00.000000000,4262.66838
2023-06-25T05:00:00.000000000,4770.02719
2023-06-25T06:00:00.000000000,5374.84752
2023-06-25T07:00:00.000000000,5347.51336
2023-06-25T08:00:00.000000000,4910.18357
2023-06-25T09:00:00.000000000,4222.72912
2023-06-25T10:00:00.000000000,3777.26845
2023-06-25T11:00:00.000000000,3100.1568
2023-06-25T12:00:00.000000000,2592.88914
2023-06-25T13:00:00.000000000,2427.64669
2023-06-25T14:00:00.000000000,2437.08942
2023-06-25T15:00:00.000000000,2290.71563
2023-06-25T16:00:00.000000000,2286.1143
2023-06-25T17:00:00.000000000,2299.10817
2023-06-25T18:00:00.000000000,2224.75646
2023-06-25T19:00:00.000000000,1649.9956
2023-06-25T20:00:00.000000000,1397.93416
2023-06-25T21:00:00.000000000,1226.27713
2023-06-25T22:00:00.000000000,1232.12994
2023-06-25T23:00:00.000000000,1783.60928
2023-06-26T00:00:00.000000000,2102.70818
2023-06-26T01:00:00.000000000,2629.61446
2023-06-26T02:00:00.000000000,3008.09055
2023-06-26T03:00:00.000000000,3487.5907
2023-06-26T04:00:00.000000000,4104.97216
2023-06-26T05:00:00.000000000,4646.13418
2023-06-26T06:00:00.000000000,5298.99747
2023-06-26T07:00:00.000000000,5339.52439
2023-06-26T08:00:00.000000000,4961.9052
2023-06-26T09:00:00.000000000,4305.41481
2023-06-26T10:00:00.000000000,3830.75825
2023-06-26T11:00:00.000000000,3101.16342
2023-06-26T12:00:00.000000000,2504.32026
2023-06-26T13:00:00.000000000,2254.57598
2023-06-26T14:00:00.000000000,2197.73391
2023-06-26T15:00:00.000000000,2027.0714
2023-06-26T16:00:00.000000000,2045.60926
2023-06-26T17:00:00.000000000,2122.72878
2023-06-26T18:00:00.000000000,2123.31364
2023-06-26T19:00:00.000000000,1641.07987
2023-06-26T20:00:00.000000000,1481.12576
2023-06-26T21:00:00.000000000,1362.46691
2023-06-26T22:00:00.000000000,1369.71691
2023-06-26T23:00:00.000000000,1866.25619
2023-06-27T00:00:00.000000000,2081.24242
2023-06-27T01:00:00.000000000,2535.71747
2023-06-27T02:00:00.000000000,2852.35059
2023-06-27T03:00:00.000000000,3323.96711
2023-06-27T04:00:00.000000000,3964.10178
2023-06-27T05:00:00.000000000,4568.32486
2023-06-27T06:00:00.000000000,5292.07828
2023-06-27T07:00:00.000000000,5410.88704
2023-06-27T08:00:00.000000000,5095.74205
2023-06-27T09:00:00.000000000,4462.17158
2023-06-27T10:00:00.000000000,3952.10554
2023-06-27T11:00:00.000000000,3156.31046
2023-06-27T12:00:00.000000000,2460.79368
2023-06-27T13:00:00.000000000,2129.19303
2023-06-27T14:00:00.000000000,2017.52094
2023-06-27T15:00:00.000000000,1835.23936
2023-06-27T16:00:00.000000000,1882.77962
2023-06-27T17:00:00.000000000,2026.78617
2023-06-27T18:00:00.000000000,2100.56582
2023-06-27T19:00:00.000000000,1691.53263
2023-06-27T20:00:00.000000000,1590.93513
2023-06-27T21:00:00.000000000,1501.09309
2023-06-27T22:00:00.000000000,1489.19428
2023-06-27T23:00:00.000000000,1912.81961
2023-06-28T00:00:00.000000000,2084.48254
2023-06-28T01:00:00.000000000,2471.2848
2023-06-28T02:00:00.000000000,2727.51413
2023-06-28T03:00:00.000000000,3188.26295
2023-06-28T04:00:00.000000000,3844.6498
2023-06-28T05:00:00.000000000,4501.44682
2023-06-28T06:00:00.000000000,5287.16713
2023-06-28T07:00:00.000000000,5475.81941
2023-06-28T08:00:00.000000000,5216.42372
2023-06-28T09:00:00.000000000,4604.19608
2023-06-28T10:00:00.000000000,4061.31865
2023-06-28T11:00:00.000000000,3205.71883
2023-06-28T12:00:00.000000000,2419.36889
2023-06-28T13:00:00.000000000,2010.64392
2023-06-28T14:00:00.000000000,1845.11644
2023-06-28T15:00:00.000000000,1648.46479
2023-06-28T16:00:00.000000000,1721.73273
2023-06-28T17:00:00.000000000,1927.27743
2023-06-28T18:00:00.000000000,2069.23677
2023-06-28T19:00:00.000000000,1731.39474
2023-06-28T20:00:00.000000000,1693.34578
2023-06-28T21:00:00.000000000,1635.94095
2023-06-28T22:00:00.000000000,1611.79854
2023-06-28T23:00:00.000000000,1973.86024
