datetime,avg_wind_production_forecast
2023-06-23T00:00:00.000000000,3281.4499
2023-06-23T01:00:00.000000000,3345.64014
2023-06-23T02:00:00.000000000,3390.2301
2023-06-23T03:00:00.000000000,3377.93987
2023-06-23T04:00:00.000000000,3317.01007
2023-06-23T05:00:00.000000000,3325.26003
2023-06-23T06:00:00.000000000,3311.08
2023-06-23T07:00:00.000000000,3339.8499
2023-06-23T08:00:00.000000000,3337.65988
2023-06-23T09:00:00.000000000,3328.10999
2023-06-23T10:00:00.000000000,3243.6801
2023-06-23T11:00:00.000000000,3071.19986
2023-06-23T12:00:00.000000000,2812.2299
2023-06-23T13:00:00.000000000,2540.61001
2023-06-23T14:00:00.000000000,2251.49997
2023-06-23T15:00:00.000000000,2025.12997
2023-06-23T16:00:00.000000000,1882.10995
2023-06-23T17:00:00.000000000,1744.06995
2023-06-23T18:00:00.000000000,1622.52007
2023-06-23T19:00:00.000000000,1565.89993
2023-06-23T20:00:00.000000000,1607.37008
2023-06-23T21:00:00.000000000,1770.20993
2023-06-23T22:00:00.000000000,2069.06996
2023-06-23T23:00:00.000000000,2449.39002
2023-06-24T00:00:00.000000000,2370.70489
2023-06-24T01:00:00.000000000,2544.48522
2023-06-24T02:00:00.000000000,2691.76716
2023-06-24T03:00:00.000000000,2778.23712
2023-06-24T04:00:00.000000000,2906.85451
2023-06-24T05:00:00.000000000,3004.62255
2023-06-24T06:00:00.000000000,2986.53725
2023-06-24T07:00:00.000000000,3009.92226
2023-06-24T08:00:00.000000000,2938.80257
2023-06-24T09:00:00.000000000,2865.02289
2023-06-24T10:00:00.000000000,2719.18297
2023-06-24T11:00:00.000000000,2611.7506
2023-06-24T12:00:00.000000000,2447.60197
2023-06-24T13:00:00.000000000,2294.64728
2023-06-24T14:00:00.000000000,2126.38974
2023-06-24T15:00:00.000000000,2032.53725
2023-06-24T16:00:00.000000000,1999.20809
2023-06-24T17:00:00.000000000,1832.89387
2023-06-24T18:00:00.000000000,1755.98281
2023-06-24T19:00:00.000000000,1722.45258
2023-06-24T20:00:00.000000000,1679.51921
2023-06-24T21:00:00.000000000,1741.90789
2023-06-24T22:00:00.000000000,1882.67987
2023-06-24T23:00:00.000000000,1957.04555
2023-06-25T00:00:00.000000000,2081.66606
2023-06-25T01:00:00.000000000,2245.38861
2023-06-25T02:00:00.000000000,2393.00341
2023-06-25T03:00:00.000000000,2483.45224
2023-06-25T04:00:00.000000000,2630.32096
2023-06-25T05:00:00.000000000,2752.83695
2023-06-25T06:00:00.000000000,2774.44725
2023-06-25T07:00:00.000000000,2834.96302
2023-06-25T08:00:00.000000000,2808.80391
2023-06-25T09:00:00.000000000,2780.23041
2023-06-25T10:00:00.000000000,2678.8178
2023-06-25T11:00:00.000000000,2614.3532
2023-06-25T12:00:00.000000000,2488.71579
2023-06-25T13:00:00.000000000,2361.72058
2023-06-25T14:00:00.000000000,2217.51972
2023-06-25T15:00:00.000000000,2138.03274
2023-06-25T16:00:00.000000000,2108.767
2023-06-25T17:00:00.000000000,1936.32871
2023-06-25T18:00:00.000000000,1844.89352
2023-06-25T19:00:00.000000000,1783.02927
2023-06-25T20:00:00.000000000,1701.78317
2023-06-25T21:00:00.000000000,1725.2127
2023-06-25T22:00:00.000000000,1828.2774
2023-06-25T23:00:00.000000000,1866.54753
2023-06-26T00:00:00.000000000,2084.53723
2023-06-26T01:00:00.000000000,2236.16257
2023-06-26T02:00:00.000000000,2365.62071
2023-06-26T03:00:00.000000000,2437.5969
2023-06-26T04:00:00.000000000,2563.88203
2023-06-26T05:00:00.000000000,2669.44084
2023-06-26T06:00:00.000000000,2677.77325
2023-06-26T07:00:00.000000000,2726.32072
2023-06-26T08:00:00.000000000,2691.34124
2023-06-26T09:00:00.000000000,2656.95516
2023-06-26T10:00:00.000000000,2558.40825
2023-06-26T11:00:00.000000000,2502.048
2023-06-26T12:00:00.000000000,2387.4557
2023-06-26T13:00:00.000000000,2275.14616
2023-06-26T14:00:00.000000000,2146.49984
2023-06-26T15:00:00.000000000,2085.22368
2023-06-26T16:00:00.000000000,2073.58984
2023-06-26T17:00:00.000000000,1925.79455
2023-06-26T18:00:00.000000000,1851.53527
2023-06-26T19:00:00.000000000,1805.36009
2023-06-26T20:00:00.000000000,1738.25753
2023-06-26T21:00:00.000000000,1766.37763
2023-06-26T22:00:00.000000000,1869.08263
2023-06-26T23:00:00.000000000,1905.50862
