datetime,avg_solar_production_forecast
2023-06-24T00:00:00.000000000,11379.35982
2023-06-24T01:00:00.000000000,6942.16994
2023-06-24T02:00:00.000000000,1821.22997
2023-06-24T03:00:00.000000000,5.73
2023-06-24T04:00:00.000000000,0.0
2023-06-24T05:00:00.000000000,0.0
2023-06-24T06:00:00.000000000,0.0
2023-06-24T07:00:00.000000000,0.0
2023-06-24T08:00:00.000000000,0.0
2023-06-24T09:00:00.000000000,0.0
2023-06-24T10:00:00.000000000,0.0
2023-06-24T11:00:00.000000000,0.0
2023-06-24T12:00:00.000000000,57.34
2023-06-24T13:00:00.000000000,2405.2201
2023-06-24T14:00:00.000000000,7259.42966
2023-06-24T15:00:00.000000000,10647.43962
2023-06-24T16:00:00.000000000,12163.79012
2023-06-24T17:00:00.000000000,13048.61985
2023-06-24T18:00:00.000000000,13585.65961
2023-06-24T19:00:00.000000000,13750.27045
2023-06-24T20:00:00.000000000,13829.96061
2023-06-24T21:00:00.000000000,13751.82
2023-06-24T22:00:00.000000000,13414.59071
2023-06-24T23:00:00.000000000,12758.47006
2023-06-25T00:00:00.000000000,11566.57702
2023-06-25T01:00:00.000000000,8716.92123
2023-06-25T02:00:00.000000000,6050.59043
2023-06-25T03:00:00.000000000,3923.34393
2023-06-25T04:00:00.000000000,2368.57594
2023-06-25T05:00:00.000000000,1369.25159
2023-06-25T06:00:00.000000000,915.76192
2023-06-25T07:00:00.000000000,50.03877
2023-06-25T08:00:00.000000000,0.0
2023-06-25T09:00:00.000000000,325.6011
2023-06-25T10:00:00.000000000,687.87948
2023-06-25T11:00:00.000000000,168.12972
2023-06-25T12:00:00.000000000,0.0
2023-06-25T13:00:00.000000000,476.57881
2023-06-25T14:00:00.000000000,2534.17758
2023-06-25T15:00:00.000000000,5044.74446
2023-06-25T16:00:00.000000000,7574.0518
2023-06-25T17:00:00.000000000,10508.91762
2023-06-25T18:00:00.000000000,11719.96799
2023-06-25T19:00:00.000000000,12193.00119
2023-06-25T20:00:00.000000000,12935.61599
2023-06-25T21:00:00.000000000,13264.46544
2023-06-25T22:00:00.000000000,13820.68086
2023-06-25T23:00:00.000000000,13635.6453
2023-06-26T00:00:00.000000000,12256.26406
2023-06-26T01:00:00.000000000,10517.46724
2023-06-26T02:00:00.000000000,8045.60878
2023-06-26T03:00:00.000000000,5371.27039
2023-06-26T04:00:00.000000000,3089.40261
2023-06-26T05:00:00.000000000,1611.06367
2023-06-26T06:00:00.000000000,1130.55454
2023-06-26T07:00:00.000000000,159.45359
2023-06-26T08:00:00.000000000,0.0
2023-06-26T09:00:00.000000000,0.0
2023-06-26T10:00:00.000000000,311.41942
2023-06-26T11:00:00.000000000,162.30088
2023-06-26T12:00:00.000000000,0.0
2023-06-26T13:00:00.000000000,0.0
2023-06-26T14:00:00.000000000,805.91245
2023-06-26T15:00:00.000000000,2755.98064
2023-06-26T16:00:00.000000000,5873.43334
2023-06-26T17:00:00.000000000,9778.2903
2023-06-26T18:00:00.000000000,11734.53566
2023-06-26T19:00:00.000000000,12364.54674
2023-06-26T20:00:00.000000000,12704.81295
2023-06-26T21:00:00.000000000,12203.30122
2023-06-26T22:00:00.000000000,12446.9247
2023-06-26T23:00:00.000000000,13048.09935
2023-06-27T00:00:00.000000000,11527.64461
2023-06-27T01:00:00.000000000,10164.30646
2023-06-27T02:00:00.000000000,8101.82137
2023-06-27T03:00:00.000000000,5588.52205
2023-06-27T04:00:00.000000000,3190.45506
2023-06-27T05:00:00.000000000,1502.81487
2023-06-27T06:00:00.000000000,985.45145
2023-06-27T07:00:00.000000000,215.28643
2023-06-27T08:00:00.000000000,0.0
2023-06-27T09:00:00.000000000,0.0
2023-06-27T10:00:00.000000000,401.9904
2023-06-27T11:00:00.000000000,143.66206
2023-06-27T12:00:00.000000000,0.0
2023-06-27T13:00:00.000000000,0.0
2023-06-27T14:00:00.000000000,704.93318
2023-06-27T15:00:00.000000000,2237.75825
2023-06-27T16:00:00.000000000,4764.07131
2023-06-27T17:00:00.000000000,8241.23372
2023-06-27T18:00:00.000000000,10184.44182
2023-06-27T19:00:00.000000000,11104.10611
2023-06-27T20:00:00.000000000,11813.07322
2023-06-27T21:00:00.000000000,11516.9556
2023-06-27T22:00:00.000000000,11715.61746
2023-06-27T23:00:00.000000000,12229.43311
