datetime,avg_wind_production_forecast
2023-07-03T00:00:00.000000000,2220.87001
2023-07-03T01:00:00.000000000,2408.11997
2023-07-03T02:00:00.000000000,2597.99006
2023-07-03T03:00:00.000000000,2893.38006
2023-07-03T04:00:00.000000000,3180.99006
2023-07-03T05:00:00.000000000,3330.49995
2023-07-03T06:00:00.000000000,3427.0301
2023-07-03T07:00:00.000000000,3398.20008
2023-07-03T08:00:00.000000000,3435.3601
2023-07-03T09:00:00.000000000,3429.58014
2023-07-03T10:00:00.000000000,3420.18004
2023-07-03T11:00:00.000000000,3362.60005
2023-07-03T12:00:00.000000000,3215.78004
2023-07-03T13:00:00.000000000,2989.24995
2023-07-03T14:00:00.000000000,2649.84008
2023-07-03T15:00:00.000000000,2290.99
2023-07-03T16:00:00.000000000,2046.54997
2023-07-03T17:00:00.000000000,1934.76005
2023-07-03T18:00:00.000000000,2024.20002
2023-07-03T19:00:00.000000000,2252.41996
2023-07-03T20:00:00.000000000,2506.74998
2023-07-03T21:00:00.000000000,2722.86997
2023-07-03T22:00:00.000000000,2898.32007
2023-07-03T23:00:00.000000000,3085.75984
2023-07-04T00:00:00.000000000,2727.99096
2023-07-04T01:00:00.000000000,2951.1452
2023-07-04T02:00:00.000000000,3152.86305
2023-07-04T03:00:00.000000000,3289.14247
2023-07-04T04:00:00.000000000,3468.57948
2023-07-04T05:00:00.000000000,3603.73769
2023-07-04T06:00:00.000000000,3595.30901
2023-07-04T07:00:00.000000000,3629.4847
2023-07-04T08:00:00.000000000,3549.98486
2023-07-04T09:00:00.000000000,3460.7818
2023-07-04T10:00:00.000000000,3272.75249
2023-07-04T11:00:00.000000000,3108.17151
2023-07-04T12:00:00.000000000,2877.81041
2023-07-04T13:00:00.000000000,2658.34655
2023-07-04T14:00:00.000000000,2421.66852
2023-07-04T15:00:00.000000000,2262.78408
2023-07-04T16:00:00.000000000,2175.88355
2023-07-04T17:00:00.000000000,1933.5985
2023-07-04T18:00:00.000000000,1811.62431
2023-07-04T19:00:00.000000000,1747.81402
2023-07-04T20:00:00.000000000,1686.95397
2023-07-04T21:00:00.000000000,1763.92996
2023-07-04T22:00:00.000000000,1935.30892
2023-07-04T23:00:00.000000000,2036.99638
2023-07-05T00:00:00.000000000,2044.89081
2023-07-05T01:00:00.000000000,2231.94903
2023-07-05T02:00:00.000000000,2416.3193
2023-07-05T03:00:00.000000000,2545.1098
2023-07-05T04:00:00.000000000,2728.81997
2023-07-05T05:00:00.000000000,2878.23729
2023-07-05T06:00:00.000000000,2919.58127
2023-07-05T07:00:00.000000000,2995.84895
2023-07-05T08:00:00.000000000,2979.76852
2023-07-05T09:00:00.000000000,2953.86465
2023-07-05T10:00:00.000000000,2838.36747
2023-07-05T11:00:00.000000000,2749.63019
2023-07-05T12:00:00.000000000,2596.63708
2023-07-05T13:00:00.000000000,2436.55991
2023-07-05T14:00:00.000000000,2258.29008
2023-07-05T15:00:00.000000000,2138.81547
2023-07-05T16:00:00.000000000,2071.54222
2023-07-05T17:00:00.000000000,1853.93359
2023-07-05T18:00:00.000000000,1732.84339
2023-07-05T19:00:00.000000000,1646.98515
2023-07-05T20:00:00.000000000,1546.64376
2023-07-05T21:00:00.000000000,1568.22609
2023-07-05T22:00:00.000000000,1678.44477
2023-07-05T23:00:00.000000000,1730.33416
2023-07-06T00:00:00.000000000,1929.51547
2023-07-06T01:00:00.000000000,2095.74403
2023-07-06T02:00:00.000000000,2255.06901
2023-07-06T03:00:00.000000000,2358.79621
2023-07-06T04:00:00.000000000,2534.67126
2023-07-06T05:00:00.000000000,2690.41997
2023-07-06T06:00:00.000000000,2751.96615
2023-07-06T07:00:00.000000000,2851.26075
2023-07-06T08:00:00.000000000,2866.09235
2023-07-06T09:00:00.000000000,2878.01646
2023-07-06T10:00:00.000000000,2810.34204
2023-07-06T11:00:00.000000000,2774.99114
2023-07-06T12:00:00.000000000,2671.08971
2023-07-06T13:00:00.000000000,2554.14521
2023-07-06T14:00:00.000000000,2417.52329
2023-07-06T15:00:00.000000000,2338.41835
2023-07-06T16:00:00.000000000,2302.71819
2023-07-06T17:00:00.000000000,2106.35486
2023-07-06T18:00:00.000000000,1990.1161
2023-07-06T19:00:00.000000000,1893.2674
2023-07-06T20:00:00.000000000,1770.11559
2023-07-06T21:00:00.000000000,1759.02853
2023-07-06T22:00:00.000000000,1832.72254
2023-07-06T23:00:00.000000000,1840.26322
