datetime,avg_nat_gas_production_forecast
2023-06-25T00:00:00.000000000,5609.38918
2023-06-25T01:00:00.000000000,5620.85762
2023-06-25T02:00:00.000000000,5849.5588
2023-06-25T03:00:00.000000000,5970.34386
2023-06-25T04:00:00.000000000,6146.52347
2023-06-25T05:00:00.000000000,6273.3959
2023-06-25T06:00:00.000000000,6353.13958
2023-06-25T07:00:00.000000000,6188.74784
2023-06-25T08:00:00.000000000,6060.95614
2023-06-25T09:00:00.000000000,5797.17895
2023-06-25T10:00:00.000000000,5659.97749
2023-06-25T11:00:00.000000000,5504.44873
2023-06-25T12:00:00.000000000,5261.83695
2023-06-25T13:00:00.000000000,5136.38434
2023-06-25T14:00:00.000000000,5009.74343
2023-06-25T15:00:00.000000000,5002.9164
2023-06-25T16:00:00.000000000,5155.38195
2023-06-25T17:00:00.000000000,5298.04443
2023-06-25T18:00:00.000000000,5522.04812
2023-06-25T19:00:00.000000000,5667.89543
2023-06-25T20:00:00.000000000,5813.21984
2023-06-25T21:00:00.000000000,5943.15775
2023-06-25T22:00:00.000000000,6080.3251
2023-06-25T23:00:00.000000000,6305.30679
2023-06-26T00:00:00.000000000,6914.25658
2023-06-26T01:00:00.000000000,7123.898
2023-06-26T02:00:00.000000000,7469.74508
2023-06-26T03:00:00.000000000,7557.18427
2023-06-26T04:00:00.000000000,7580.59329
2023-06-26T05:00:00.000000000,7520.08102
2023-06-26T06:00:00.000000000,7407.29803
2023-06-26T07:00:00.000000000,7089.76777
2023-06-26T08:00:00.000000000,6894.27528
2023-06-26T09:00:00.000000000,6676.84778
2023-06-26T10:00:00.000000000,6608.68016
2023-06-26T11:00:00.000000000,6535.85294
2023-06-26T12:00:00.000000000,6291.23743
2023-06-26T13:00:00.000000000,6094.22698
2023-06-26T14:00:00.000000000,5803.51982
2023-06-26T15:00:00.000000000,5604.17143
2023-06-26T16:00:00.000000000,5522.45925
2023-06-26T17:00:00.000000000,5457.08011
2023-06-26T18:00:00.000000000,5557.48752
2023-06-26T19:00:00.000000000,5700.00601
2023-06-26T20:00:00.000000000,5958.28505
2023-06-26T21:00:00.000000000,6290.59781
2023-06-26T22:00:00.000000000,6758.67212
2023-06-26T23:00:00.000000000,7286.85021
2023-06-27T00:00:00.000000000,8052.31662
2023-06-27T01:00:00.000000000,8436.82885
2023-06-27T02:00:00.000000000,8910.93181
2023-06-27T03:00:00.000000000,9010.70187
2023-06-27T04:00:00.000000000,8946.69064
2023-06-27T05:00:00.000000000,8762.17475
2023-06-27T06:00:00.000000000,8500.16333
2023-06-27T07:00:00.000000000,8040.90425
2023-06-27T08:00:00.000000000,7763.00313
2023-06-27T09:00:00.000000000,7550.90327
2023-06-27T10:00:00.000000000,7506.29964
2023-06-27T11:00:00.000000000,7477.58875
2023-06-27T12:00:00.000000000,7223.60289
2023-06-27T13:00:00.000000000,6973.04741
2023-06-27T14:00:00.000000000,6567.5395
2023-06-27T15:00:00.000000000,6238.54724
2023-06-27T16:00:00.000000000,5992.3054
2023-06-27T17:00:00.000000000,5773.26937
2023-06-27T18:00:00.000000000,5778.76942
2023-06-27T19:00:00.000000000,5908.19427
2023-06-27T20:00:00.000000000,6235.02971
2023-06-27T21:00:00.000000000,6696.34292
2023-06-27T22:00:00.000000000,7407.83307
2023-06-27T23:00:00.000000000,8163.59074
2023-06-28T00:00:00.000000000,9049.41629
2023-06-28T01:00:00.000000000,9596.97169
2023-06-28T02:00:00.000000000,10210.58752
2023-06-28T03:00:00.000000000,10356.5451
2023-06-28T04:00:00.000000000,10252.08474
2023-06-28T05:00:00.000000000,9988.17265
2023-06-28T06:00:00.000000000,9606.73953
2023-06-28T07:00:00.000000000,9013.81357
2023-06-28T08:00:00.000000000,8643.40783
2023-06-28T09:00:00.000000000,8409.04026
2023-06-28T10:00:00.000000000,8357.65773
2023-06-28T11:00:00.000000000,8347.32908
2023-06-28T12:00:00.000000000,8079.1276
2023-06-28T13:00:00.000000000,7787.40265
2023-06-28T14:00:00.000000000,7300.01774
2023-06-28T15:00:00.000000000,6883.44305
2023-06-28T16:00:00.000000000,6518.14403
2023-06-28T17:00:00.000000000,6179.12361
2023-06-28T18:00:00.000000000,6105.22821
2023-06-28T19:00:00.000000000,6210.9985
2023-06-28T20:00:00.000000000,6573.45143
2023-06-28T21:00:00.000000000,7112.89942
2023-06-28T22:00:00.000000000,8007.39622
2023-06-28T23:00:00.000000000,8940.36795
