datetime,avg_wind_production_forecast
2023-06-24T00:00:00.000000000,2882.23996
2023-06-24T01:00:00.000000000,3252.46013
2023-06-24T02:00:00.000000000,3429.19987
2023-06-24T03:00:00.000000000,3485.45003
2023-06-24T04:00:00.000000000,3485.00997
2023-06-24T05:00:00.000000000,3383.04992
2023-06-24T06:00:00.000000000,3235.47
2023-06-24T07:00:00.000000000,2991.65984
2023-06-24T08:00:00.000000000,2853.0001
2023-06-24T09:00:00.000000000,2614.79005
2023-06-24T10:00:00.000000000,2369.37008
2023-06-24T11:00:00.000000000,2149.06001
2023-06-24T12:00:00.000000000,1920.26002
2023-06-24T13:00:00.000000000,1638.54007
2023-06-24T14:00:00.000000000,1342.66999
2023-06-24T15:00:00.000000000,1036.59
2023-06-24T16:00:00.000000000,836.39999
2023-06-24T17:00:00.000000000,728.13997
2023-06-24T18:00:00.000000000,731.56998
2023-06-24T19:00:00.000000000,827.29996
2023-06-24T20:00:00.000000000,1015.07003
2023-06-24T21:00:00.000000000,1276.84004
2023-06-24T22:00:00.000000000,1572.05003
2023-06-24T23:00:00.000000000,1860.64993
2023-06-25T00:00:00.000000000,2113.54725
2023-06-25T01:00:00.000000000,2259.1469
2023-06-25T02:00:00.000000000,2378.0556
2023-06-25T03:00:00.000000000,2438.63502
2023-06-25T04:00:00.000000000,2555.1462
2023-06-25T05:00:00.000000000,2654.31656
2023-06-25T06:00:00.000000000,2657.74062
2023-06-25T07:00:00.000000000,2702.98971
2023-06-25T08:00:00.000000000,2665.87888
2023-06-25T09:00:00.000000000,2631.8578
2023-06-25T10:00:00.000000000,2538.27083
2023-06-25T11:00:00.000000000,2489.71919
2023-06-25T12:00:00.000000000,2383.1393
2023-06-25T13:00:00.000000000,2280.42465
2023-06-25T14:00:00.000000000,2161.49602
2023-06-25T15:00:00.000000000,2112.11102
2023-06-25T16:00:00.000000000,2111.90739
2023-06-25T17:00:00.000000000,1975.90553
2023-06-25T18:00:00.000000000,1909.15335
2023-06-25T19:00:00.000000000,1868.55385
2023-06-25T20:00:00.000000000,1805.44142
2023-06-25T21:00:00.000000000,1833.17208
2023-06-25T22:00:00.000000000,1933.2179
2023-06-25T23:00:00.000000000,1964.08059
2023-06-26T00:00:00.000000000,2157.86173
2023-06-26T01:00:00.000000000,2301.37325
2023-06-26T02:00:00.000000000,2414.64745
2023-06-26T03:00:00.000000000,2467.6497
2023-06-26T04:00:00.000000000,2590.83961
2023-06-26T05:00:00.000000000,2704.54391
2023-06-26T06:00:00.000000000,2724.48846
2023-06-26T07:00:00.000000000,2789.51865
2023-06-26T08:00:00.000000000,2772.32215
2023-06-26T09:00:00.000000000,2762.26341
2023-06-26T10:00:00.000000000,2693.36878
2023-06-26T11:00:00.000000000,2670.02539
2023-06-26T12:00:00.000000000,2582.418
2023-06-26T13:00:00.000000000,2494.7177
2023-06-26T14:00:00.000000000,2389.08094
2023-06-26T15:00:00.000000000,2354.11223
2023-06-26T16:00:00.000000000,2365.22453
2023-06-26T17:00:00.000000000,2225.28397
2023-06-26T18:00:00.000000000,2150.4882
2023-06-26T19:00:00.000000000,2093.80762
2023-06-26T20:00:00.000000000,2008.99618
2023-06-26T21:00:00.000000000,2016.4242
2023-06-26T22:00:00.000000000,2097.5729
2023-06-26T23:00:00.000000000,2101.15206
2023-06-27T00:00:00.000000000,2083.40991
2023-06-27T01:00:00.000000000,2244.73607
2023-06-27T02:00:00.000000000,2389.15503
2023-06-27T03:00:00.000000000,2479.65032
2023-06-27T04:00:00.000000000,2582.56956
2023-06-27T05:00:00.000000000,2642.02922
2023-06-27T06:00:00.000000000,2593.24308
2023-06-27T07:00:00.000000000,2577.28656
2023-06-27T08:00:00.000000000,2474.30303
2023-06-27T09:00:00.000000000,2361.36008
2023-06-27T10:00:00.000000000,2182.36152
2023-06-27T11:00:00.000000000,2044.59878
2023-06-27T12:00:00.000000000,1866.15601
2023-06-27T13:00:00.000000000,1704.84351
2023-06-27T14:00:00.000000000,1532.30172
2023-06-27T15:00:00.000000000,1427.9178
2023-06-27T16:00:00.000000000,1385.11975
2023-06-27T17:00:00.000000000,1248.82714
2023-06-27T18:00:00.000000000,1200.10497
2023-06-27T19:00:00.000000000,1205.42252
2023-06-27T20:00:00.000000000,1208.10043
2023-06-27T21:00:00.000000000,1303.04431
2023-06-27T22:00:00.000000000,1468.68847
2023-06-27T23:00:00.000000000,1588.91286
