datetime,avg_other_production_forecast
2023-06-24T00:00:00.000000000,1059.26193
2023-06-24T01:00:00.000000000,1195.32282
2023-06-24T02:00:00.000000000,1260.27705
2023-06-24T03:00:00.000000000,1280.94974
2023-06-24T04:00:00.000000000,1280.78801
2023-06-24T05:00:00.000000000,1243.31633
2023-06-24T06:00:00.000000000,1189.07872
2023-06-24T07:00:00.000000000,1099.47521
2023-06-24T08:00:00.000000000,1048.51589
2023-06-24T09:00:00.000000000,960.97049
2023-06-24T10:00:00.000000000,870.77536
2023-06-24T11:00:00.000000000,789.80844
2023-06-24T12:00:00.000000000,705.72137
2023-06-24T13:00:00.000000000,602.1855
2023-06-24T14:00:00.000000000,493.44927
2023-06-24T15:00:00.000000000,380.96076
2023-06-24T16:00:00.000000000,307.38824
2023-06-24T17:00:00.000000000,267.60123
2023-06-24T18:00:00.000000000,268.8618
2023-06-24T19:00:00.000000000,304.04386
2023-06-24T20:00:00.000000000,373.05188
2023-06-24T21:00:00.000000000,469.25588
2023-06-24T22:00:00.000000000,577.74952
2023-06-24T23:00:00.000000000,683.81386
2023-06-25T00:00:00.000000000,70.02625
2023-06-25T01:00:00.000000000,71.15327
2023-06-25T02:00:00.000000000,68.10717
2023-06-25T03:00:00.000000000,81.6071
2023-06-25T04:00:00.000000000,77.06076
2023-06-25T05:00:00.000000000,80.97777
2023-06-25T06:00:00.000000000,114.38964
2023-06-25T07:00:00.000000000,138.95696
2023-06-25T08:00:00.000000000,128.55846
2023-06-25T09:00:00.000000000,111.49196
2023-06-25T10:00:00.000000000,123.45093
2023-06-25T11:00:00.000000000,123.51561
2023-06-25T12:00:00.000000000,102.04135
2023-06-25T13:00:00.000000000,71.29098
2023-06-25T14:00:00.000000000,48.54467
2023-06-25T15:00:00.000000000,40.04771
2023-06-25T16:00:00.000000000,49.08399
2023-06-25T17:00:00.000000000,81.18597
2023-06-25T18:00:00.000000000,89.80585
2023-06-25T19:00:00.000000000,75.76822
2023-06-25T20:00:00.000000000,68.66502
2023-06-25T21:00:00.000000000,87.871
2023-06-25T22:00:00.000000000,83.95604
2023-06-25T23:00:00.000000000,75.21668
2023-06-26T00:00:00.000000000,70.02625
2023-06-26T01:00:00.000000000,71.15327
2023-06-26T02:00:00.000000000,68.10717
2023-06-26T03:00:00.000000000,81.6071
2023-06-26T04:00:00.000000000,77.06076
2023-06-26T05:00:00.000000000,80.97777
2023-06-26T06:00:00.000000000,114.38964
2023-06-26T07:00:00.000000000,138.95696
2023-06-26T08:00:00.000000000,128.55846
2023-06-26T09:00:00.000000000,111.49196
2023-06-26T10:00:00.000000000,123.45093
2023-06-26T11:00:00.000000000,123.51561
2023-06-26T12:00:00.000000000,102.04135
2023-06-26T13:00:00.000000000,71.29098
2023-06-26T14:00:00.000000000,48.54467
2023-06-26T15:00:00.000000000,40.04771
2023-06-26T16:00:00.000000000,49.08399
2023-06-26T17:00:00.000000000,81.18597
2023-06-26T18:00:00.000000000,89.80585
2023-06-26T19:00:00.000000000,75.76822
2023-06-26T20:00:00.000000000,68.66502
2023-06-26T21:00:00.000000000,87.871
2023-06-26T22:00:00.000000000,83.95604
2023-06-26T23:00:00.000000000,75.21668
2023-06-27T00:00:00.000000000,70.02625
2023-06-27T01:00:00.000000000,71.15327
2023-06-27T02:00:00.000000000,68.10717
2023-06-27T03:00:00.000000000,81.6071
2023-06-27T04:00:00.000000000,77.06076
2023-06-27T05:00:00.000000000,80.97777
2023-06-27T06:00:00.000000000,114.38964
2023-06-27T07:00:00.000000000,138.95696
2023-06-27T08:00:00.000000000,128.55846
2023-06-27T09:00:00.000000000,111.49196
2023-06-27T10:00:00.000000000,123.45093
2023-06-27T11:00:00.000000000,123.51561
2023-06-27T12:00:00.000000000,102.04135
2023-06-27T13:00:00.000000000,71.29098
2023-06-27T14:00:00.000000000,48.54467
2023-06-27T15:00:00.000000000,40.04771
2023-06-27T16:00:00.000000000,49.08399
2023-06-27T17:00:00.000000000,81.18597
2023-06-27T18:00:00.000000000,89.80585
2023-06-27T19:00:00.000000000,75.76822
2023-06-27T20:00:00.000000000,68.66502
2023-06-27T21:00:00.000000000,87.871
2023-06-27T22:00:00.000000000,83.95604
2023-06-27T23:00:00.000000000,75.21668
