datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,2547.61297
2023-06-27T01:00:00.000000000,3205.82677
2023-06-27T02:00:00.000000000,3672.82217
2023-06-27T03:00:00.000000000,4214.06134
2023-06-27T04:00:00.000000000,4871.39285
2023-06-27T05:00:00.000000000,5399.53282
2023-06-27T06:00:00.000000000,6059.35448
2023-06-27T07:00:00.000000000,6014.18146
2023-06-27T08:00:00.000000000,5510.08316
2023-06-27T09:00:00.000000000,4747.85044
2023-06-27T10:00:00.000000000,4236.48075
2023-06-27T11:00:00.000000000,3488.56094
2023-06-27T12:00:00.000000000,2912.7442
2023-06-27T13:00:00.000000000,2710.17878
2023-06-27T14:00:00.000000000,2688.80956
2023-06-27T15:00:00.000000000,2500.38554
2023-06-27T16:00:00.000000000,2499.92601
2023-06-27T17:00:00.000000000,2522.46175
2023-06-27T18:00:00.000000000,2447.8236
2023-06-27T19:00:00.000000000,1841.92009
2023-06-27T20:00:00.000000000,1621.98024
2023-06-27T21:00:00.000000000,1478.121
2023-06-27T22:00:00.000000000,1533.38837
2023-06-27T23:00:00.000000000,2180.4933
2023-06-28T00:00:00.000000000,2575.48003
2023-06-28T01:00:00.000000000,3148.14659
2023-06-28T02:00:00.000000000,3536.86095
2023-06-28T03:00:00.000000000,4056.4027
2023-06-28T04:00:00.000000000,4722.2065
2023-06-28T05:00:00.000000000,5300.65651
2023-06-28T06:00:00.000000000,6023.53564
2023-06-28T07:00:00.000000000,6057.08859
2023-06-28T08:00:00.000000000,5619.0812
2023-06-28T09:00:00.000000000,4887.64223
2023-06-28T10:00:00.000000000,4342.94586
2023-06-28T11:00:00.000000000,3533.03517
2023-06-28T12:00:00.000000000,2856.59034
2023-06-28T13:00:00.000000000,2563.83398
2023-06-28T14:00:00.000000000,2476.06883
2023-06-28T15:00:00.000000000,2267.42513
2023-06-28T16:00:00.000000000,2295.45789
2023-06-28T17:00:00.000000000,2389.07804
2023-06-28T18:00:00.000000000,2395.98544
2023-06-28T19:00:00.000000000,1881.64267
2023-06-28T20:00:00.000000000,1745.24451
2023-06-28T21:00:00.000000000,1647.51954
2023-06-28T22:00:00.000000000,1694.71219
2023-06-28T23:00:00.000000000,2273.29933
2023-06-29T00:00:00.000000000,2602.89894
2023-06-29T01:00:00.000000000,3098.17495
2023-06-29T02:00:00.000000000,3420.61951
2023-06-29T03:00:00.000000000,3931.57223
2023-06-29T04:00:00.000000000,4621.98377
2023-06-29T05:00:00.000000000,5265.86947
2023-06-29T06:00:00.000000000,6063.70556
2023-06-29T07:00:00.000000000,6177.65473
2023-06-29T08:00:00.000000000,5801.98601
2023-06-29T09:00:00.000000000,5093.82516
2023-06-29T10:00:00.000000000,4513.34792
2023-06-29T11:00:00.000000000,3636.06946
2023-06-29T12:00:00.000000000,2857.92876
2023-06-29T13:00:00.000000000,2480.59941
2023-06-29T14:00:00.000000000,2336.07915
2023-06-29T15:00:00.000000000,2114.82975
2023-06-29T16:00:00.000000000,2174.05623
2023-06-29T17:00:00.000000000,2337.06658
2023-06-29T18:00:00.000000000,2421.17124
2023-06-29T19:00:00.000000000,1981.40167
2023-06-29T20:00:00.000000000,1904.51722
2023-06-29T21:00:00.000000000,1836.87202
2023-06-29T22:00:00.000000000,1865.66893
2023-06-29T23:00:00.000000000,2370.93655
2023-06-30T00:00:00.000000000,2668.57408
2023-06-30T01:00:00.000000000,3088.02683
2023-06-30T02:00:00.000000000,3340.2159
2023-06-30T03:00:00.000000000,3843.38533
2023-06-30T04:00:00.000000000,4559.82499
2023-06-30T05:00:00.000000000,5271.42465
2023-06-30T06:00:00.000000000,6151.4771
2023-06-30T07:00:00.000000000,6347.7038
2023-06-30T08:00:00.000000000,6031.23238
2023-06-30T09:00:00.000000000,5340.14683
2023-06-30T10:00:00.000000000,4713.79257
2023-06-30T11:00:00.000000000,3757.34159
2023-06-30T12:00:00.000000000,2863.44077
2023-06-30T13:00:00.000000000,2390.83282
2023-06-30T14:00:00.000000000,2180.23106
2023-06-30T15:00:00.000000000,1938.74219
2023-06-30T16:00:00.000000000,2030.10725
2023-06-30T17:00:00.000000000,2267.74714
2023-06-30T18:00:00.000000000,2433.4961
2023-06-30T19:00:00.000000000,2073.08594
2023-06-30T20:00:00.000000000,2069.85581
2023-06-30T21:00:00.000000000,2041.29156
2023-06-30T22:00:00.000000000,2058.88557
2023-06-30T23:00:00.000000000,2499.27538
