datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_wind_production_forecast
2023-08-24 00:00:00,2023-08-25 17:59:20,3.0,3.059874492864907,301.45495717241704,293.9527092680192,13.15521594342836,0.0042126734222147,1123.66472,1711.61385,173.15999
2023-08-24 01:00:00,2023-08-25 17:59:20,3.0,3.059874492864907,301.45495717241704,293.9527092680192,13.15521594342836,0.0042126734222147,1163.79809,1652.74966,324.18001
2023-08-24 02:00:00,2023-08-25 17:59:20,3.0,3.059874492864907,301.45495717241704,293.9527092680192,13.15521594342836,0.0042126734222147,1145.16963,1549.21583,521.19998
2023-08-24 03:00:00,2023-08-25 17:59:20,3.0,3.059874492864907,301.45495717241704,293.9527092680192,13.15521594342836,0.0042126734222147,1114.48426,1399.83071,635.48998
2023-08-24 04:00:00,2023-08-25 17:59:20,3.0,3.1119631737970304,299.9961427259527,293.6976166030254,13.15521594342836,0.0042126734222147,1048.01251,1288.35253,635.73002
2023-08-24 05:00:00,2023-08-25 17:59:20,3.0,3.1119631737970304,299.9961427259527,293.6976166030254,13.15521594342836,0.0042126734222147,973.30329,1269.68671,588.61999
2023-08-24 06:00:00,2023-08-25 17:59:20,3.0,3.1119631737970304,299.9961427259527,293.6976166030254,13.15521594342836,0.0042126734222147,956.33834,1235.48288,540.64001
2023-08-24 07:00:00,2023-08-25 17:59:20,3.0,2.9639334058610283,298.81187457778384,293.2629060977774,6.577576036708924,0.0098887431202504,924.54919,1199.83257,656.95001
2023-08-24 08:00:00,2023-08-25 17:59:20,3.0,2.9639334058610283,298.81187457778384,293.2629060977774,6.577576036708924,0.0098887431202504,908.72529,1161.36056,602.04002
2023-08-24 09:00:00,2023-08-25 17:59:20,3.0,2.9639334058610283,298.81187457778384,293.2629060977774,6.577576036708924,0.0098887431202504,910.53267,1063.89489,555.59002
2023-08-24 10:00:00,2023-08-25 17:59:20,3.0,2.7741910404395345,298.12571149766507,292.9398855073171,0.0,0.0132703708388412,920.55644,1042.79275,515.32998
2023-08-24 11:00:00,2023-08-25 17:59:20,3.0,2.7741910404395345,298.12571149766507,292.9398855073171,0.0,0.0132703708388412,982.54932,1061.77856,476.52001
2023-08-24 12:00:00,2023-08-25 17:59:20,3.0,2.7741910404395345,298.12571149766507,292.9398855073171,0.0,0.0132703708388412,1066.16696,1083.1834,444.10002
2023-08-24 13:00:00,2023-08-25 17:59:20,3.0,4.079885557882988,306.2620985705766,292.69611341241284,0.9455043945759776,0.0187755869129454,1115.0478,1121.72702,410.89
2023-08-24 14:00:00,2023-08-25 17:59:20,3.0,4.079885557882988,306.2620985705766,292.69611341241284,0.9455043945759776,0.0187755869129454,1184.97955,1154.97359,357.76
2023-08-24 15:00:00,2023-08-25 17:59:20,3.0,4.079885557882988,306.2620985705766,292.69611341241284,0.9455043945759776,0.0187755869129454,1253.35346,1232.01533,276.86
2023-08-24 16:00:00,2023-08-25 17:59:20,3.0,4.001544792157693,311.87910818155126,290.5183045068044,287.8356186511794,0.0248173397861112,1298.18549,1335.59973,225.27
2023-08-24 17:00:00,2023-08-25 17:59:20,3.0,4.001544792157693,311.87910818155126,290.5183045068044,287.8356186511794,0.0248173397861112,1339.14884,1439.367,234.27999
2023-08-24 18:00:00,2023-08-25 17:59:20,3.0,4.001544792157693,311.87910818155126,290.5183045068044,287.8356186511794,0.0248173397861112,1354.46821,1470.53887,272.34
2023-08-24 19:00:00,2023-08-25 17:59:20,3.0,4.186508360619575,313.6451853044017,287.7476137199639,522.3185387685869,0.0248678740662789,1357.23829,1502.84452,343.48001
2023-08-24 20:00:00,2023-08-25 17:59:20,3.0,4.186508360619575,313.6451853044017,287.7476137199639,522.3185387685869,0.0248678740662789,1351.99912,1557.53132,508.47
2023-08-24 21:00:00,2023-08-25 17:59:20,3.0,4.186508360619575,313.6451853044017,287.7476137199639,522.3185387685869,0.0248678740662789,1337.92876,1589.48817,755.94002
2023-08-24 22:00:00,2023-08-25 17:59:20,3.0,3.768410479123194,309.0738271693946,288.78892941217,793.5083783964133,0.0253272954385286,1344.73032,1603.51056,1016.13997
2023-08-24 23:00:00,2023-08-25 17:59:20,3.0,3.768410479123194,309.0738271693946,288.78892941217,793.5083783964133,0.0253272954385286,1307.45527,1583.12366,1257.88004
2023-08-25 00:00:00,2023-08-25 17:59:20,3.0,3.768410479123194,309.0738271693946,288.78892941217,793.5083783964133,0.0253272954385286,1217.70255,1564.01649,1242.95284
2023-08-25 01:00:00,2023-08-25 17:59:20,3.0,3.209192355287483,303.25997237174096,288.5921698540075,568.7221921911521,0.0876035983092632,1253.39175,1506.60278,1162.64714
2023-08-25 02:00:00,2023-08-25 17:59:20,3.0,3.209192355287483,303.25997237174096,288.5921698540075,568.7221921911521,0.0876035983092632,1224.471,1407.51363,1116.80002
2023-08-25 03:00:00,2023-08-25 17:59:20,3.0,3.209192355287483,303.25997237174096,288.5921698540075,568.7221921911521,0.0876035983092632,1181.07482,1263.37853,1123.9126
2023-08-25 04:00:00,2023-08-25 17:59:20,3.0,3.107596883171159,301.3123468674189,288.84786952711136,10.961190564436574,0.1376969451185987,1096.33399,1150.43952,1067.66668
2023-08-25 05:00:00,2023-08-25 17:59:20,3.0,3.107596883171159,301.3123468674189,288.84786952711136,10.961190564436574,0.1376969451185987,999.87918,1127.72756,978.72446
2023-08-25 06:00:00,2023-08-25 17:59:20,3.0,3.107596883171159,301.3123468674189,288.84786952711136,10.961190564436574,0.1376969451185987,969.02078,1093.67179,902.7071
2023-08-25 07:00:00,2023-08-25 17:59:20,3.0,2.8780609757615965,299.9097768085656,288.8528085162728,5.480338806677676,0.1461358752880447,926.28143,1061.29605,829.91825
