datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_wind_production_forecast
2023-09-07 00:00:00,2023-09-08 18:25:38,3.0,2.806830407367866,293.0128484361445,284.00125491199054,5.383863204476857,0.0509324059957923,1251.08963,1513.21648,980.14998
2023-09-07 01:00:00,2023-09-08 18:25:38,3.0,2.806830407367866,293.0128484361445,284.00125491199054,5.383863204476857,0.0509324059957923,1293.25623,1465.11515,1208.65995
2023-09-07 02:00:00,2023-09-08 18:25:38,3.0,2.806830407367866,293.0128484361445,284.00125491199054,5.383863204476857,0.0509324059957923,1269.74033,1378.76997,1411.10003
2023-09-07 03:00:00,2023-09-08 18:25:38,3.0,2.806830407367866,293.0128484361445,284.00125491199054,5.383863204476857,0.0509324059957923,1227.88207,1251.35652,1545.21004
2023-09-07 04:00:00,2023-09-08 18:25:38,3.0,2.7219623155891384,291.09483950275524,283.4197227380971,5.383863204476857,0.0509324059957923,1138.07083,1154.66442,1579.24995
2023-09-07 05:00:00,2023-09-08 18:25:38,3.0,2.7219623155891384,291.09483950275524,283.4197227380971,5.383863204476857,0.0509324059957923,1032.87423,1140.25549,1560.96997
2023-09-07 06:00:00,2023-09-08 18:25:38,3.0,2.7219623155891384,291.09483950275524,283.4197227380971,5.383863204476857,0.0509324059957923,991.52539,1110.71261,1524.12001
2023-09-07 07:00:00,2023-09-08 18:25:38,3.0,2.7481262046753168,289.6535012867629,283.0242831615186,2.691963294455824,0.0537793166513176,937.11733,1081.52712,1447.44004
2023-09-07 08:00:00,2023-09-08 18:25:38,3.0,2.7481262046753168,289.6535012867629,283.0242831615186,2.691963294455824,0.0537793166513176,902.51197,1049.60332,1363.15995
2023-09-07 09:00:00,2023-09-08 18:25:38,3.0,2.7481262046753168,289.6535012867629,283.0242831615186,2.691963294455824,0.0537793166513176,895.80232,967.61062,1247.65997
2023-09-07 10:00:00,2023-09-08 18:25:38,3.0,2.647899297060211,288.67839583892135,282.8137208452557,0.0,0.0540600107493185,897.38961,952.29264,1141.05999
2023-09-07 11:00:00,2023-09-08 18:25:38,3.0,2.647899297060211,288.67839583892135,282.8137208452557,0.0,0.0540600107493185,970.07158,970.76707,1042.28999
2023-09-07 12:00:00,2023-09-08 18:25:38,3.0,2.647899297060211,288.67839583892135,282.8137208452557,0.0,0.0540600107493185,1072.83759,991.23093,967.65
2023-09-07 13:00:00,2023-09-08 18:25:38,3.0,3.514574540770064,296.5202073822253,283.2220847064866,0.2502143702310552,0.0547130977293567,1136.8935,1026.84914,915.87
2023-09-07 14:00:00,2023-09-08 18:25:38,3.0,3.514574540770064,296.5202073822253,283.2220847064866,0.2502143702310552,0.0547130977293567,1236.38102,1057.36433,833.94
2023-09-07 15:00:00,2023-09-08 18:25:38,3.0,3.514574540770064,296.5202073822253,283.2220847064866,0.2502143702310552,0.0547130977293567,1338.15101,1125.02264,709.88999
2023-09-07 16:00:00,2023-09-08 18:25:38,3.0,3.3791874692852346,302.72662174625566,282.29479869546674,259.3881237911028,0.0757976367706949,1406.82843,1214.98426,570.28002
2023-09-07 17:00:00,2023-09-08 18:25:38,3.0,3.3791874692852346,302.72662174625566,282.29479869546674,259.3881237911028,0.0757976367706949,1462.20646,1302.7443,460.08002
2023-09-07 18:00:00,2023-09-08 18:25:38,3.0,3.3791874692852346,302.72662174625566,282.29479869546674,259.3881237911028,0.0757976367706949,1484.28161,1329.2117,431.26001
2023-09-07 19:00:00,2023-09-08 18:25:38,3.0,3.36038151289152,305.41951967091603,282.05554295090093,490.1206738291392,0.1024654089276925,1491.08273,1356.22041,497.62002
2023-09-07 20:00:00,2023-09-08 18:25:38,3.0,3.36038151289152,305.41951967091603,282.05554295090093,490.1206738291392,0.1024654089276925,1485.28116,1402.27832,644.07998
