UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,636.51901
2023-08-05T01:00:00.000000000,645.09864
2023-08-05T02:00:00.000000000,652.43658
2023-08-05T03:00:00.000000000,657.72262
2023-08-05T04:00:00.000000000,661.68535
2023-08-05T05:00:00.000000000,666.38572
2023-08-05T06:00:00.000000000,668.63387
2023-08-05T07:00:00.000000000,670.42415
2023-08-05T08:00:00.000000000,670.80566
2023-08-05T09:00:00.000000000,671.88641
2023-08-05T10:00:00.000000000,672.42708
2023-08-05T11:00:00.000000000,673.55914
2023-08-05T12:00:00.000000000,674.71915
2023-08-05T13:00:00.000000000,675.12752
2023-08-05T14:00:00.000000000,676.52377
2023-08-05T15:00:00.000000000,675.95981
2023-08-05T16:00:00.000000000,673.80893
2023-08-05T17:00:00.000000000,670.22081
2023-08-05T18:00:00.000000000,665.79442
2023-08-05T19:00:00.000000000,660.92007
2023-08-05T20:00:00.000000000,655.18107
2023-08-05T21:00:00.000000000,651.60871
2023-08-05T22:00:00.000000000,649.13615
2023-08-05T23:00:00.000000000,647.35843
2023-08-06T00:00:00.000000000,683.85981
2023-08-06T01:00:00.000000000,686.24941
2023-08-06T02:00:00.000000000,687.6088
2023-08-06T03:00:00.000000000,687.47904
2023-08-06T04:00:00.000000000,687.04473
2023-08-06T05:00:00.000000000,688.71871
2023-08-06T06:00:00.000000000,689.42077
2023-08-06T07:00:00.000000000,690.22536
2023-08-06T08:00:00.000000000,689.3875
2023-08-06T09:00:00.000000000,689.1803
2023-08-06T10:00:00.000000000,688.06
2023-08-06T11:00:00.000000000,687.19874
2023-08-06T12:00:00.000000000,685.76893
2023-08-06T13:00:00.000000000,683.83528
2023-08-06T14:00:00.000000000,683.60039
2023-08-06T15:00:00.000000000,682.34682
2023-08-06T16:00:00.000000000,680.50542
2023-08-06T17:00:00.000000000,678.0399
2023-08-06T18:00:00.000000000,675.89689
2023-08-06T19:00:00.000000000,674.61876
2023-08-06T20:00:00.000000000,672.96729
2023-08-06T21:00:00.000000000,673.4971
2023-08-06T22:00:00.000000000,674.51043
2023-08-06T23:00:00.000000000,675.22363
2023-08-07T00:00:00.000000000,733.60323
2023-08-07T01:00:00.000000000,727.00933
2023-08-07T02:00:00.000000000,719.75113
2023-08-07T03:00:00.000000000,711.62598
2023-08-07T04:00:00.000000000,703.57616
2023-08-07T05:00:00.000000000,697.4668
2023-08-07T06:00:00.000000000,690.76181
2023-08-07T07:00:00.000000000,685.93794
2023-08-07T08:00:00.000000000,681.66134
2023-08-07T09:00:00.000000000,682.1039
2023-08-07T10:00:00.000000000,685.04017
2023-08-07T11:00:00.000000000,692.44357
2023-08-07T12:00:00.000000000,702.9697
2023-08-07T13:00:00.000000000,714.53254
2023-08-07T14:00:00.000000000,728.88027
2023-08-07T15:00:00.000000000,741.81853
2023-08-07T16:00:00.000000000,751.03972
2023-08-07T17:00:00.000000000,755.17924
2023-08-07T18:00:00.000000000,756.54934
2023-08-07T19:00:00.000000000,755.80971
2023-08-07T20:00:00.000000000,752.54887
2023-08-07T21:00:00.000000000,750.44977
2023-08-07T22:00:00.000000000,748.66148
2023-08-07T23:00:00.000000000,747.35389
2023-08-08T00:00:00.000000000,737.9153
2023-08-08T01:00:00.000000000,731.70418
2023-08-08T02:00:00.000000000,725.13532
2023-08-08T03:00:00.000000000,717.74558
2023-08-08T04:00:00.000000000,710.37991
2023-08-08T05:00:00.000000000,704.94872
2023-08-08T06:00:00.000000000,698.75616
2023-08-08T07:00:00.000000000,693.78763
2023-08-08T08:00:00.000000000,688.77135
2023-08-08T09:00:00.000000000,687.77402
2023-08-08T10:00:00.000000000,688.92334
2023-08-08T11:00:00.000000000,694.10381
2023-08-08T12:00:00.000000000,702.01587
2023-08-08T13:00:00.000000000,711.15046
2023-08-08T14:00:00.000000000,723.18199
2023-08-08T15:00:00.000000000,733.97792
2023-08-08T16:00:00.000000000,741.8883
2023-08-08T17:00:00.000000000,745.41611
2023-08-08T18:00:00.000000000,746.4957
2023-08-08T19:00:00.000000000,745.82741
2023-08-08T20:00:00.000000000,742.71123
2023-08-08T21:00:00.000000000,740.79406
2023-08-08T22:00:00.000000000,739.20297
2023-08-08T23:00:00.000000000,737.85577
