,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-30 00:00:00,2023-09-02 22:35:24,3.0,524.68,1160.0,1524.0,71.0
1,2023-08-30 01:00:00,2023-09-02 22:35:24,3.0,521.33,1104.0,1507.0,68.0
2,2023-08-30 02:00:00,2023-09-02 22:35:24,3.0,520.96,1136.0,1502.0,86.0
3,2023-08-30 03:00:00,2023-09-02 22:35:24,3.0,511.11,1086.0,1202.0,197.0
4,2023-08-30 04:00:00,2023-09-02 22:35:24,3.0,510.16,1003.0,1049.0,203.0
5,2023-08-30 05:00:00,2023-09-02 22:35:24,3.0,530.0,1034.0,900.0,177.0
6,2023-08-30 06:00:00,2023-09-02 22:35:24,3.0,509.03,1010.0,787.0,283.0
7,2023-08-30 07:00:00,2023-09-02 22:35:24,3.0,503.59,1032.0,718.0,335.0
8,2023-08-30 08:00:00,2023-09-02 22:35:24,3.0,517.5,1052.0,642.0,310.0
9,2023-08-30 09:00:00,2023-09-02 22:35:24,3.0,538.7,1080.0,644.0,242.0
10,2023-08-30 10:00:00,2023-09-02 22:35:24,3.0,528.57,1081.0,721.0,257.0
11,2023-08-30 11:00:00,2023-09-02 22:35:24,3.0,530.23,1127.0,898.0,217.0
12,2023-08-30 12:00:00,2023-09-02 22:35:24,3.0,545.2,1240.0,873.0,208.0
13,2023-08-30 13:00:00,2023-09-02 22:35:24,3.0,549.38,1132.0,735.0,194.0
14,2023-08-30 14:00:00,2023-09-02 22:35:24,3.0,535.86,1093.0,944.0,165.0
15,2023-08-30 15:00:00,2023-09-02 22:35:24,3.0,557.54,1171.0,1175.0,30.0
16,2023-08-30 16:00:00,2023-09-02 22:35:24,3.0,546.35,1174.0,1351.0,23.0
17,2023-08-30 17:00:00,2023-09-02 22:35:24,3.0,542.56,1215.0,1443.0,28.0
18,2023-08-30 18:00:00,2023-09-02 22:35:24,3.0,544.18,1253.0,1487.0,21.0
19,2023-08-30 19:00:00,2023-09-02 22:35:24,3.0,536.63,1192.0,1527.0,22.0
20,2023-08-30 20:00:00,2023-09-02 22:35:24,3.0,532.92,1192.0,1524.0,42.0
21,2023-08-30 21:00:00,2023-09-02 22:35:24,3.0,533.83,1207.0,1562.0,32.0
22,2023-08-30 22:00:00,2023-09-02 22:35:24,3.0,537.6,1267.0,1569.0,35.0
23,2023-08-30 23:00:00,2023-09-02 22:35:24,3.0,550.8,1328.0,1433.0,34.0
