,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,wind
0,2023-08-09 00:00:00,2023-08-13 18:01:21,3.0,510.69,970.0,1639.0,22.0
1,2023-08-09 01:00:00,2023-08-13 18:01:21,3.0,515.48,971.0,1586.0,13.0
2,2023-08-09 02:00:00,2023-08-13 18:01:21,3.0,514.78,963.0,1535.0,27.0
3,2023-08-09 03:00:00,2023-08-13 18:01:21,3.0,518.29,967.0,1377.0,57.0
4,2023-08-09 04:00:00,2023-08-13 18:01:21,3.0,512.96,866.0,1213.0,79.0
5,2023-08-09 05:00:00,2023-08-13 18:01:21,3.0,495.02,771.0,1163.0,119.0
6,2023-08-09 06:00:00,2023-08-13 18:01:21,3.0,478.33,658.0,1022.0,156.0
7,2023-08-09 07:00:00,2023-08-13 18:01:21,3.0,460.84,619.0,1029.0,199.0
8,2023-08-09 08:00:00,2023-08-13 18:01:21,3.0,459.58,620.0,1043.0,202.0
9,2023-08-09 09:00:00,2023-08-13 18:01:21,3.0,448.51,620.0,1106.0,237.0
10,2023-08-09 10:00:00,2023-08-13 18:01:21,3.0,450.11,620.0,1179.0,217.0
11,2023-08-09 11:00:00,2023-08-13 18:01:21,3.0,439.59,623.0,1207.0,263.0
12,2023-08-09 12:00:00,2023-08-13 18:01:21,3.0,464.12,661.0,1279.0,162.0
13,2023-08-09 13:00:00,2023-08-13 18:01:21,3.0,486.73,737.0,1225.0,120.0
14,2023-08-09 14:00:00,2023-08-13 18:01:21,3.0,491.33,741.0,1167.0,117.0
15,2023-08-09 15:00:00,2023-08-13 18:01:21,3.0,474.03,691.0,1289.0,134.0
16,2023-08-09 16:00:00,2023-08-13 18:01:21,3.0,492.02,696.0,1214.0,78.0
17,2023-08-09 17:00:00,2023-08-13 18:01:21,3.0,514.45,834.0,1147.0,76.0
18,2023-08-09 18:00:00,2023-08-13 18:01:21,3.0,509.71,865.0,1287.0,72.0
19,2023-08-09 19:00:00,2023-08-13 18:01:21,3.0,524.08,949.0,1300.0,45.0
20,2023-08-09 20:00:00,2023-08-13 18:01:21,3.0,527.04,922.0,1351.0,5.0
21,2023-08-09 21:00:00,2023-08-13 18:01:21,3.0,525.14,877.0,1304.0,7.0
22,2023-08-09 22:00:00,2023-08-13 18:01:21,3.0,515.62,821.0,1346.0,9.0
23,2023-08-09 23:00:00,2023-08-13 18:01:21,3.0,507.99,865.0,1392.0,51.0
