,Solar,Wind Offshore,Wind Onshore
2019-01-08 04:00:00+01:00,0.0,15486.0,138199.0
2019-01-08 05:00:00+01:00,0.0,15396.0,141388.0
2019-01-08 06:00:00+01:00,0.0,15829.0,146731.0
2019-01-08 07:00:00+01:00,0.0,16354.0,149395.0
2019-01-08 08:00:00+01:00,345.0,16395.0,152046.0
2019-01-08 09:00:00+01:00,2541.0,15821.0,154679.0
2019-01-08 10:00:00+01:00,5506.0,15284.0,156722.0
2019-01-08 11:00:00+01:00,7740.0,14241.0,157073.0
2019-01-08 12:00:00+01:00,9048.0,13368.0,157401.0
2019-01-08 13:00:00+01:00,8459.0,13220.0,156876.0
2019-01-08 14:00:00+01:00,5919.0,13715.0,155971.0
2019-01-08 15:00:00+01:00,2264.0,14637.0,155215.0
2019-01-08 16:00:00+01:00,203.0,16033.0,154664.0
2019-01-08 17:00:00+01:00,0.0,17248.0,154383.0
2019-01-08 18:00:00+01:00,0.0,17105.0,153283.0
2019-01-08 19:00:00+01:00,0.0,16553.0,151327.0
2019-01-08 20:00:00+01:00,0.0,16722.0,149074.0
2019-01-08 21:00:00+01:00,0.0,16917.0,146573.0
2019-01-08 22:00:00+01:00,0.0,18087.0,141948.0
2019-01-08 23:00:00+01:00,0.0,18092.0,139802.0
2019-01-09 00:00:00+01:00,0.0,19088.0,137771.0
