,Solar,Wind Offshore,Wind Onshore
2019-01-01 16:00:00+01:00,55.0,4365.0,34091.0
2019-01-01 16:15:00+01:00,18.0,4344.0,34279.0
2019-01-01 16:30:00+01:00,3.0,4326.0,34490.0
2019-01-01 16:45:00+01:00,1.0,4304.0,34653.0
2019-01-01 17:00:00+01:00,0.0,4276.0,34810.0
2019-01-01 17:15:00+01:00,0.0,4245.0,34974.0
2019-01-01 17:30:00+01:00,0.0,4219.0,35132.0
2019-01-01 17:45:00+01:00,0.0,4159.0,35348.0
2019-01-01 18:00:00+01:00,0.0,4121.0,35524.0
2019-01-01 18:15:00+01:00,0.0,4098.0,35690.0
2019-01-01 18:30:00+01:00,0.0,4075.0,35864.0
2019-01-01 18:45:00+01:00,0.0,4051.0,36032.0
2019-01-01 19:00:00+01:00,0.0,4031.0,36194.0
2019-01-01 19:15:00+01:00,0.0,4012.0,36261.0
2019-01-01 19:30:00+01:00,0.0,4013.0,36285.0
2019-01-01 19:45:00+01:00,0.0,3986.0,36331.0
2019-01-01 20:00:00+01:00,0.0,3960.0,36368.0
2019-01-01 20:15:00+01:00,0.0,3937.0,36393.0
2019-01-01 20:30:00+01:00,0.0,3915.0,36441.0
2019-01-01 20:45:00+01:00,0.0,3887.0,36517.0
2019-01-01 21:00:00+01:00,0.0,3867.0,36574.0
2019-01-01 21:15:00+01:00,0.0,3864.0,36556.0
2019-01-01 21:30:00+01:00,0.0,3860.0,36541.0
2019-01-01 21:45:00+01:00,0.0,3847.0,36588.0
2019-01-01 22:00:00+01:00,0.0,3891.0,36054.0
2019-01-01 22:15:00+01:00,0.0,3910.0,35957.0
2019-01-01 22:30:00+01:00,0.0,3931.0,35847.0
2019-01-01 22:45:00+01:00,0.0,3954.0,35768.0
2019-01-01 23:00:00+01:00,0.0,3970.0,35662.0
2019-01-01 23:15:00+01:00,0.0,3994.0,35576.0
2019-01-01 23:30:00+01:00,0.0,4016.0,35481.0
2019-01-01 23:45:00+01:00,0.0,4023.0,35390.0
2019-01-02 00:00:00+01:00,0.0,4150.0,34306.0
2019-01-02 00:15:00+01:00,0.0,4173.0,34221.0
2019-01-02 00:30:00+01:00,0.0,4197.0,34131.0
2019-01-02 00:45:00+01:00,0.0,4223.0,34111.0
2019-01-02 01:00:00+01:00,0.0,4252.0,34073.0
2019-01-02 01:15:00+01:00,0.0,4277.0,33994.0
2019-01-02 01:30:00+01:00,0.0,4304.0,33919.0
2019-01-02 01:45:00+01:00,0.0,4326.0,33842.0
2019-01-02 02:00:00+01:00,0.0,4353.0,33846.0
2019-01-02 02:15:00+01:00,0.0,4391.0,33721.0
2019-01-02 02:30:00+01:00,0.0,4427.0,33603.0
2019-01-02 02:45:00+01:00,0.0,4462.0,33465.0
2019-01-02 03:00:00+01:00,0.0,4505.0,33320.0
2019-01-02 03:15:00+01:00,0.0,4543.0,33148.0
2019-01-02 03:30:00+01:00,0.0,4584.0,32980.0
2019-01-02 03:45:00+01:00,0.0,4623.0,32801.0
2019-01-02 04:00:00+01:00,0.0,4658.0,32632.0
2019-01-02 04:15:00+01:00,0.0,4692.0,32491.0
2019-01-02 04:30:00+01:00,0.0,4729.0,32341.0
2019-01-02 04:45:00+01:00,0.0,4765.0,32122.0
2019-01-02 05:00:00+01:00,0.0,4793.0,31898.0
2019-01-02 05:15:00+01:00,0.0,4812.0,31824.0
2019-01-02 05:30:00+01:00,0.0,4833.0,31750.0
2019-01-02 05:45:00+01:00,0.0,4850.0,31530.0
2019-01-02 06:00:00+01:00,0.0,4868.0,31873.0
2019-01-02 06:15:00+01:00,0.0,4876.0,31696.0
2019-01-02 06:30:00+01:00,0.0,4885.0,31513.0
2019-01-02 06:45:00+01:00,0.0,4893.0,31315.0
2019-01-02 07:00:00+01:00,0.0,4897.0,31106.0
2019-01-02 07:15:00+01:00,0.0,4888.0,30800.0
2019-01-02 07:30:00+01:00,0.0,4881.0,30489.0
2019-01-02 07:45:00+01:00,0.0,4873.0,30208.0
2019-01-02 08:00:00+01:00,6.0,4863.0,29806.0
2019-01-02 08:15:00+01:00,42.0,4885.0,29483.0
2019-01-02 08:30:00+01:00,152.0,4869.0,29163.0
2019-01-02 08:45:00+01:00,358.0,4857.0,28846.0
2019-01-02 09:00:00+01:00,688.0,4839.0,28553.0
2019-01-02 09:15:00+01:00,1174.0,4806.0,28301.0
2019-01-02 09:30:00+01:00,1775.0,4928.0,28062.0
2019-01-02 09:45:00+01:00,2362.0,4934.0,27926.0
2019-01-02 10:00:00+01:00,2992.0,4894.0,27759.0
2019-01-02 10:15:00+01:00,3631.0,4833.0,27724.0
2019-01-02 10:30:00+01:00,4280.0,4776.0,27691.0
2019-01-02 10:45:00+01:00,4834.0,4796.0,28000.0
2019-01-02 11:00:00+01:00,5330.0,4918.0,28033.0
2019-01-02 11:15:00+01:00,5735.0,4805.0,27986.0
2019-01-02 11:30:00+01:00,6066.0,4697.0,27954.0
2019-01-02 11:45:00+01:00,6293.0,4586.0,27913.0
2019-01-02 12:00:00+01:00,6444.0,4472.0,27854.0
2019-01-02 12:15:00+01:00,6536.0,4367.0,27770.0
2019-01-02 12:30:00+01:00,6539.0,4266.0,27673.0
2019-01-02 12:45:00+01:00,6431.0,4158.0,27555.0
2019-01-02 13:00:00+01:00,6220.0,4058.0,27416.0
2019-01-02 13:15:00+01:00,5923.0,3994.0,27047.0
2019-01-02 13:30:00+01:00,5528.0,3925.0,26659.0
2019-01-02 13:45:00+01:00,5077.0,3859.0,26257.0
2019-01-02 14:00:00+01:00,4560.0,3797.0,25833.0
2019-01-02 14:15:00+01:00,4009.0,3746.0,25232.0
2019-01-02 14:30:00+01:00,3381.0,3688.0,24626.0
2019-01-02 14:45:00+01:00,2757.0,3636.0,23950.0
2019-01-02 15:00:00+01:00,2116.0,3589.0,23256.0
2019-01-02 15:15:00+01:00,1470.0,3550.0,22602.0
2019-01-02 15:30:00+01:00,906.0,3517.0,21940.0
2019-01-02 15:45:00+01:00,474.0,3484.0,21326.0
2019-01-02 16:00:00+01:00,182.0,3459.0,20720.0
2019-01-02 16:15:00+01:00,53.0,3454.0,20300.0
2019-01-02 16:30:00+01:00,12.0,3444.0,19874.0
2019-01-02 16:45:00+01:00,3.0,3436.0,19483.0
2019-01-02 17:00:00+01:00,0.0,3434.0,19099.0
2019-01-02 17:15:00+01:00,0.0,3432.0,18780.0
2019-01-02 17:30:00+01:00,0.0,3426.0,18468.0
2019-01-02 17:45:00+01:00,0.0,3420.0,18182.0
2019-01-02 18:00:00+01:00,0.0,3414.0,17903.0
2019-01-02 18:15:00+01:00,0.0,3409.0,17627.0
2019-01-02 18:30:00+01:00,0.0,3398.0,17362.0
2019-01-02 18:45:00+01:00,0.0,3393.0,17116.0
2019-01-02 19:00:00+01:00,0.0,3388.0,16863.0
2019-01-02 19:15:00+01:00,0.0,3385.0,16534.0
2019-01-02 19:30:00+01:00,0.0,3382.0,16200.0
2019-01-02 19:45:00+01:00,0.0,3377.0,15908.0
2019-01-02 20:00:00+01:00,0.0,3378.0,15609.0
2019-01-02 20:15:00+01:00,0.0,3382.0,15298.0
2019-01-02 20:30:00+01:00,0.0,3386.0,14978.0
2019-01-02 20:45:00+01:00,0.0,3390.0,14695.0
2019-01-02 21:00:00+01:00,0.0,3393.0,14427.0
2019-01-02 21:15:00+01:00,0.0,3413.0,14137.0
2019-01-02 21:30:00+01:00,0.0,3431.0,13836.0
2019-01-02 21:45:00+01:00,0.0,3441.0,13557.0
2019-01-02 22:00:00+01:00,0.0,3454.0,13201.0
2019-01-02 22:15:00+01:00,0.0,3481.0,13028.0
2019-01-02 22:30:00+01:00,0.0,3508.0,12848.0
2019-01-02 22:45:00+01:00,0.0,3531.0,12673.0
2019-01-02 23:00:00+01:00,0.0,3564.0,12499.0
2019-01-02 23:15:00+01:00,0.0,3594.0,12418.0
2019-01-02 23:30:00+01:00,0.0,3622.0,12335.0
2019-01-02 23:45:00+01:00,0.0,3651.0,12248.0
2019-01-03 00:00:00+01:00,0.0,3824.0,11543.0
2019-01-03 00:15:00+01:00,0.0,3858.0,11485.0
2019-01-03 00:30:00+01:00,0.0,3897.0,11425.0
2019-01-03 00:45:00+01:00,0.0,3939.0,11373.0
2019-01-03 01:00:00+01:00,0.0,3970.0,11336.0
2019-01-03 01:15:00+01:00,0.0,3973.0,11316.0
2019-01-03 01:30:00+01:00,0.0,3978.0,11291.0
2019-01-03 01:45:00+01:00,0.0,3984.0,11266.0
2019-01-03 02:00:00+01:00,0.0,3992.0,11234.0
2019-01-03 02:15:00+01:00,0.0,3989.0,11236.0
2019-01-03 02:30:00+01:00,0.0,3985.0,11241.0
2019-01-03 02:45:00+01:00,0.0,3981.0,11245.0
2019-01-03 03:00:00+01:00,0.0,3976.0,11247.0
2019-01-03 03:15:00+01:00,0.0,3988.0,11336.0
2019-01-03 03:30:00+01:00,0.0,3999.0,11425.0
2019-01-03 03:45:00+01:00,0.0,4011.0,11526.0
2019-01-03 04:00:00+01:00,0.0,4016.0,11629.0
2019-01-03 04:15:00+01:00,0.0,4016.0,11703.0
2019-01-03 04:30:00+01:00,0.0,4007.0,11785.0
2019-01-03 04:45:00+01:00,0.0,3998.0,11861.0
2019-01-03 05:00:00+01:00,0.0,3994.0,11923.0
2019-01-03 05:15:00+01:00,0.0,4001.0,11956.0
2019-01-03 05:30:00+01:00,0.0,4006.0,11987.0
2019-01-03 05:45:00+01:00,0.0,4011.0,12030.0
2019-01-03 06:00:00+01:00,0.0,4012.0,12148.0
2019-01-03 06:15:00+01:00,0.0,3991.0,12193.0
2019-01-03 06:30:00+01:00,0.0,3966.0,12236.0
2019-01-03 06:45:00+01:00,0.0,3945.0,12276.0
2019-01-03 07:00:00+01:00,0.0,3920.0,12319.0
2019-01-03 07:15:00+01:00,0.0,3886.0,12283.0
2019-01-03 07:30:00+01:00,0.0,3841.0,12257.0
2019-01-03 07:45:00+01:00,0.0,3799.0,12223.0
2019-01-03 08:00:00+01:00,8.0,3752.0,12192.0
2019-01-03 08:15:00+01:00,63.0,3719.0,12139.0
2019-01-03 08:30:00+01:00,204.0,3680.0,12093.0
2019-01-03 08:45:00+01:00,487.0,3647.0,12036.0
2019-01-03 09:00:00+01:00,869.0,3609.0,11972.0
2019-01-03 09:15:00+01:00,1344.0,3534.0,11890.0
2019-01-03 09:30:00+01:00,1891.0,3464.0,11804.0
2019-01-03 09:45:00+01:00,2445.0,3395.0,11715.0
2019-01-03 10:00:00+01:00,2978.0,3319.0,11614.0
2019-01-03 10:15:00+01:00,3443.0,3227.0,11363.0
2019-01-03 10:30:00+01:00,3853.0,3138.0,11103.0
2019-01-03 10:45:00+01:00,4200.0,3053.0,10860.0
2019-01-03 11:00:00+01:00,4492.0,2970.0,10625.0
2019-01-03 11:15:00+01:00,4724.0,2885.0,10458.0
2019-01-03 11:30:00+01:00,4890.0,2798.0,10294.0
2019-01-03 11:45:00+01:00,4984.0,2712.0,10140.0
2019-01-03 12:00:00+01:00,5017.0,2630.0,9989.0
2019-01-03 12:15:00+01:00,4990.0,2545.0,9887.0
2019-01-03 12:30:00+01:00,4898.0,2457.0,9797.0
2019-01-03 12:45:00+01:00,4753.0,2370.0,9706.0
2019-01-03 13:00:00+01:00,4546.0,2287.0,9606.0
2019-01-03 13:15:00+01:00,4284.0,2234.0,9512.0
2019-01-03 13:30:00+01:00,3962.0,2184.0,9409.0
2019-01-03 13:45:00+01:00,3603.0,2130.0,9291.0
2019-01-03 14:00:00+01:00,3202.0,2085.0,9168.0
2019-01-03 14:15:00+01:00,2771.0,2057.0,9051.0
2019-01-03 14:30:00+01:00,2308.0,2025.0,8930.0
2019-01-03 14:45:00+01:00,1845.0,2002.0,8810.0
2019-01-03 15:00:00+01:00,1384.0,1984.0,8708.0
2019-01-03 15:15:00+01:00,962.0,1971.0,8706.0
2019-01-03 15:30:00+01:00,604.0,1968.0,8693.0
2019-01-03 15:45:00+01:00,323.0,1967.0,8701.0
2019-01-03 16:00:00+01:00,129.0,1962.0,8725.0
2019-01-03 16:15:00+01:00,35.0,1974.0,8819.0
2019-01-03 16:30:00+01:00,6.0,1977.0,8918.0
2019-01-03 16:45:00+01:00,1.0,1989.0,8985.0
2019-01-03 17:00:00+01:00,0.0,2001.0,9066.0
2019-01-03 17:15:00+01:00,0.0,2024.0,9158.0
2019-01-03 17:30:00+01:00,0.0,2051.0,9243.0
2019-01-03 17:45:00+01:00,0.0,2078.0,9306.0
2019-01-03 18:00:00+01:00,0.0,2099.0,9366.0
2019-01-03 18:15:00+01:00,0.0,2107.0,9404.0
2019-01-03 18:30:00+01:00,0.0,2120.0,9433.0
2019-01-03 18:45:00+01:00,0.0,2131.0,9469.0
2019-01-03 19:00:00+01:00,0.0,2138.0,9500.0
2019-01-03 19:15:00+01:00,0.0,2148.0,9420.0
2019-01-03 19:30:00+01:00,0.0,2157.0,9334.0
2019-01-03 19:45:00+01:00,0.0,2166.0,9237.0
2019-01-03 20:00:00+01:00,0.0,2171.0,9129.0
2019-01-03 20:15:00+01:00,0.0,2185.0,9007.0
2019-01-03 20:30:00+01:00,0.0,2203.0,8872.0
2019-01-03 20:45:00+01:00,0.0,2217.0,8738.0
2019-01-03 21:00:00+01:00,0.0,2229.0,8608.0
2019-01-03 21:15:00+01:00,0.0,2234.0,8450.0
2019-01-03 21:30:00+01:00,0.0,2236.0,8288.0
2019-01-03 21:45:00+01:00,0.0,2235.0,8121.0
2019-01-03 22:00:00+01:00,0.0,2236.0,7929.0
2019-01-03 22:15:00+01:00,0.0,2251.0,7855.0
2019-01-03 22:30:00+01:00,0.0,2257.0,7782.0
2019-01-03 22:45:00+01:00,0.0,2272.0,7693.0
2019-01-03 23:00:00+01:00,0.0,2280.0,7616.0
2019-01-03 23:15:00+01:00,0.0,2301.0,7588.0
2019-01-03 23:30:00+01:00,0.0,2320.0,7556.0
2019-01-03 23:45:00+01:00,0.0,2341.0,7534.0
2019-01-04 00:00:00+01:00,0.0,1982.0,6884.0
2019-01-04 00:15:00+01:00,0.0,2046.0,6920.0
2019-01-04 00:30:00+01:00,0.0,2117.0,6942.0
2019-01-04 00:45:00+01:00,0.0,2181.0,6975.0
2019-01-04 01:00:00+01:00,0.0,2257.0,6997.0
2019-01-04 01:15:00+01:00,0.0,2389.0,7141.0
2019-01-04 01:30:00+01:00,0.0,2526.0,7272.0
2019-01-04 01:45:00+01:00,0.0,2667.0,7352.0
2019-01-04 02:00:00+01:00,0.0,2812.0,7509.0
2019-01-04 02:15:00+01:00,0.0,2960.0,7789.0
2019-01-04 02:30:00+01:00,0.0,3106.0,8063.0
2019-01-04 02:45:00+01:00,0.0,3223.0,8293.0
2019-01-04 03:00:00+01:00,0.0,3356.0,8560.0
2019-01-04 03:15:00+01:00,0.0,3501.0,8881.0
2019-01-04 03:30:00+01:00,0.0,3645.0,9206.0
2019-01-04 03:45:00+01:00,0.0,3801.0,9497.0
2019-01-04 04:00:00+01:00,0.0,3953.0,9793.0
2019-01-04 04:15:00+01:00,0.0,4072.0,10152.0
2019-01-04 04:30:00+01:00,0.0,4192.0,10512.0
2019-01-04 04:45:00+01:00,0.0,4310.0,10852.0
2019-01-04 05:00:00+01:00,0.0,4418.0,11165.0
2019-01-04 05:15:00+01:00,0.0,4463.0,11568.0
2019-01-04 05:30:00+01:00,0.0,4513.0,11960.0
2019-01-04 05:45:00+01:00,0.0,4552.0,12296.0
2019-01-04 06:00:00+01:00,0.0,4591.0,12808.0
2019-01-04 06:15:00+01:00,0.0,4646.0,13202.0
2019-01-04 06:30:00+01:00,0.0,4514.0,13584.0
2019-01-04 06:45:00+01:00,0.0,4545.0,13955.0
2019-01-04 07:00:00+01:00,0.0,4532.0,14189.0
2019-01-04 07:15:00+01:00,0.0,4542.0,14539.0
2019-01-04 07:30:00+01:00,0.0,4550.0,14886.0
2019-01-04 07:45:00+01:00,0.0,4561.0,15173.0
2019-01-04 08:00:00+01:00,6.0,4576.0,15449.0
2019-01-04 08:15:00+01:00,39.0,4584.0,15721.0
2019-01-04 08:30:00+01:00,110.0,4594.0,15982.0
2019-01-04 08:45:00+01:00,235.0,4597.0,16249.0
2019-01-04 09:00:00+01:00,394.0,4604.0,16509.0
2019-01-04 09:15:00+01:00,584.0,4600.0,16749.0
2019-01-04 09:30:00+01:00,794.0,4592.0,17002.0
2019-01-04 09:45:00+01:00,1017.0,4589.0,17301.0
2019-01-04 10:00:00+01:00,1217.0,4591.0,17597.0
2019-01-04 10:15:00+01:00,1385.0,4581.0,17846.0
2019-01-04 10:30:00+01:00,1551.0,4574.0,18095.0
2019-01-04 10:45:00+01:00,1683.0,4566.0,18386.0
2019-01-04 11:00:00+01:00,1793.0,4564.0,18671.0
2019-01-04 11:15:00+01:00,1875.0,4556.0,18940.0
2019-01-04 11:30:00+01:00,1932.0,4547.0,19214.0
2019-01-04 11:45:00+01:00,1962.0,4538.0,19449.0
2019-01-04 12:00:00+01:00,1970.0,4526.0,19688.0
2019-01-04 12:15:00+01:00,1954.0,4520.0,19967.0
2019-01-04 12:30:00+01:00,1917.0,4517.0,20235.0
2019-01-04 12:45:00+01:00,1856.0,4510.0,20469.0
2019-01-04 13:00:00+01:00,1773.0,4506.0,20695.0
2019-01-04 13:15:00+01:00,1670.0,4502.0,20801.0
2019-01-04 13:30:00+01:00,1543.0,4498.0,20901.0
2019-01-04 13:45:00+01:00,1399.0,4500.0,20996.0
2019-01-04 14:00:00+01:00,1245.0,4500.0,21090.0
2019-01-04 14:15:00+01:00,1077.0,4503.0,21177.0
2019-01-04 14:30:00+01:00,899.0,4505.0,21272.0
2019-01-04 14:45:00+01:00,723.0,4510.0,21352.0
2019-01-04 15:00:00+01:00,553.0,4512.0,21428.0
2019-01-04 15:15:00+01:00,395.0,4499.0,21496.0
2019-01-04 15:30:00+01:00,264.0,4487.0,21567.0
2019-01-04 15:45:00+01:00,153.0,4480.0,21617.0
2019-01-04 16:00:00+01:00,74.0,4477.0,21673.0
2019-01-04 16:15:00+01:00,27.0,4492.0,21661.0
2019-01-04 16:30:00+01:00,5.0,4506.0,21654.0
2019-01-04 16:45:00+01:00,1.0,4523.0,21643.0
2019-01-04 17:00:00+01:00,0.0,4541.0,21633.0
2019-01-04 17:15:00+01:00,0.0,4557.0,21631.0
2019-01-04 17:30:00+01:00,0.0,4575.0,21619.0
2019-01-04 17:45:00+01:00,0.0,4596.0,21609.0
2019-01-04 18:00:00+01:00,0.0,4614.0,21605.0
2019-01-04 18:15:00+01:00,0.0,4627.0,21612.0
2019-01-04 18:30:00+01:00,0.0,4640.0,21623.0
2019-01-04 18:45:00+01:00,0.0,4653.0,21642.0
2019-01-04 19:00:00+01:00,0.0,4665.0,21653.0
2019-01-04 19:15:00+01:00,0.0,4690.0,21725.0
2019-01-04 19:30:00+01:00,0.0,4708.0,21804.0
2019-01-04 19:45:00+01:00,0.0,4570.0,21848.0
2019-01-04 20:00:00+01:00,0.0,4591.0,21931.0
2019-01-04 20:15:00+01:00,0.0,4609.0,22027.0
2019-01-04 20:30:00+01:00,0.0,4625.0,22129.0
2019-01-04 20:45:00+01:00,0.0,4642.0,22236.0
2019-01-04 21:00:00+01:00,0.0,4662.0,22335.0
2019-01-04 21:15:00+01:00,0.0,4679.0,22426.0
2019-01-04 21:30:00+01:00,0.0,4698.0,22518.0
2019-01-04 21:45:00+01:00,0.0,4717.0,22605.0
2019-01-04 22:00:00+01:00,0.0,4733.0,22229.0
2019-01-04 22:15:00+01:00,0.0,4738.0,22348.0
2019-01-04 22:30:00+01:00,0.0,4738.0,22472.0
2019-01-04 22:45:00+01:00,0.0,4739.0,22598.0
2019-01-04 23:00:00+01:00,0.0,4741.0,22729.0
2019-01-04 23:15:00+01:00,0.0,4737.0,22869.0
2019-01-04 23:30:00+01:00,0.0,4730.0,23006.0
2019-01-04 23:45:00+01:00,0.0,4647.0,23133.0
2019-01-05 00:00:00+01:00,0.0,4099.0,23496.0
2019-01-05 00:15:00+01:00,0.0,4085.0,23687.0
2019-01-05 00:30:00+01:00,0.0,4073.0,23877.0
2019-01-05 00:45:00+01:00,0.0,4060.0,24059.0
2019-01-05 01:00:00+01:00,0.0,4044.0,24256.0
2019-01-05 01:15:00+01:00,0.0,4024.0,24507.0
2019-01-05 01:30:00+01:00,0.0,4004.0,24770.0
2019-01-05 01:45:00+01:00,0.0,3986.0,25061.0
2019-01-05 02:00:00+01:00,0.0,3968.0,25284.0
2019-01-05 02:15:00+01:00,0.0,3963.0,25511.0
2019-01-05 02:30:00+01:00,0.0,3957.0,25741.0
2019-01-05 02:45:00+01:00,0.0,3951.0,25994.0
2019-01-05 03:00:00+01:00,0.0,3946.0,26240.0
2019-01-05 03:15:00+01:00,0.0,3944.0,26481.0
2019-01-05 03:30:00+01:00,0.0,3942.0,26722.0
2019-01-05 03:45:00+01:00,0.0,3942.0,26933.0
2019-01-05 04:00:00+01:00,0.0,3946.0,27135.0
2019-01-05 04:15:00+01:00,0.0,3952.0,27238.0
2019-01-05 04:30:00+01:00,0.0,3960.0,27337.0
2019-01-05 04:45:00+01:00,0.0,3966.0,27421.0
2019-01-05 05:00:00+01:00,0.0,3971.0,27508.0
2019-01-05 05:15:00+01:00,0.0,3976.0,27580.0
2019-01-05 05:30:00+01:00,0.0,3980.0,27656.0
2019-01-05 05:45:00+01:00,0.0,3985.0,27650.0
2019-01-05 06:00:00+01:00,0.0,3989.0,28159.0
2019-01-05 06:15:00+01:00,0.0,3991.0,28106.0
2019-01-05 06:30:00+01:00,0.0,3993.0,28054.0
2019-01-05 06:45:00+01:00,0.0,4001.0,28034.0
2019-01-05 07:00:00+01:00,0.0,4001.0,27978.0
2019-01-05 07:15:00+01:00,0.0,3995.0,27709.0
2019-01-05 07:30:00+01:00,0.0,3988.0,27449.0
2019-01-05 07:45:00+01:00,0.0,3981.0,27200.0
2019-01-05 08:00:00+01:00,3.0,3972.0,26874.0
2019-01-05 08:15:00+01:00,23.0,3971.0,26526.0
2019-01-05 08:30:00+01:00,64.0,3970.0,26183.0
2019-01-05 08:45:00+01:00,146.0,3965.0,25834.0
2019-01-05 09:00:00+01:00,251.0,3965.0,25477.0
2019-01-05 09:15:00+01:00,381.0,3974.0,25045.0
2019-01-05 09:30:00+01:00,524.0,3982.0,24625.0
2019-01-05 09:45:00+01:00,672.0,3993.0,24293.0
2019-01-05 10:00:00+01:00,800.0,4017.0,23996.0
2019-01-05 10:15:00+01:00,907.0,3992.0,23599.0
2019-01-05 10:30:00+01:00,1021.0,4040.0,23221.0
2019-01-05 10:45:00+01:00,1116.0,4011.0,22883.0
2019-01-05 11:00:00+01:00,1201.0,3984.0,22536.0
2019-01-05 11:15:00+01:00,1267.0,3951.0,22250.0
2019-01-05 11:30:00+01:00,1321.0,3918.0,21966.0
2019-01-05 11:45:00+01:00,1358.0,3880.0,21603.0
2019-01-05 12:00:00+01:00,1382.0,3845.0,21248.0
2019-01-05 12:15:00+01:00,1386.0,3803.0,20909.0
2019-01-05 12:30:00+01:00,1373.0,3764.0,20574.0
2019-01-05 12:45:00+01:00,1342.0,3727.0,20276.0
2019-01-05 13:00:00+01:00,1294.0,3688.0,19971.0
2019-01-05 13:15:00+01:00,1232.0,3653.0,19651.0
2019-01-05 13:30:00+01:00,1141.0,3617.0,19334.0
2019-01-05 13:45:00+01:00,1036.0,3581.0,19038.0
2019-01-05 14:00:00+01:00,922.0,3545.0,18774.0
2019-01-05 14:15:00+01:00,798.0,3508.0,18515.0
2019-01-05 14:30:00+01:00,655.0,3470.0,18262.0
2019-01-05 14:45:00+01:00,517.0,3439.0,17981.0
2019-01-05 15:00:00+01:00,384.0,3402.0,17697.0
2019-01-05 15:15:00+01:00,266.0,3374.0,17423.0
2019-01-05 15:30:00+01:00,167.0,3346.0,17146.0
2019-01-05 15:45:00+01:00,88.0,3314.0,16882.0
2019-01-05 16:00:00+01:00,35.0,3290.0,16625.0
2019-01-05 16:15:00+01:00,12.0,3271.0,16443.0
2019-01-05 16:30:00+01:00,2.0,3256.0,16260.0
