Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
40032,2023-07-27 00:00:00,261.32,1471.0,9877.0,270.0,4581.0,0.0,2505.0,1073.0,622.0,1430.0
40033,2023-07-27 01:00:00,260.37,1467.0,9430.0,278.0,4430.0,0.0,2552.0,1072.0,622.0,1436.0
40034,2023-07-27 02:00:00,261.4,1428.0,9534.0,135.0,4483.0,0.0,2344.0,1052.0,622.0,1452.0
40035,2023-07-27 03:00:00,269.06,1440.0,10518.0,133.0,4601.0,0.0,2145.0,1046.0,621.0,1558.0
40036,2023-07-27 04:00:00,262.22,1440.0,11783.0,134.0,5702.0,329.0,1946.0,1027.0,620.0,1655.0
40037,2023-07-27 05:00:00,239.86,1480.0,12454.0,144.0,7017.0,2418.0,1709.0,1014.0,620.0,1941.0
40038,2023-07-27 06:00:00,213.6,1602.0,12402.0,143.0,7749.0,5481.0,1819.0,1015.0,618.0,1994.0
40039,2023-07-27 07:00:00,198.24,1532.0,11931.0,142.0,7342.0,8042.0,1744.0,1008.0,614.0,2064.0
40040,2023-07-27 08:00:00,194.22,1449.0,11368.0,141.0,5953.0,9565.0,1408.0,1005.0,612.0,1979.0
40041,2023-07-27 09:00:00,188.79,1459.0,10791.0,142.0,5575.0,10550.0,1203.0,1007.0,612.0,1961.0
40042,2023-07-27 10:00:00,180.49,1464.0,9638.0,132.0,4914.0,11196.0,1297.0,987.0,611.0,1839.0
40043,2023-07-27 11:00:00,176.92,1450.0,9066.0,142.0,4627.0,11386.0,1384.0,988.0,611.0,1840.0
40044,2023-07-27 12:00:00,179.9,1457.0,9084.0,132.0,4645.0,11013.0,1511.0,988.0,611.0,1960.0
40045,2023-07-27 13:00:00,191.73,1452.0,10767.0,132.0,4986.0,10352.0,1577.0,998.0,610.0,2031.0
40046,2023-07-27 14:00:00,207.45,1471.0,12217.0,132.0,5400.0,8916.0,1585.0,1006.0,610.0,2201.0
40047,2023-07-27 15:00:00,223.59,1521.0,13827.0,133.0,6281.0,6901.0,1461.0,1010.0,609.0,2195.0
40048,2023-07-27 16:00:00,248.68,1599.0,15916.0,133.0,7098.0,3987.0,1353.0,1016.0,610.0,2231.0
40049,2023-07-27 17:00:00,270.68,1776.0,16772.0,138.0,8076.0,1078.0,1248.0,1027.0,610.0,2317.0
40050,2023-07-27 18:00:00,285.13,1847.0,17217.0,143.0,8044.0,43.0,825.0,1043.0,610.0,2266.0
40051,2023-07-27 19:00:00,286.34,1811.0,16880.0,143.0,8106.0,0.0,573.0,1050.0,613.0,2336.0
40052,2023-07-27 20:00:00,284.83,1582.0,16332.0,143.0,7678.0,0.0,449.0,1055.0,614.0,2172.0
40053,2023-07-27 21:00:00,292.02,1514.0,15126.0,143.0,6382.0,0.0,376.0,1055.0,616.0,1969.0
40054,2023-07-27 22:00:00,300.98,1494.0,12889.0,81.0,4775.0,0.0,380.0,1047.0,617.0,1710.0
40055,2023-07-27 23:00:00,300.76,1477.0,11922.0,94.0,4451.0,0.0,419.0,1043.0,617.0,1642.0
