UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-01-21 00:00:00,3017.0,6107.0,482.0,2263.0,0.0,5783.0,679.0,626.0,1328.0
2023-01-21 01:00:00,2805.0,5728.0,419.0,2146.0,0.0,6097.0,685.0,626.0,1321.0
2023-01-21 02:00:00,2480.0,5682.0,415.0,2084.0,0.0,5920.0,680.0,626.0,1313.0
2023-01-21 03:00:00,2403.0,5630.0,419.0,2009.0,0.0,6183.0,666.0,626.0,1330.0
2023-01-21 04:00:00,2407.0,5938.0,431.0,1993.0,0.0,6540.0,679.0,627.0,1338.0
2023-01-21 05:00:00,2389.0,7727.0,413.0,2313.0,0.0,6590.0,686.0,627.0,1442.0
2023-01-21 06:00:00,2696.0,8947.0,564.0,2862.0,59.0,6401.0,683.0,627.0,1584.0
2023-01-21 07:00:00,2924.0,8754.0,618.0,3270.0,772.0,5863.0,680.0,626.0,1722.0
2023-01-21 08:00:00,3041.0,9525.0,461.0,3898.0,2263.0,5247.0,652.0,627.0,1828.0
2023-01-21 09:00:00,3044.0,9439.0,427.0,3612.0,3381.0,4748.0,673.0,628.0,1831.0
2023-01-21 10:00:00,3070.0,9086.0,422.0,2877.0,4109.0,4360.0,683.0,626.0,1812.0
2023-01-21 11:00:00,3086.0,8449.0,416.0,2662.0,4495.0,3801.0,682.0,626.0,1821.0
2023-01-21 12:00:00,3163.0,8899.0,469.0,2554.0,4014.0,3164.0,680.0,625.0,1683.0
2023-01-21 13:00:00,3158.0,9095.0,517.0,2598.0,2865.0,2840.0,675.0,625.0,1504.0
2023-01-21 14:00:00,3209.0,9510.0,579.0,2919.0,1481.0,2462.0,676.0,625.0,1522.0
2023-01-21 15:00:00,3259.0,10322.0,584.0,3242.0,328.0,2215.0,673.0,625.0,1572.0
2023-01-21 16:00:00,3370.0,10772.0,612.0,4468.0,2.0,2174.0,696.0,625.0,1684.0
2023-01-21 17:00:00,3458.0,10603.0,612.0,5416.0,0.0,2187.0,702.0,625.0,1747.0
2023-01-21 18:00:00,3487.0,10798.0,613.0,5378.0,0.0,1904.0,678.0,625.0,1712.0
2023-01-21 19:00:00,3479.0,10813.0,611.0,4742.0,0.0,1583.0,675.0,625.0,1644.0
2023-01-21 20:00:00,3435.0,10300.0,603.0,3931.0,0.0,1586.0,684.0,625.0,1537.0
2023-01-21 21:00:00,3449.0,9091.0,582.0,3175.0,0.0,1713.0,686.0,625.0,1525.0
2023-01-21 22:00:00,3472.0,8249.0,555.0,2589.0,0.0,1610.0,695.0,625.0,1452.0
2023-01-21 23:00:00,3508.0,6682.0,609.0,2174.0,0.0,1713.0,686.0,625.0,1355.0
