UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-10-25 00:00:00,1165.0,6316.0,151.0,4200.0,0.0,4318.0,683.0,626.0,1706.0
2023-10-25 01:00:00,1169.0,6118.0,151.0,4223.0,0.0,4000.0,687.0,627.0,1694.0
2023-10-25 02:00:00,1143.0,6170.0,151.0,4422.0,0.0,3959.0,690.0,627.0,1625.0
2023-10-25 03:00:00,1154.0,7451.0,151.0,4535.0,0.0,3511.0,685.0,627.0,1816.0
2023-10-25 04:00:00,1232.0,11266.0,162.0,4933.0,0.0,3057.0,664.0,627.0,2025.0
2023-10-25 05:00:00,1476.0,14507.0,170.0,6020.0,17.0,3113.0,682.0,627.0,2368.0
2023-10-25 06:00:00,1621.0,15173.0,164.0,7175.0,493.0,3096.0,676.0,627.0,2437.0
2023-10-25 07:00:00,1599.0,14914.0,161.0,6959.0,1853.0,2843.0,681.0,627.0,2432.0
2023-10-25 08:00:00,1687.0,14272.0,156.0,6503.0,2972.0,3184.0,667.0,625.0,2349.0
2023-10-25 09:00:00,1632.0,13827.0,198.0,6133.0,4147.0,3400.0,662.0,623.0,2215.0
2023-10-25 10:00:00,1436.0,12854.0,225.0,5015.0,4545.0,4313.0,658.0,622.0,2147.0
2023-10-25 11:00:00,1255.0,13275.0,222.0,4938.0,4349.0,4090.0,660.0,621.0,1982.0
2023-10-25 12:00:00,1412.0,13474.0,154.0,4693.0,3540.0,4450.0,662.0,618.0,2141.0
2023-10-25 13:00:00,1616.0,13095.0,158.0,4700.0,3265.0,5081.0,664.0,621.0,2268.0
2023-10-25 14:00:00,1677.0,12651.0,153.0,5173.0,2667.0,5361.0,674.0,624.0,2425.0
2023-10-25 15:00:00,1690.0,14059.0,157.0,5726.0,714.0,5374.0,672.0,626.0,2435.0
2023-10-25 16:00:00,1670.0,14459.0,150.0,6462.0,6.0,5028.0,674.0,628.0,2498.0
2023-10-25 17:00:00,1714.0,14910.0,150.0,6726.0,0.0,4289.0,677.0,627.0,2604.0
2023-10-25 18:00:00,1593.0,14612.0,177.0,5942.0,0.0,3833.0,675.0,627.0,2465.0
2023-10-25 19:00:00,1421.0,13314.0,161.0,5128.0,0.0,3663.0,678.0,627.0,2458.0
2023-10-25 20:00:00,1190.0,10955.0,19.0,4713.0,0.0,3719.0,684.0,627.0,2208.0
2023-10-25 21:00:00,1055.0,8481.0,16.0,4809.0,0.0,4124.0,687.0,627.0,1967.0
2023-10-25 22:00:00,1056.0,7580.0,16.0,4590.0,0.0,4331.0,683.0,627.0,1807.0
2023-10-25 23:00:00,1085.0,6542.0,26.0,4454.0,0.0,4871.0,681.0,627.0,1606.0
