Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42624,2023-11-12 00:00:00,306.27,1133.0,6909.0,23.0,4811.0,1.0,2806.0,614.0,589.0,1352.0
42625,2023-11-12 01:00:00,306.09,1131.0,6758.0,23.0,4703.0,1.0,2695.0,600.0,590.0,1254.0
42626,2023-11-12 02:00:00,304.52,1134.0,6549.0,23.0,4649.0,1.0,2626.0,592.0,589.0,1186.0
42627,2023-11-12 03:00:00,305.02,1133.0,6516.0,21.0,4787.0,1.0,2459.0,593.0,579.0,1194.0
42628,2023-11-12 04:00:00,307.79,1133.0,6385.0,21.0,4786.0,1.0,2236.0,586.0,582.0,1208.0
42629,2023-11-12 05:00:00,294.2,1130.0,6397.0,22.0,5505.0,5.0,2427.0,569.0,589.0,1254.0
42630,2023-11-12 06:00:00,284.11,1131.0,6156.0,22.0,5581.0,100.62482853223594,2812.0,567.0,589.0,1293.0
42631,2023-11-12 07:00:00,272.71,1136.0,5873.0,22.0,5857.0,449.624828532236,2834.0,564.0,588.0,1303.0
42632,2023-11-12 08:00:00,263.93,1135.0,5666.0,14.0,5762.0,1132.968621399177,2956.0,565.0,588.0,1405.0
42633,2023-11-12 09:00:00,252.75,1137.0,5716.0,21.0,5745.0,1982.062414266118,3327.0,575.0,586.0,1475.0
42634,2023-11-12 10:00:00,239.11,1135.0,5684.0,21.0,5641.0,2703.320258916324,4022.0,563.0,585.0,1485.0
42635,2023-11-12 11:00:00,226.71,1163.0,5651.0,22.0,5410.0,3219.0546553497943,5021.0,564.0,586.0,1450.0
42636,2023-11-12 12:00:00,231.06,1169.0,5637.0,21.0,4577.0,3298.7245906207136,5248.0,569.0,585.0,1435.0
42637,2023-11-12 13:00:00,237.4,1157.0,5750.0,21.0,4577.0,2996.7109267832648,4954.0,571.0,585.0,1428.0
42638,2023-11-12 14:00:00,242.54,1123.0,5879.0,21.0,5308.0,2427.2797791280864,4481.0,571.0,575.0,1508.0
42639,2023-11-12 15:00:00,267.29,1154.0,6626.0,21.0,5541.0,1038.9653298730186,4234.0,568.0,576.0,1608.0
42640,2023-11-12 16:00:00,268.92,1163.0,6914.0,21.0,6362.0,1.0,4520.0,558.0,585.0,1632.0
42641,2023-11-12 17:00:00,265.19,1161.0,7080.0,21.0,6985.0,1.0,4420.0,561.0,586.0,1650.0
42642,2023-11-12 18:00:00,274.05,1160.0,7542.0,21.0,7125.0,1.0,3959.0,561.0,586.0,1682.0
42643,2023-11-12 19:00:00,286.4,1162.0,7602.0,21.0,6427.0,1.0,3685.0,558.0,586.0,1700.0
42644,2023-11-12 20:00:00,298.18,1159.0,7357.0,21.0,5523.0,1.0,3449.0,570.0,586.0,1675.0
42645,2023-11-12 21:00:00,301.09,1158.0,6998.0,21.0,5136.0,1.0,3365.0,588.0,586.0,1668.0
42646,2023-11-12 22:00:00,295.13,1155.0,6840.0,21.0,5475.0,1.0,3186.0,587.0,585.0,1561.0
42647,2023-11-12 23:00:00,300.46,1153.0,6783.0,10.0,5105.0,1.0,2919.0,589.0,585.0,1410.0
