Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
42696,2023-11-15 00:00:00,2024-07-17 00:00:00,3.1,359.15,304.0,1571.0,989.0,7.0,0.0,0.0
42697,2023-11-15 01:00:00,2024-07-17 00:00:00,3.1,358.09,305.0,1555.0,992.0,8.0,0.0,0.0
42698,2023-11-15 02:00:00,2024-07-17 00:00:00,3.1,356.36,307.0,1506.0,991.0,7.0,0.0,0.0
42699,2023-11-15 03:00:00,2024-07-17 00:00:00,3.1,344.68,267.0,1413.0,990.0,9.0,0.0,0.0
42700,2023-11-15 04:00:00,2024-07-17 00:00:00,3.1,331.47,192.0,1423.0,992.0,8.0,0.0,0.0
42701,2023-11-15 05:00:00,2024-07-17 00:00:00,3.1,323.44,190.0,1301.0,991.0,8.0,0.0,0.0
42702,2023-11-15 06:00:00,2024-07-17 00:00:00,3.1,308.79,155.0,1200.0,992.0,8.0,0.0,0.0
42703,2023-11-15 07:00:00,2024-07-17 00:00:00,3.1,304.41,158.0,1133.0,990.0,8.0,0.0,0.0
42704,2023-11-15 08:00:00,2024-07-17 00:00:00,3.1,304.95,159.0,1140.0,992.0,8.0,0.0,0.0
42705,2023-11-15 09:00:00,2024-07-17 00:00:00,3.1,304.26,157.0,1134.0,991.0,7.0,0.0,0.0
42706,2023-11-15 10:00:00,2024-07-17 00:00:00,3.1,309.58,157.0,1203.0,991.0,8.0,0.0,0.0
42707,2023-11-15 11:00:00,2024-07-17 00:00:00,3.1,318.49,158.0,1321.0,991.0,7.0,0.0,0.0
42708,2023-11-15 12:00:00,2024-07-17 00:00:00,3.1,335.05,185.0,1501.0,990.0,8.0,0.0,0.0
42709,2023-11-15 13:00:00,2024-07-17 00:00:00,3.1,349.23,273.0,1497.0,992.0,7.0,8.0,0.0
42710,2023-11-15 14:00:00,2024-07-17 00:00:00,3.1,345.85,286.0,1441.0,990.0,9.0,33.0,0.0
42711,2023-11-15 15:00:00,2024-07-17 00:00:00,3.1,334.39,240.0,1465.0,991.0,7.0,79.0,0.0
42712,2023-11-15 16:00:00,2024-07-17 00:00:00,3.1,307.17,169.0,1389.0,990.0,8.0,176.0,0.0
42713,2023-11-15 17:00:00,2024-07-17 00:00:00,3.1,286.79,156.0,1235.0,991.0,8.0,247.0,0.0
42714,2023-11-15 18:00:00,2024-07-17 00:00:00,3.1,292.38,160.0,1275.0,991.0,7.0,229.0,0.0
42715,2023-11-15 19:00:00,2024-07-17 00:00:00,3.1,290.67,108.0,1367.0,991.0,32.0,183.0,0.0
42716,2023-11-15 20:00:00,2024-07-17 00:00:00,3.1,285.18,0.0,1519.0,991.0,25.0,141.0,0.0
42717,2023-11-15 21:00:00,2024-07-17 00:00:00,3.1,298.65,0.0,1598.0,990.0,8.0,78.0,0.0
42718,2023-11-15 22:00:00,2024-07-17 00:00:00,3.1,300.03,0.0,1552.0,992.0,9.0,26.0,0.0
42719,2023-11-15 23:00:00,2024-07-17 00:00:00,3.1,309.77,0.0,1650.0,991.0,8.0,0.0,0.0
