UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-29 00:00:00,2024-07-17 00:00:00,3.1,2.435943962296504,301.22188646048073,292.9986240054336,592.69284968383,0.0006373175550081,734.23709,2081.78699,987.513,248.63626,195.93515,3.34708
2023-06-29 01:00:00,2024-07-17 00:00:00,3.1,1.8933528892209657,298.16774448263175,292.4680504891476,4.202242691360585,0.0735538443741719,704.69511,2029.76469,988.26352,198.30557,137.57742,3.52352
2023-06-29 02:00:00,2024-07-17 00:00:00,3.1,1.8933528892209657,298.16774448263175,292.4680504891476,4.202242691360585,0.0735538443741719,666.96553,1932.8386,989.51539,117.84895,66.84742,3.6047
2023-06-29 03:00:00,2024-07-17 00:00:00,3.1,1.8933528892209657,298.16774448263175,292.4680504891476,4.202242691360585,0.0735538443741719,637.63639,1812.5327,989.85354,58.19565,0.0,3.72334
2023-06-29 04:00:00,2024-07-17 00:00:00,3.1,1.855142539532616,297.03203680498007,292.25538110507694,2.100274222029772,0.0880162186771983,604.53954,1728.03233,989.39288,22.37534,0.0,3.74734
2023-06-29 05:00:00,2024-07-17 00:00:00,3.1,1.855142539532616,297.03203680498007,292.25538110507694,2.100274222029772,0.0880162186771983,582.38402,1664.21218,989.88713,7.16295,0.0,3.92554
2023-06-29 06:00:00,2024-07-17 00:00:00,3.1,1.855142539532616,297.03203680498007,292.25538110507694,2.100274222029772,0.0880162186771983,552.41702,1556.71508,989.8474,0.0,0.0,3.66203
2023-06-29 07:00:00,2024-07-17 00:00:00,3.1,1.6837092866857757,296.1089358951099,292.13970226620205,0.0,0.0038199558303484,544.40503,1487.03845,989.81248,3.57749,0.0,3.38551
2023-06-29 08:00:00,2024-07-17 00:00:00,3.1,1.6837092866857757,296.1089358951099,292.13970226620205,0.0,0.0038199558303484,543.11756,1394.3201,990.48829,23.34905,0.0,3.29139
2023-06-29 09:00:00,2024-07-17 00:00:00,3.1,1.6837092866857757,296.1089358951099,292.13970226620205,0.0,0.0038199558303484,535.01983,1340.43999,990.21763,37.19046,16.30908,2.86837
2023-06-29 10:00:00,2024-07-17 00:00:00,3.1,1.452492450886682,297.76422634505013,292.8807398574796,26.99883753175501,0.1819035310607161,533.01127,1302.7707,989.60587,48.7782,53.05204,3.49317
2023-06-29 11:00:00,2024-07-17 00:00:00,3.1,1.452492450886682,297.76422634505013,292.8807398574796,26.99883753175501,0.1819035310607161,523.35309,1283.43323,988.86378,47.40068,162.52102,3.46824
2023-06-29 12:00:00,2024-07-17 00:00:00,3.1,1.452492450886682,297.76422634505013,292.8807398574796,26.99883753175501,0.1819035310607161,527.88795,1313.64428,988.30903,57.2726,341.07415,3.54539
2023-06-29 13:00:00,2024-07-17 00:00:00,3.1,2.145384560840115,301.64431436464395,292.96295801186614,449.12162173666513,0.056356609683417,523.69645,1335.58465,987.97883,47.51179,460.715,3.46219
