UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-04-06 00:00:00,883.0,1248.0,0.0,470.0,26.0,0.0
2023-04-06 01:00:00,886.0,1203.0,0.0,447.0,0.0,0.0
2023-04-06 02:00:00,883.0,1140.0,0.0,315.0,0.0,0.0
2023-04-06 03:00:00,884.0,1048.0,0.0,219.0,0.0,0.0
2023-04-06 04:00:00,803.0,958.0,0.0,173.0,0.0,0.0
2023-04-06 05:00:00,773.0,1074.0,0.0,165.0,0.0,0.0
2023-04-06 06:00:00,708.0,1093.0,0.0,124.0,0.0,0.0
2023-04-06 07:00:00,705.0,1046.0,0.0,124.0,0.0,0.0
2023-04-06 08:00:00,709.0,1049.0,0.0,109.0,0.0,0.0
2023-04-06 09:00:00,708.0,1040.0,0.0,121.0,0.0,0.0
2023-04-06 10:00:00,713.0,1045.0,0.0,120.0,0.0,0.0
2023-04-06 11:00:00,715.0,1068.0,0.0,169.0,0.0,0.0
2023-04-06 12:00:00,719.0,1088.0,0.0,188.0,32.0,0.0
2023-04-06 13:00:00,719.0,1047.0,0.0,156.0,216.0,0.0
2023-04-06 14:00:00,625.0,1041.0,0.0,118.0,490.0,0.0
2023-04-06 15:00:00,561.0,1166.0,0.0,120.0,604.0,0.0
2023-04-06 16:00:00,546.0,1218.0,0.0,119.0,677.0,0.0
2023-04-06 17:00:00,562.0,1265.0,0.0,120.0,716.0,0.0
2023-04-06 18:00:00,701.0,1261.0,0.0,119.0,717.0,0.0
2023-04-06 19:00:00,713.0,1273.0,0.0,140.0,712.0,0.0
2023-04-06 20:00:00,729.0,1153.0,0.0,186.0,622.0,0.0
2023-04-06 21:00:00,760.0,1205.0,0.0,120.0,615.0,0.0
2023-04-06 22:00:00,818.0,1197.0,0.0,138.0,485.0,0.0
2023-04-06 23:00:00,831.0,1265.0,0.0,254.0,240.0,0.0
