UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-06-24 00:00:00,437.0,1534.0,988.0,282.0,106.0,0.0
2023-06-24 01:00:00,437.0,1434.0,990.0,373.0,6.0,0.0
2023-06-24 02:00:00,453.0,1294.0,989.0,431.0,0.0,0.0
2023-06-24 03:00:00,516.0,1195.0,989.0,267.0,0.0,0.0
2023-06-24 04:00:00,509.0,1043.0,991.0,220.0,0.0,0.0
2023-06-24 05:00:00,448.0,1129.0,989.0,191.0,0.0,0.0
2023-06-24 06:00:00,438.0,1042.0,989.0,192.0,0.0,0.0
2023-06-24 07:00:00,433.0,1025.0,991.0,193.0,0.0,0.0
2023-06-24 08:00:00,433.0,1022.0,990.0,190.0,0.0,0.0
2023-06-24 09:00:00,436.0,1017.0,988.0,191.0,0.0,0.0
2023-06-24 10:00:00,441.0,1015.0,992.0,190.0,0.0,0.0
2023-06-24 11:00:00,438.0,1013.0,989.0,192.0,6.0,0.0
2023-06-24 12:00:00,441.0,1012.0,991.0,192.0,163.0,0.0
2023-06-24 13:00:00,442.0,1013.0,991.0,191.0,488.0,0.0
2023-06-24 14:00:00,439.0,1015.0,990.0,193.0,768.0,0.0
2023-06-24 15:00:00,439.0,1039.0,991.0,193.0,834.0,0.0
2023-06-24 16:00:00,440.0,1010.0,989.0,192.0,840.0,0.0
2023-06-24 17:00:00,435.0,1139.0,989.0,190.0,819.0,0.0
2023-06-24 18:00:00,437.0,1280.0,991.0,220.0,780.0,0.0
2023-06-24 19:00:00,437.0,1338.0,988.0,274.0,717.0,1.0
2023-06-24 20:00:00,438.0,1348.0,989.0,333.0,697.0,0.0
2023-06-24 21:00:00,433.0,1475.0,987.0,336.0,662.0,0.0
2023-06-24 22:00:00,478.0,1478.0,989.0,403.0,573.0,0.0
2023-06-24 23:00:00,522.0,1432.0,987.0,464.0,468.0,0.0
