Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
42312,2023-10-30 00:00:00,2024-07-17 00:00:00,3.1,322.96,338.0,1462.0,993.0,346.0,0.0,0.0
42313,2023-10-30 01:00:00,2024-07-17 00:00:00,3.1,341.25,335.0,1478.0,991.0,170.0,0.0,0.0
42314,2023-10-30 02:00:00,2024-07-17 00:00:00,3.1,358.61,332.0,1474.0,991.0,10.0,0.0,0.0
42315,2023-10-30 03:00:00,2024-07-17 00:00:00,3.1,339.24,251.0,1378.0,992.0,12.0,0.0,0.0
42316,2023-10-30 04:00:00,2024-07-17 00:00:00,3.1,321.41,192.0,1274.0,992.0,12.0,0.0,0.0
42317,2023-10-30 05:00:00,2024-07-17 00:00:00,3.1,318.07,192.0,1226.0,992.0,12.0,0.0,0.0
42318,2023-10-30 06:00:00,2024-07-17 00:00:00,3.1,310.13,190.0,1123.0,991.0,12.0,0.0,0.0
42319,2023-10-30 07:00:00,2024-07-17 00:00:00,3.1,309.23,191.0,1112.0,993.0,12.0,0.0,0.0
42320,2023-10-30 08:00:00,2024-07-17 00:00:00,3.1,308.08,191.0,1091.0,991.0,10.0,0.0,0.0
42321,2023-10-30 09:00:00,2024-07-17 00:00:00,3.1,307.77,191.0,1095.0,992.0,14.0,0.0,0.0
42322,2023-10-30 10:00:00,2024-07-17 00:00:00,3.1,318.05,190.0,1228.0,991.0,11.0,0.0,0.0
42323,2023-10-30 11:00:00,2024-07-17 00:00:00,3.1,329.88,202.0,1372.0,992.0,11.0,0.0,0.0
42324,2023-10-30 12:00:00,2024-07-17 00:00:00,3.1,340.5,265.0,1353.0,992.0,11.0,0.0,0.0
42325,2023-10-30 13:00:00,2024-07-17 00:00:00,3.1,327.33,232.0,1372.0,990.0,9.0,80.0,0.0
42326,2023-10-30 14:00:00,2024-07-17 00:00:00,3.1,291.74,189.0,1288.0,992.0,10.0,304.0,0.0
42327,2023-10-30 15:00:00,2024-07-17 00:00:00,3.1,267.63,250.0,1072.0,992.0,11.0,540.0,0.0
42328,2023-10-30 16:00:00,2024-07-17 00:00:00,3.1,249.52,286.0,911.0,990.0,11.0,707.0,0.0
42329,2023-10-30 17:00:00,2024-07-17 00:00:00,3.1,258.37,289.0,1024.0,992.0,9.0,717.0,0.0
42330,2023-10-30 18:00:00,2024-07-17 00:00:00,3.1,270.33,296.0,1183.0,991.0,23.0,714.0,0.0
42331,2023-10-30 19:00:00,2024-07-17 00:00:00,3.1,274.38,339.0,1191.0,992.0,79.0,705.0,0.0
42332,2023-10-30 20:00:00,2024-07-17 00:00:00,3.1,278.89,341.0,1259.0,992.0,81.0,705.0,0.0
42333,2023-10-30 21:00:00,2024-07-17 00:00:00,3.1,289.05,340.0,1359.0,991.0,101.0,624.0,0.0
42334,2023-10-30 22:00:00,2024-07-17 00:00:00,3.1,310.98,341.0,1503.0,991.0,257.0,273.0,0.0
42335,2023-10-30 23:00:00,2024-07-17 00:00:00,3.1,321.6,342.0,1536.0,992.0,396.0,15.0,0.0
