UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-01 00:00:00,392.0,1244.0,992.0,127.0,0.0,0.0
2023-01-01 01:00:00,394.0,1152.0,995.0,155.0,0.0,0.0
2023-01-01 02:00:00,395.0,1097.0,990.0,157.0,0.0,0.0
2023-01-01 03:00:00,393.0,1007.0,992.0,155.0,0.0,2.0
2023-01-01 04:00:00,394.0,945.0,994.0,158.0,0.0,2.0
2023-01-01 05:00:00,394.0,912.0,994.0,65.0,0.0,2.0
2023-01-01 06:00:00,391.0,929.0,992.0,17.0,0.0,3.0
2023-01-01 07:00:00,395.0,915.0,992.0,19.0,0.0,0.0
2023-01-01 08:00:00,394.0,921.0,991.0,18.0,0.0,0.0
2023-01-01 09:00:00,393.0,914.0,995.0,18.0,0.0,0.0
2023-01-01 10:00:00,393.0,914.0,991.0,16.0,0.0,0.0
2023-01-01 11:00:00,395.0,915.0,991.0,18.0,0.0,0.0
2023-01-01 12:00:00,394.0,913.0,995.0,17.0,0.0,2.0
2023-01-01 13:00:00,391.0,915.0,992.0,18.0,0.0,0.0
2023-01-01 14:00:00,393.0,913.0,993.0,17.0,48.0,2.0
2023-01-01 15:00:00,390.0,917.0,993.0,17.0,130.0,2.0
2023-01-01 16:00:00,394.0,912.0,992.0,17.0,213.0,1.0
2023-01-01 17:00:00,391.0,841.0,990.0,30.0,329.0,1.0
2023-01-01 18:00:00,393.0,765.0,995.0,32.0,403.0,0.0
2023-01-01 19:00:00,391.0,772.0,992.0,33.0,358.0,2.0
2023-01-01 20:00:00,392.0,772.0,994.0,32.0,335.0,4.0
2023-01-01 21:00:00,393.0,774.0,992.0,32.0,359.0,3.0
2023-01-01 22:00:00,394.0,818.0,991.0,46.0,192.0,0.0
2023-01-01 23:00:00,392.0,989.0,994.0,129.0,3.0,1.0
