UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-10-06 00:00:00,547.0,1655.0,987.0,298.0,0.0,0.0
2023-10-06 01:00:00,552.0,1573.0,987.0,267.0,0.0,0.0
2023-10-06 02:00:00,548.0,1457.0,985.0,165.0,0.0,0.0
2023-10-06 03:00:00,550.0,1331.0,987.0,70.0,0.0,0.0
2023-10-06 04:00:00,455.0,1257.0,988.0,11.0,0.0,0.0
2023-10-06 05:00:00,382.0,1237.0,987.0,10.0,0.0,0.0
2023-10-06 06:00:00,378.0,1178.0,989.0,10.0,0.0,0.0
2023-10-06 07:00:00,380.0,1189.0,989.0,10.0,0.0,0.0
2023-10-06 08:00:00,380.0,1245.0,987.0,9.0,0.0,0.0
2023-10-06 09:00:00,379.0,1256.0,988.0,9.0,0.0,0.0
2023-10-06 10:00:00,381.0,1254.0,987.0,9.0,0.0,0.0
2023-10-06 11:00:00,382.0,1310.0,988.0,10.0,0.0,0.0
2023-10-06 12:00:00,377.0,1336.0,988.0,9.0,1.0,0.0
2023-10-06 13:00:00,378.0,1360.0,988.0,8.0,53.0,0.0
2023-10-06 14:00:00,379.0,1387.0,988.0,9.0,141.0,0.0
2023-10-06 15:00:00,379.0,1363.0,988.0,9.0,310.0,0.0
2023-10-06 16:00:00,379.0,1267.0,988.0,9.0,471.0,0.0
2023-10-06 17:00:00,378.0,1373.0,988.0,9.0,452.0,0.0
2023-10-06 18:00:00,380.0,1392.0,986.0,12.0,537.0,0.0
2023-10-06 19:00:00,379.0,1435.0,987.0,78.0,501.0,0.0
2023-10-06 20:00:00,410.0,1509.0,988.0,79.0,508.0,0.0
2023-10-06 21:00:00,477.0,1422.0,988.0,112.0,555.0,0.0
2023-10-06 22:00:00,476.0,1482.0,987.0,169.0,379.0,0.0
2023-10-06 23:00:00,518.0,1608.0,987.0,225.0,60.0,0.0
