UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-11-26 00:00:00,190.0,1432.0,991.0,8.0,0.0,0.0
2023-11-26 01:00:00,190.0,1444.0,990.0,8.0,0.0,0.0
2023-11-26 02:00:00,190.0,1416.0,992.0,9.0,0.0,0.0
2023-11-26 03:00:00,190.0,1414.0,991.0,10.0,0.0,0.0
2023-11-26 04:00:00,190.0,1372.0,992.0,10.0,0.0,0.0
2023-11-26 05:00:00,191.0,1328.0,990.0,10.0,0.0,0.0
2023-11-26 06:00:00,191.0,1292.0,991.0,9.0,0.0,0.0
2023-11-26 07:00:00,190.0,1307.0,993.0,12.0,0.0,0.0
2023-11-26 08:00:00,191.0,1314.0,990.0,15.0,0.0,0.0
2023-11-26 09:00:00,190.0,1353.0,991.0,15.0,0.0,0.0
2023-11-26 10:00:00,192.0,1395.0,991.0,13.0,0.0,0.0
2023-11-26 11:00:00,188.0,1419.0,991.0,14.0,0.0,0.0
2023-11-26 12:00:00,191.0,1500.0,991.0,14.0,0.0,0.0
2023-11-26 13:00:00,191.0,1512.0,990.0,13.0,18.0,1.0
2023-11-26 14:00:00,190.0,1565.0,990.0,9.0,83.0,0.0
2023-11-26 15:00:00,190.0,1678.0,991.0,9.0,71.0,0.0
2023-11-26 16:00:00,192.0,1639.0,990.0,9.0,139.0,0.0
2023-11-26 17:00:00,190.0,1544.0,991.0,8.0,160.0,0.0
2023-11-26 18:00:00,190.0,1599.0,992.0,9.0,86.0,0.0
2023-11-26 19:00:00,194.0,1639.0,990.0,10.0,102.0,0.0
2023-11-26 20:00:00,251.0,1672.0,992.0,12.0,54.0,0.0
2023-11-26 21:00:00,294.0,1676.0,990.0,32.0,32.0,1.0
2023-11-26 22:00:00,297.0,1690.0,992.0,84.0,6.0,0.0
2023-11-26 23:00:00,302.0,1807.0,990.0,80.0,0.0,0.0
