UTC time,nuclear,hydro,solar,wind
2023-06-03 00:00:00,1816.0,885.0,0.0,23.0
2023-06-03 01:00:00,1832.0,829.0,0.0,19.0
2023-06-03 02:00:00,1849.0,913.0,0.0,11.0
2023-06-03 03:00:00,1860.0,919.0,0.0,5.0
2023-06-03 04:00:00,1863.0,1054.0,61.0,2.0
2023-06-03 05:00:00,1875.0,915.0,298.0,2.0
2023-06-03 06:00:00,1884.0,964.0,744.0,1.0
2023-06-03 07:00:00,1884.0,889.0,1377.0,1.0
2023-06-03 08:00:00,1884.0,837.0,1887.0,1.0
2023-06-03 09:00:00,1918.0,706.0,2226.0,3.0
2023-06-03 10:00:00,1928.0,749.0,2433.0,6.0
2023-06-03 11:00:00,1929.0,731.0,2538.0,9.0
2023-06-03 12:00:00,1927.0,697.0,2521.0,10.0
2023-06-03 13:00:00,1927.0,736.0,2110.0,11.0
2023-06-03 14:00:00,1925.0,819.0,1490.0,8.0
2023-06-03 15:00:00,1926.0,955.0,1379.0,8.0
2023-06-03 16:00:00,1927.0,1229.0,802.0,6.0
2023-06-03 17:00:00,1929.0,2384.0,193.0,8.0
2023-06-03 18:00:00,1931.0,2763.0,191.0,6.0
2023-06-03 19:00:00,1931.0,2911.0,39.0,2.0
2023-06-03 20:00:00,1934.0,2763.0,0.0,2.0
2023-06-03 21:00:00,1934.0,1380.0,0.0,3.0
2023-06-03 22:00:00,1934.0,1201.0,0.0,2.0
2023-06-03 23:00:00,1935.0,986.0,0.0,2.0
