UTC time,nuclear,hydro,solar,wind
2023-12-19 00:00:00,3025.0,625.0,0.0,23.0
2023-12-19 01:00:00,3026.0,517.0,0.0,20.0
2023-12-19 02:00:00,3028.0,503.0,0.0,17.0
2023-12-19 03:00:00,3026.0,521.0,0.0,13.0
2023-12-19 04:00:00,3025.0,727.0,0.0,14.0
2023-12-19 05:00:00,3023.0,1468.0,0.0,17.0
2023-12-19 06:00:00,3024.0,2588.0,0.0,18.0
2023-12-19 07:00:00,3026.0,3316.0,1.0,14.0
2023-12-19 08:00:00,3028.0,2532.0,57.0,16.0
2023-12-19 09:00:00,3026.0,1979.0,184.0,18.0
2023-12-19 10:00:00,3024.0,1369.0,223.0,20.0
2023-12-19 11:00:00,3030.0,1235.0,232.0,13.0
2023-12-19 12:00:00,3032.0,1055.0,267.0,14.0
2023-12-19 13:00:00,3023.0,1157.0,214.0,17.0
2023-12-19 14:00:00,3022.0,1499.0,112.0,14.0
2023-12-19 15:00:00,1008.0,1588.0,41.0,34.0
2023-12-19 16:00:00,1008.0,2281.0,0.0,41.0
2023-12-19 17:00:00,1009.0,2959.0,0.0,43.0
2023-12-19 18:00:00,1007.0,1915.0,0.0,46.0
2023-12-19 19:00:00,1008.0,1257.0,0.0,43.0
2023-12-19 20:00:00,1007.0,963.0,0.0,45.0
2023-12-19 21:00:00,1007.0,878.0,0.0,42.0
2023-12-19 22:00:00,1007.0,507.0,0.0,38.0
2023-12-19 23:00:00,1008.0,544.0,0.0,34.0
