UTC time,nuclear,hydro,solar,wind
2023-08-04 00:00:00,2958.0,1425.0,0.0,10.0
2023-08-04 01:00:00,2957.0,1569.0,0.0,11.0
2023-08-04 02:00:00,2960.0,1747.0,0.0,11.0
2023-08-04 03:00:00,2958.0,1882.0,0.0,18.0
2023-08-04 04:00:00,2959.0,2451.0,2.0,14.0
2023-08-04 05:00:00,2958.0,2366.0,58.0,10.0
2023-08-04 06:00:00,2872.0,2656.0,247.0,6.0
2023-08-04 07:00:00,2770.0,2629.0,819.0,7.0
2023-08-04 08:00:00,2649.0,2368.0,1542.0,8.0
2023-08-04 09:00:00,2601.0,2254.0,1270.0,9.0
2023-08-04 10:00:00,2598.0,1710.0,2063.0,8.0
2023-08-04 11:00:00,2595.0,1558.0,1727.0,12.0
2023-08-04 12:00:00,2594.0,1574.0,706.0,21.0
2023-08-04 13:00:00,2594.0,1829.0,949.0,23.0
2023-08-04 14:00:00,2596.0,1889.0,1441.0,32.0
2023-08-04 15:00:00,2597.0,2205.0,716.0,36.0
2023-08-04 16:00:00,2598.0,2559.0,572.0,33.0
2023-08-04 17:00:00,2601.0,2904.0,173.0,30.0
2023-08-04 18:00:00,2603.0,2911.0,29.0,31.0
2023-08-04 19:00:00,2606.0,2821.0,0.0,40.0
2023-08-04 20:00:00,2608.0,2681.0,0.0,30.0
2023-08-04 21:00:00,2606.0,2583.0,0.0,34.0
2023-08-04 22:00:00,2608.0,2601.0,0.0,33.0
2023-08-04 23:00:00,2608.0,2400.0,0.0,35.0
