Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
40560,2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,0.0,2587.0,1400.0,0.0,6.0
40561,2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,0.0,2587.0,1249.0,0.0,7.0
40562,2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,0.0,2591.0,1739.0,0.0,9.0
40563,2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,0.0,2592.0,1851.0,0.0,7.0
40564,2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,0.0,2593.0,2307.0,1.0,7.0
40565,2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,0.0,2596.0,2618.0,86.0,7.0
40566,2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,0.0,2596.0,2500.0,414.0,7.0
40567,2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,0.0,2589.0,2529.0,970.0,4.0
40568,2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,0.0,2581.0,1975.0,1558.0,3.0
40569,2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,0.0,2571.0,1174.0,1951.0,3.0
40570,2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,0.0,2560.0,1295.0,2215.0,2.0
40571,2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,0.0,2553.0,974.0,2290.0,1.0
40572,2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,0.0,2545.0,984.0,2321.0,3.0
40573,2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,0.0,2528.0,1032.0,2174.0,7.0
40574,2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,0.0,2527.0,1281.0,1845.0,7.0
40575,2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,0.0,2526.0,2216.0,1335.0,7.0
40576,2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,0.0,2523.0,2733.0,797.0,6.0
40577,2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,0.0,2526.0,3369.0,208.0,5.0
40578,2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,0.0,2528.0,3602.0,16.0,3.0
40579,2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,0.0,2540.0,3360.0,0.0,2.0
40580,2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,0.0,2560.0,2883.0,0.0,2.0
40581,2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,0.0,2566.0,2561.0,0.0,3.0
40582,2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,0.0,2572.0,2147.0,0.0,6.0
40583,2023-08-18 23:00:00,2024-07-17 00:00:00,3.1,0.0,2578.0,1923.0,0.0,7.0
