Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37272,2023-04-03 00:00:00,2024-07-17 00:00:00,3.1,13.58,3011.0,457.0,0.0,3.0
37273,2023-04-03 01:00:00,2024-07-17 00:00:00,3.1,13.3,3014.0,366.0,0.0,3.0
37274,2023-04-03 02:00:00,2024-07-17 00:00:00,3.1,13.18,3014.0,329.0,0.0,5.0
37275,2023-04-03 03:00:00,2024-07-17 00:00:00,3.1,13.73,3016.0,509.0,0.0,6.0
37276,2023-04-03 04:00:00,2024-07-17 00:00:00,3.1,15.13,3014.0,1067.0,0.0,7.0
37277,2023-04-03 05:00:00,2024-07-17 00:00:00,3.1,16.9,3015.0,2069.0,5.0,7.0
37278,2023-04-03 06:00:00,2024-07-17 00:00:00,3.1,17.38,3015.0,2127.0,79.0,7.0
37279,2023-04-03 07:00:00,2024-07-17 00:00:00,3.1,18.01,3016.0,1672.0,302.0,7.0
37280,2023-04-03 08:00:00,2024-07-17 00:00:00,3.1,18.25,3017.0,1215.0,445.0,5.0
37281,2023-04-03 09:00:00,2024-07-17 00:00:00,3.1,18.98,3016.0,1094.0,600.0,9.0
37282,2023-04-03 10:00:00,2024-07-17 00:00:00,3.1,23.19,3015.0,494.0,1538.0,17.0
37283,2023-04-03 11:00:00,2024-07-17 00:00:00,3.1,25.53,3015.0,534.0,2154.0,24.0
37284,2023-04-03 12:00:00,2024-07-17 00:00:00,3.1,23.02,3012.0,482.0,1502.0,26.0
37285,2023-04-03 13:00:00,2024-07-17 00:00:00,3.1,23.06,3014.0,462.0,1514.0,26.0
37286,2023-04-03 14:00:00,2024-07-17 00:00:00,3.1,20.89,3014.0,536.0,1055.0,33.0
37287,2023-04-03 15:00:00,2024-07-17 00:00:00,3.1,17.39,3016.0,615.0,449.0,32.0
37288,2023-04-03 16:00:00,2024-07-17 00:00:00,3.1,16.15,3015.0,908.0,193.0,33.0
37289,2023-04-03 17:00:00,2024-07-17 00:00:00,3.1,17.23,3016.0,2075.0,71.0,37.0
37290,2023-04-03 18:00:00,2024-07-17 00:00:00,3.1,16.84,3016.0,2062.0,1.0,36.0
37291,2023-04-03 19:00:00,2024-07-17 00:00:00,3.1,15.63,3016.0,1326.0,0.0,36.0
37292,2023-04-03 20:00:00,2024-07-17 00:00:00,3.1,14.16,3016.0,674.0,0.0,38.0
37293,2023-04-03 21:00:00,2024-07-17 00:00:00,3.1,13.69,3019.0,504.0,0.0,39.0
37294,2023-04-03 22:00:00,2024-07-17 00:00:00,3.1,13.51,3019.0,443.0,0.0,40.0
37295,2023-04-03 23:00:00,2024-07-17 00:00:00,3.1,13.46,3020.0,427.0,0.0,43.0
