Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37656,2023-04-19 00:00:00,2024-07-17 00:00:00,3.1,13.74,3004.0,515.0,0.0,19.0
37657,2023-04-19 01:00:00,2024-07-17 00:00:00,3.1,13.73,3004.0,513.0,0.0,21.0
37658,2023-04-19 02:00:00,2024-07-17 00:00:00,3.1,13.68,3002.0,493.0,0.0,20.0
37659,2023-04-19 03:00:00,2024-07-17 00:00:00,3.1,14.06,3003.0,626.0,0.0,12.0
37660,2023-04-19 04:00:00,2024-07-17 00:00:00,3.1,15.45,3003.0,1215.0,0.0,9.0
37661,2023-04-19 05:00:00,2024-07-17 00:00:00,3.1,16.77,3002.0,1680.0,79.0,10.0
37662,2023-04-19 06:00:00,2024-07-17 00:00:00,3.1,18.47,3002.0,1873.0,344.0,7.0
37663,2023-04-19 07:00:00,2024-07-17 00:00:00,3.1,19.37,3002.0,1538.0,588.0,7.0
37664,2023-04-19 08:00:00,2024-07-17 00:00:00,3.1,22.5,3002.0,912.0,1344.0,7.0
37665,2023-04-19 09:00:00,2024-07-17 00:00:00,3.1,22.37,3001.0,858.0,1316.0,6.0
37666,2023-04-19 10:00:00,2024-07-17 00:00:00,3.1,21.99,3000.0,722.0,1244.0,8.0
37667,2023-04-19 11:00:00,2024-07-17 00:00:00,3.1,22.77,3001.0,754.0,1417.0,10.0
37668,2023-04-19 12:00:00,2024-07-17 00:00:00,3.1,25.02,3000.0,624.0,1993.0,10.0
37669,2023-04-19 13:00:00,2024-07-17 00:00:00,3.1,23.67,3000.0,544.0,1641.0,12.0
37670,2023-04-19 14:00:00,2024-07-17 00:00:00,3.1,23.99,3001.0,635.0,1719.0,12.0
37671,2023-04-19 15:00:00,2024-07-17 00:00:00,3.1,21.04,2997.0,901.0,1025.0,12.0
37672,2023-04-19 16:00:00,2024-07-17 00:00:00,3.1,19.44,2998.0,1600.0,591.0,13.0
37673,2023-04-19 17:00:00,2024-07-17 00:00:00,3.1,17.59,3000.0,1771.0,201.0,12.0
37674,2023-04-19 18:00:00,2024-07-17 00:00:00,3.1,16.66,3000.0,1830.0,22.0,11.0
37675,2023-04-19 19:00:00,2024-07-17 00:00:00,3.1,15.95,3003.0,1480.0,0.0,8.0
37676,2023-04-19 20:00:00,2024-07-17 00:00:00,3.1,15.72,3009.0,1355.0,0.0,8.0
37677,2023-04-19 21:00:00,2024-07-17 00:00:00,3.1,14.12,3013.0,650.0,0.0,7.0
37678,2023-04-19 22:00:00,2024-07-17 00:00:00,3.1,15.12,3013.0,1060.0,0.0,7.0
37679,2023-04-19 23:00:00,2024-07-17 00:00:00,3.1,13.85,3014.0,551.0,0.0,12.0
