Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,12.99,3021.0,279.0,0.0,39.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,12.97,3020.0,271.0,0.0,37.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,12.96,3020.0,270.0,0.0,39.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,13.07,3017.0,303.0,0.0,43.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,13.54,3017.0,454.0,0.0,41.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,14.03,3016.0,625.0,0.0,41.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,14.98,3015.0,1014.0,0.0,40.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,16.37,3016.0,1755.0,0.0,39.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,16.02,3016.0,1384.0,43.0,34.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,14.88,3016.0,943.0,8.0,35.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,15.25,3013.0,969.0,50.0,41.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,15.8,3014.0,1162.0,72.0,41.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,15.82,3012.0,1138.0,82.0,39.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,15.08,3012.0,888.0,50.0,35.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,14.69,3011.0,822.0,20.0,39.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,14.47,3004.0,790.0,0.0,31.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,14.83,3008.0,945.0,0.0,37.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,15.61,3010.0,1319.0,0.0,41.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,15.53,3008.0,1275.0,0.0,37.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,14.7,3009.0,888.0,0.0,36.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,14.19,3009.0,682.0,0.0,33.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,14.06,3013.0,635.0,0.0,39.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,13.96,2693.0,539.0,0.0,43.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,13.95,3014.0,599.0,0.0,44.0
