Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
42576,2023-11-10 00:00:00,2024-07-17 00:00:00,3.1,0.0,3013.0,882.0,0.0,46.0
42577,2023-11-10 01:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,784.0,0.0,39.0
42578,2023-11-10 02:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,797.0,0.0,34.0
42579,2023-11-10 03:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,809.0,0.0,42.0
42580,2023-11-10 04:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,850.0,0.0,36.0
42581,2023-11-10 05:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1074.0,0.0,39.0
42582,2023-11-10 06:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1723.0,0.0,32.0
42583,2023-11-10 07:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,1738.0,79.0,34.0
42584,2023-11-10 08:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1691.0,270.0,30.0
42585,2023-11-10 09:00:00,2024-07-17 00:00:00,3.1,0.0,3014.0,1372.0,485.0,30.0
42586,2023-11-10 10:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,1342.0,913.0,32.0
42587,2023-11-10 11:00:00,2024-07-17 00:00:00,3.1,0.0,3013.0,1100.0,486.0,33.0
42588,2023-11-10 12:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,1146.0,974.0,23.0
42589,2023-11-10 13:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,1222.0,755.0,23.0
42590,2023-11-10 14:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1636.0,357.0,29.0
42591,2023-11-10 15:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1903.0,34.0,36.0
42592,2023-11-10 16:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,2507.0,0.0,38.0
42593,2023-11-10 17:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,2600.0,0.0,42.0
42594,2023-11-10 18:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1872.0,0.0,47.0
42595,2023-11-10 19:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1441.0,0.0,48.0
42596,2023-11-10 20:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1173.0,0.0,46.0
42597,2023-11-10 21:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,1001.0,0.0,47.0
42598,2023-11-10 22:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,906.0,0.0,49.0
42599,2023-11-10 23:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,894.0,0.0,50.0
