UTC time,nuclear,hydro,solar,wind
2023-10-11 00:00:00,2982.0,310.0,0.0,12.0
2023-10-11 01:00:00,2984.0,310.0,0.0,14.0
2023-10-11 02:00:00,2985.0,340.0,0.0,15.0
2023-10-11 03:00:00,2987.0,554.0,0.0,16.0
2023-10-11 04:00:00,2988.0,1223.0,0.0,17.0
2023-10-11 05:00:00,2989.0,1645.0,0.0,17.0
2023-10-11 06:00:00,2990.0,2248.0,76.0,13.0
2023-10-11 07:00:00,2988.0,1864.0,446.0,9.0
2023-10-11 08:00:00,2990.0,989.0,924.0,7.0
2023-10-11 09:00:00,2981.0,1024.0,1372.0,5.0
2023-10-11 10:00:00,2967.0,679.0,1666.0,3.0
2023-10-11 11:00:00,2960.0,680.0,1765.0,2.0
2023-10-11 12:00:00,2951.0,579.0,1682.0,3.0
2023-10-11 13:00:00,2944.0,670.0,1407.0,4.0
2023-10-11 14:00:00,2942.0,1153.0,974.0,8.0
2023-10-11 15:00:00,2942.0,1384.0,483.0,12.0
2023-10-11 16:00:00,2945.0,2850.0,99.0,11.0
2023-10-11 17:00:00,2951.0,3173.0,1.0,16.0
2023-10-11 18:00:00,2957.0,2472.0,0.0,24.0
2023-10-11 19:00:00,2962.0,1089.0,0.0,33.0
2023-10-11 20:00:00,2968.0,829.0,0.0,41.0
2023-10-11 21:00:00,2971.0,625.0,0.0,41.0
2023-10-11 22:00:00,2976.0,652.0,0.0,41.0
2023-10-11 23:00:00,2979.0,537.0,0.0,39.0
