Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37584,2023-04-16 00:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,586.0,0.0,28.0
37585,2023-04-16 01:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,688.0,0.0,27.0
37586,2023-04-16 02:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,666.0,0.0,26.0
37587,2023-04-16 03:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,664.0,0.0,22.0
37588,2023-04-16 04:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,705.0,0.0,24.0
37589,2023-04-16 05:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,697.0,3.0,20.0
37590,2023-04-16 06:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,674.0,51.0,17.0
37591,2023-04-16 07:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,657.0,129.0,15.0
37592,2023-04-16 08:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,592.0,392.0,15.0
37593,2023-04-16 09:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,539.0,439.0,14.0
37594,2023-04-16 10:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,528.0,237.0,16.0
37595,2023-04-16 11:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,598.0,254.0,17.0
37596,2023-04-16 12:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,600.0,507.0,17.0
37597,2023-04-16 13:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,506.0,573.0,18.0
37598,2023-04-16 14:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,542.0,288.0,19.0
37599,2023-04-16 15:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,693.0,113.0,20.0
37600,2023-04-16 16:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,1214.0,115.0,18.0
37601,2023-04-16 17:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,1768.0,73.0,17.0
37602,2023-04-16 18:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,1992.0,2.0,18.0
37603,2023-04-16 19:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,1691.0,0.0,17.0
37604,2023-04-16 20:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,1362.0,0.0,11.0
37605,2023-04-16 21:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,959.0,0.0,8.0
37606,2023-04-16 22:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,574.0,0.0,6.0
37607,2023-04-16 23:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,528.0,0.0,6.0
