Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37608,2023-04-17 00:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,457.0,0.0,7.0
37609,2023-04-17 01:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,546.0,0.0,7.0
37610,2023-04-17 02:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,587.0,0.0,8.0
37611,2023-04-17 03:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,658.0,0.0,7.0
37612,2023-04-17 04:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,1639.0,0.0,6.0
37613,2023-04-17 05:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,2374.0,20.0,5.0
37614,2023-04-17 06:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,2408.0,127.0,5.0
37615,2023-04-17 07:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,2012.0,317.0,6.0
37616,2023-04-17 08:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,1590.0,796.0,9.0
37617,2023-04-17 09:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,1249.0,899.0,9.0
37618,2023-04-17 10:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,900.0,675.0,13.0
37619,2023-04-17 11:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,573.0,1042.0,16.0
37620,2023-04-17 12:00:00,2024-07-17 00:00:00,3.1,0.0,2997.0,476.0,1600.0,13.0
37621,2023-04-17 13:00:00,2024-07-17 00:00:00,3.1,0.0,2996.0,570.0,1957.0,14.0
37622,2023-04-17 14:00:00,2024-07-17 00:00:00,3.1,0.0,2998.0,609.0,1407.0,16.0
37623,2023-04-17 15:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,811.0,1415.0,17.0
37624,2023-04-17 16:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,1316.0,794.0,20.0
37625,2023-04-17 17:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,2229.0,219.0,19.0
37626,2023-04-17 18:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,2238.0,7.0,22.0
37627,2023-04-17 19:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,1858.0,0.0,19.0
37628,2023-04-17 20:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,1263.0,0.0,19.0
37629,2023-04-17 21:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,760.0,0.0,21.0
37630,2023-04-17 22:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,735.0,0.0,23.0
37631,2023-04-17 23:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,650.0,0.0,23.0
