Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
39192,2023-06-22 00:00:00,2024-07-17 00:00:00,3.1,0.0,633.0,1718.0,0.0,12.0
39193,2023-06-22 01:00:00,2024-07-17 00:00:00,3.1,0.0,639.0,1323.0,0.0,13.0
39194,2023-06-22 02:00:00,2024-07-17 00:00:00,3.1,0.0,636.0,1309.0,0.0,15.0
39195,2023-06-22 03:00:00,2024-07-17 00:00:00,3.1,0.0,636.0,1749.0,0.0,13.0
39196,2023-06-22 04:00:00,2024-07-17 00:00:00,3.1,0.0,630.0,2525.0,76.0,12.0
39197,2023-06-22 05:00:00,2024-07-17 00:00:00,3.1,0.0,632.0,2966.0,312.0,7.0
39198,2023-06-22 06:00:00,2024-07-17 00:00:00,3.1,0.0,636.0,2927.0,375.0,24.0
39199,2023-06-22 07:00:00,2024-07-17 00:00:00,3.1,0.0,633.0,2709.0,626.0,25.0
39200,2023-06-22 08:00:00,2024-07-17 00:00:00,3.1,0.0,637.0,1775.0,1193.0,30.0
39201,2023-06-22 09:00:00,2024-07-17 00:00:00,3.1,0.0,631.0,1648.0,1005.0,37.0
39202,2023-06-22 10:00:00,2024-07-17 00:00:00,3.1,0.0,796.0,1993.0,582.0,44.0
39203,2023-06-22 11:00:00,2024-07-17 00:00:00,3.1,0.0,883.0,1629.0,733.0,38.0
39204,2023-06-22 12:00:00,2024-07-17 00:00:00,3.1,0.0,1006.0,1499.0,748.0,30.0
39205,2023-06-22 13:00:00,2024-07-17 00:00:00,3.1,0.0,1160.0,1623.0,581.0,15.0
39206,2023-06-22 14:00:00,2024-07-17 00:00:00,3.1,0.0,1327.0,1829.0,1016.0,14.0
39207,2023-06-22 15:00:00,2024-07-17 00:00:00,3.1,0.0,1437.0,2231.0,629.0,16.0
39208,2023-06-22 16:00:00,2024-07-17 00:00:00,3.1,0.0,1502.0,2741.0,485.0,31.0
39209,2023-06-22 17:00:00,2024-07-17 00:00:00,3.1,0.0,1504.0,2891.0,22.0,57.0
39210,2023-06-22 18:00:00,2024-07-17 00:00:00,3.1,0.0,1509.0,2951.0,22.0,40.0
39211,2023-06-22 19:00:00,2024-07-17 00:00:00,3.1,0.0,1516.0,2830.0,7.0,38.0
39212,2023-06-22 20:00:00,2024-07-17 00:00:00,3.1,0.0,1516.0,2592.0,0.0,39.0
39213,2023-06-22 21:00:00,2024-07-17 00:00:00,3.1,0.0,1518.0,1798.0,0.0,39.0
39214,2023-06-22 22:00:00,2024-07-17 00:00:00,3.1,0.0,1519.0,1613.0,0.0,36.0
39215,2023-06-22 23:00:00,2024-07-17 00:00:00,3.1,0.0,1520.0,1262.0,0.0,39.0
