Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
41112,2023-09-10 00:00:00,2024-07-17 00:00:00,3.1,17.2,2582.0,1977.0,0.0,1.0
41113,2023-09-10 01:00:00,2024-07-17 00:00:00,3.1,17.2,2586.0,1977.0,0.0,1.0
41114,2023-09-10 02:00:00,2024-07-17 00:00:00,3.1,16.91,2590.0,1798.0,0.0,2.0
41115,2023-09-10 03:00:00,2024-07-17 00:00:00,3.1,16.91,2590.0,1795.0,0.0,1.0
41116,2023-09-10 04:00:00,2024-07-17 00:00:00,3.1,17.18,2593.0,1968.0,0.0,1.0
41117,2023-09-10 05:00:00,2024-07-17 00:00:00,3.1,17.04,2596.0,1777.0,26.0,1.0
41118,2023-09-10 06:00:00,2024-07-17 00:00:00,3.1,18.0,2592.0,1489.0,246.0,1.0
41119,2023-09-10 07:00:00,2024-07-17 00:00:00,3.1,20.44,2588.0,1068.0,735.0,1.0
41120,2023-09-10 08:00:00,2024-07-17 00:00:00,3.1,23.13,2579.0,308.0,1300.0,0.0
41121,2023-09-10 09:00:00,2024-07-17 00:00:00,3.1,25.39,2568.0,273.0,1773.0,0.0
41122,2023-09-10 10:00:00,2024-07-17 00:00:00,3.1,26.51,2556.0,306.0,2048.0,0.0
41123,2023-09-10 11:00:00,2024-07-17 00:00:00,3.1,26.9,2549.0,334.0,2155.0,3.0
41124,2023-09-10 12:00:00,2024-07-17 00:00:00,3.1,26.64,2544.0,322.0,2080.0,6.0
41125,2023-09-10 13:00:00,2024-07-17 00:00:00,3.1,25.8,2545.0,403.0,1872.0,8.0
41126,2023-09-10 14:00:00,2024-07-17 00:00:00,3.1,24.24,2544.0,625.0,1512.0,9.0
41127,2023-09-10 15:00:00,2024-07-17 00:00:00,3.1,22.32,2544.0,2040.0,1011.0,7.0
41128,2023-09-10 16:00:00,2024-07-17 00:00:00,3.1,20.83,2545.0,3358.0,492.0,6.0
41129,2023-09-10 17:00:00,2024-07-17 00:00:00,3.1,19.67,2547.0,3946.0,99.0,6.0
41130,2023-09-10 18:00:00,2024-07-17 00:00:00,3.1,19.29,2551.0,3951.0,0.0,3.0
41131,2023-09-10 19:00:00,2024-07-17 00:00:00,3.1,19.22,2562.0,3874.0,0.0,2.0
41132,2023-09-10 20:00:00,2024-07-17 00:00:00,3.1,18.88,2569.0,3455.0,0.0,1.0
41133,2023-09-10 21:00:00,2024-07-17 00:00:00,3.1,18.24,2574.0,2792.0,0.0,1.0
41134,2023-09-10 22:00:00,2024-07-17 00:00:00,3.1,17.45,2577.0,2145.0,0.0,1.0
41135,2023-09-10 23:00:00,2024-07-17 00:00:00,3.1,16.82,2581.0,1732.0,0.0,1.0
