Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36984,2023-03-22 00:00:00,2024-07-17 00:00:00,3.1,0.0,3000.0,392.0,0.0,16.0
36985,2023-03-22 01:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,363.0,0.0,16.0
36986,2023-03-22 02:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,394.0,0.0,18.0
36987,2023-03-22 03:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,462.0,0.0,12.0
36988,2023-03-22 04:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,489.0,0.0,10.0
36989,2023-03-22 05:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,706.0,2.0,14.0
36990,2023-03-22 06:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,1138.0,98.0,15.0
36991,2023-03-22 07:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,1065.0,538.0,10.0
36992,2023-03-22 08:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,693.0,1044.0,8.0
36993,2023-03-22 09:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,567.0,1550.0,8.0
36994,2023-03-22 10:00:00,2024-07-17 00:00:00,3.1,0.0,2993.0,529.0,1898.0,7.0
36995,2023-03-22 11:00:00,2024-07-17 00:00:00,3.1,0.0,2993.0,504.0,1952.0,6.0
36996,2023-03-22 12:00:00,2024-07-17 00:00:00,3.1,0.0,2990.0,468.0,1960.0,11.0
36997,2023-03-22 13:00:00,2024-07-17 00:00:00,3.1,0.0,2985.0,492.0,1788.0,8.0
36998,2023-03-22 14:00:00,2024-07-17 00:00:00,3.1,0.0,2984.0,500.0,1439.0,10.0
36999,2023-03-22 15:00:00,2024-07-17 00:00:00,3.1,0.0,2985.0,538.0,894.0,12.0
37000,2023-03-22 16:00:00,2024-07-17 00:00:00,3.1,0.0,2984.0,909.0,367.0,9.0
37001,2023-03-22 17:00:00,2024-07-17 00:00:00,3.1,0.0,2985.0,1097.0,74.0,9.0
37002,2023-03-22 18:00:00,2024-07-17 00:00:00,3.1,0.0,2987.0,1794.0,0.0,28.0
37003,2023-03-22 19:00:00,2024-07-17 00:00:00,3.1,0.0,2992.0,795.0,0.0,31.0
37004,2023-03-22 20:00:00,2024-07-17 00:00:00,3.1,0.0,2994.0,702.0,0.0,24.0
37005,2023-03-22 21:00:00,2024-07-17 00:00:00,3.1,0.0,2999.0,666.0,0.0,22.0
37006,2023-03-22 22:00:00,2024-07-17 00:00:00,3.1,0.0,3001.0,465.0,0.0,26.0
37007,2023-03-22 23:00:00,2024-07-17 00:00:00,3.1,0.0,3002.0,402.0,0.0,31.0
