Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
40848,2023-08-30 00:00:00,2024-07-17 00:00:00,3.1,15.75,2622.0,1196.0,0.0,6.0
40849,2023-08-30 01:00:00,2024-07-17 00:00:00,3.1,15.8,2621.0,1217.0,0.0,5.0
40850,2023-08-30 02:00:00,2024-07-17 00:00:00,3.1,15.95,2623.0,1289.0,0.0,4.0
40851,2023-08-30 03:00:00,2024-07-17 00:00:00,3.1,16.28,2624.0,1459.0,0.0,3.0
40852,2023-08-30 04:00:00,2024-07-17 00:00:00,3.1,18.49,2623.0,3093.0,0.0,2.0
40853,2023-08-30 05:00:00,2024-07-17 00:00:00,3.1,18.78,2623.0,3110.0,59.0,3.0
40854,2023-08-30 06:00:00,2024-07-17 00:00:00,3.1,19.84,2623.0,3165.0,295.0,2.0
40855,2023-08-30 07:00:00,2024-07-17 00:00:00,3.1,20.54,2622.0,2752.0,527.0,3.0
40856,2023-08-30 08:00:00,2024-07-17 00:00:00,3.1,22.35,2620.0,2199.0,1038.0,4.0
40857,2023-08-30 09:00:00,2024-07-17 00:00:00,3.1,24.74,2616.0,1554.0,1705.0,3.0
40858,2023-08-30 10:00:00,2024-07-17 00:00:00,3.1,24.77,2612.0,1135.0,1694.0,2.0
40859,2023-08-30 11:00:00,2024-07-17 00:00:00,3.1,22.69,2609.0,1086.0,1188.0,4.0
40860,2023-08-30 12:00:00,2024-07-17 00:00:00,3.1,24.1,2609.0,1058.0,1518.0,4.0
40861,2023-08-30 13:00:00,2024-07-17 00:00:00,3.1,22.62,2606.0,1261.0,1162.0,6.0
40862,2023-08-30 14:00:00,2024-07-17 00:00:00,3.1,21.69,2605.0,1656.0,922.0,7.0
40863,2023-08-30 15:00:00,2024-07-17 00:00:00,3.1,21.92,2603.0,2629.0,887.0,9.0
40864,2023-08-30 16:00:00,2024-07-17 00:00:00,3.1,20.9,2604.0,3005.0,580.0,10.0
40865,2023-08-30 17:00:00,2024-07-17 00:00:00,3.1,19.54,2602.0,3264.0,202.0,8.0
40866,2023-08-30 18:00:00,2024-07-17 00:00:00,3.1,18.76,2602.0,3301.0,16.0,14.0
40867,2023-08-30 19:00:00,2024-07-17 00:00:00,3.1,18.58,2607.0,3192.0,0.0,22.0
40868,2023-08-30 20:00:00,2024-07-17 00:00:00,3.1,18.37,2609.0,2994.0,0.0,31.0
40869,2023-08-30 21:00:00,2024-07-17 00:00:00,3.1,17.22,2612.0,2044.0,0.0,33.0
40870,2023-08-30 22:00:00,2024-07-17 00:00:00,3.1,16.62,2611.0,1656.0,0.0,31.0
40871,2023-08-30 23:00:00,2024-07-17 00:00:00,3.1,15.84,2610.0,1241.0,0.0,24.0
