Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
36024,2023-02-10 00:00:00,2024-07-17 00:00:00,3.1,14.37,3022.0,748.0,0.0,7.0
36025,2023-02-10 01:00:00,2024-07-17 00:00:00,3.1,13.86,3022.0,557.0,0.0,5.0
36026,2023-02-10 02:00:00,2024-07-17 00:00:00,3.1,13.5,3022.0,434.0,0.0,4.0
36027,2023-02-10 03:00:00,2024-07-17 00:00:00,3.1,13.73,3021.0,511.0,0.0,7.0
36028,2023-02-10 04:00:00,2024-07-17 00:00:00,3.1,14.36,3019.0,741.0,0.0,7.0
36029,2023-02-10 05:00:00,2024-07-17 00:00:00,3.1,17.82,3019.0,2850.0,0.0,7.0
36030,2023-02-10 06:00:00,2024-07-17 00:00:00,3.1,18.41,3018.0,3473.0,0.0,6.0
36031,2023-02-10 07:00:00,2024-07-17 00:00:00,3.1,18.89,3019.0,3741.0,66.0,7.0
36032,2023-02-10 08:00:00,2024-07-17 00:00:00,3.1,19.96,3020.0,3602.0,381.0,6.0
36033,2023-02-10 09:00:00,2024-07-17 00:00:00,3.1,20.98,3021.0,2791.0,780.0,5.0
36034,2023-02-10 10:00:00,2024-07-17 00:00:00,3.1,21.85,3020.0,1716.0,1127.0,4.0
36035,2023-02-10 11:00:00,2024-07-17 00:00:00,3.1,22.2,3019.0,682.0,1297.0,2.0
36036,2023-02-10 12:00:00,2024-07-17 00:00:00,3.1,22.22,3017.0,729.0,1298.0,1.0
36037,2023-02-10 13:00:00,2024-07-17 00:00:00,3.1,21.53,3015.0,938.0,1126.0,1.0
36038,2023-02-10 14:00:00,2024-07-17 00:00:00,3.1,20.42,3014.0,1713.0,784.0,4.0
36039,2023-02-10 15:00:00,2024-07-17 00:00:00,3.1,18.71,3015.0,2313.0,306.0,4.0
36040,2023-02-10 16:00:00,2024-07-17 00:00:00,3.1,17.85,3013.0,2517.0,81.0,6.0
36041,2023-02-10 17:00:00,2024-07-17 00:00:00,3.1,18.32,3014.0,3356.0,1.0,3.0
36042,2023-02-10 18:00:00,2024-07-17 00:00:00,3.1,18.25,3016.0,3286.0,0.0,3.0
36043,2023-02-10 19:00:00,2024-07-17 00:00:00,3.1,17.6,3017.0,2641.0,0.0,5.0
36044,2023-02-10 20:00:00,2024-07-17 00:00:00,3.1,17.18,3019.0,2299.0,0.0,5.0
36045,2023-02-10 21:00:00,2024-07-17 00:00:00,3.1,16.96,3021.0,2130.0,0.0,5.0
36046,2023-02-10 22:00:00,2024-07-17 00:00:00,3.1,16.16,3030.0,1609.0,0.0,6.0
36047,2023-02-10 23:00:00,2024-07-17 00:00:00,3.1,15.53,3021.0,1264.0,0.0,5.0
