UTC time,nuclear,hydro,solar,wind
2023-07-25 00:00:00,2938.0,1504.0,0.0,14.0
2023-07-25 01:00:00,2939.0,1529.0,0.0,26.0
2023-07-25 02:00:00,2941.0,1673.0,0.0,29.0
2023-07-25 03:00:00,2939.0,2178.0,0.0,29.0
2023-07-25 04:00:00,2938.0,2414.0,14.0,36.0
2023-07-25 05:00:00,2940.0,2772.0,86.0,39.0
2023-07-25 06:00:00,2943.0,2778.0,401.0,24.0
2023-07-25 07:00:00,2943.0,2627.0,1079.0,27.0
2023-07-25 08:00:00,2941.0,2363.0,1525.0,40.0
2023-07-25 09:00:00,2938.0,2315.0,1186.0,31.0
2023-07-25 10:00:00,2940.0,2142.0,1291.0,19.0
2023-07-25 11:00:00,2943.0,1576.0,2279.0,38.0
2023-07-25 12:00:00,2942.0,1461.0,1292.0,48.0
2023-07-25 13:00:00,2944.0,1048.0,2185.0,52.0
2023-07-25 14:00:00,2941.0,1341.0,1805.0,52.0
2023-07-25 15:00:00,2936.0,1863.0,1628.0,48.0
2023-07-25 16:00:00,2940.0,2414.0,738.0,46.0
2023-07-25 17:00:00,2949.0,3032.0,403.0,36.0
2023-07-25 18:00:00,2957.0,3296.0,99.0,42.0
2023-07-25 19:00:00,2955.0,3035.0,4.0,48.0
2023-07-25 20:00:00,2958.0,2521.0,0.0,56.0
2023-07-25 21:00:00,2959.0,1982.0,0.0,47.0
2023-07-25 22:00:00,2959.0,1760.0,0.0,41.0
2023-07-25 23:00:00,2962.0,1237.0,0.0,33.0
