UTC time,nuclear,hydro,solar,wind
2023-03-19 00:00:00,3008.0,303.0,0.0,14.0
2023-03-19 01:00:00,3007.0,345.0,0.0,13.0
2023-03-19 02:00:00,3005.0,254.0,0.0,20.0
2023-03-19 03:00:00,3008.0,236.0,0.0,19.0
2023-03-19 04:00:00,3008.0,268.0,0.0,16.0
2023-03-19 05:00:00,3007.0,382.0,0.0,14.0
2023-03-19 06:00:00,3007.0,386.0,79.0,10.0
2023-03-19 07:00:00,3007.0,391.0,325.0,5.0
2023-03-19 08:00:00,3006.0,281.0,496.0,4.0
2023-03-19 09:00:00,3005.0,324.0,796.0,6.0
2023-03-19 10:00:00,3002.0,272.0,1065.0,8.0
2023-03-19 11:00:00,3002.0,363.0,702.0,6.0
2023-03-19 12:00:00,3003.0,384.0,363.0,7.0
2023-03-19 13:00:00,3001.0,353.0,671.0,10.0
2023-03-19 14:00:00,3000.0,443.0,735.0,8.0
2023-03-19 15:00:00,3000.0,1089.0,260.0,9.0
2023-03-19 16:00:00,3004.0,1842.0,196.0,11.0
2023-03-19 17:00:00,3003.0,2294.0,77.0,11.0
2023-03-19 18:00:00,3005.0,2146.0,0.0,10.0
2023-03-19 19:00:00,3005.0,2078.0,0.0,16.0
2023-03-19 20:00:00,3006.0,1299.0,0.0,6.0
2023-03-19 21:00:00,3009.0,876.0,0.0,6.0
2023-03-19 22:00:00,3011.0,597.0,0.0,7.0
2023-03-19 23:00:00,3010.0,544.0,0.0,7.0
