Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37992,2023-05-03 00:00:00,2024-07-17 00:00:00,3.1,14.79,1721.0,529.0,0.0,20.0
37993,2023-05-03 01:00:00,2024-07-17 00:00:00,3.1,14.59,1722.0,485.0,0.0,27.0
37994,2023-05-03 02:00:00,2024-07-17 00:00:00,3.1,14.71,1723.0,512.0,0.0,26.0
37995,2023-05-03 03:00:00,2024-07-17 00:00:00,3.1,15.82,1724.0,819.0,0.0,24.0
37996,2023-05-03 04:00:00,2024-07-17 00:00:00,3.1,18.24,1723.0,1840.0,12.0,25.0
37997,2023-05-03 05:00:00,2024-07-17 00:00:00,3.1,20.03,1722.0,2428.0,178.0,27.0
37998,2023-05-03 06:00:00,2024-07-17 00:00:00,3.1,22.11,1723.0,2044.0,607.0,32.0
37999,2023-05-03 07:00:00,2024-07-17 00:00:00,3.1,25.16,1722.0,967.0,1221.0,32.0
38000,2023-05-03 08:00:00,2024-07-17 00:00:00,3.1,28.43,1723.0,505.0,1862.0,18.0
38001,2023-05-03 09:00:00,2024-07-17 00:00:00,3.1,29.86,1722.0,589.0,2274.0,12.0
38002,2023-05-03 10:00:00,2024-07-17 00:00:00,3.1,30.68,1721.0,531.0,2507.0,10.0
38003,2023-05-03 11:00:00,2024-07-17 00:00:00,3.1,31.15,1720.0,414.0,2609.0,11.0
38004,2023-05-03 12:00:00,2024-07-17 00:00:00,3.1,30.92,1718.0,417.0,2534.0,14.0
38005,2023-05-03 13:00:00,2024-07-17 00:00:00,3.1,30.23,1718.0,452.0,2332.0,16.0
38006,2023-05-03 14:00:00,2024-07-17 00:00:00,3.1,28.85,1718.0,580.0,1986.0,18.0
38007,2023-05-03 15:00:00,2024-07-17 00:00:00,3.1,26.44,1717.0,1034.0,1484.0,16.0
38008,2023-05-03 16:00:00,2024-07-17 00:00:00,3.1,23.48,1716.0,1522.0,890.0,18.0
38009,2023-05-03 17:00:00,2024-07-17 00:00:00,3.1,21.02,1716.0,2408.0,353.0,17.0
38010,2023-05-03 18:00:00,2024-07-17 00:00:00,3.1,19.35,1714.0,2487.0,45.0,16.0
38011,2023-05-03 19:00:00,2024-07-17 00:00:00,3.1,18.76,1714.0,2236.0,0.0,16.0
38012,2023-05-03 20:00:00,2024-07-17 00:00:00,3.1,16.86,1721.0,1196.0,0.0,28.0
38013,2023-05-03 21:00:00,2024-07-17 00:00:00,3.1,16.19,1719.0,944.0,0.0,34.0
38014,2023-05-03 22:00:00,2024-07-17 00:00:00,3.1,14.56,1721.0,476.0,0.0,26.0
38015,2023-05-03 23:00:00,2024-07-17 00:00:00,3.1,14.05,1722.0,361.0,0.0,19.0
