Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
39384,2023-06-30 00:00:00,2024-07-17 00:00:00,3.1,15.82,2719.0,1271.0,0.0,2.0
39385,2023-06-30 01:00:00,2024-07-17 00:00:00,3.1,15.73,2723.0,1228.0,0.0,3.0
39386,2023-06-30 02:00:00,2024-07-17 00:00:00,3.1,16.43,2724.0,1605.0,0.0,14.0
39387,2023-06-30 03:00:00,2024-07-17 00:00:00,3.1,16.94,2729.0,1930.0,0.0,26.0
39388,2023-06-30 04:00:00,2024-07-17 00:00:00,3.1,17.79,2730.0,2508.0,14.0,19.0
39389,2023-06-30 05:00:00,2024-07-17 00:00:00,3.1,18.95,2733.0,3343.0,84.0,8.0
39390,2023-06-30 06:00:00,2024-07-17 00:00:00,3.1,19.72,2737.0,3611.0,226.0,3.0
39391,2023-06-30 07:00:00,2024-07-17 00:00:00,3.1,20.04,2739.0,2996.0,408.0,2.0
39392,2023-06-30 08:00:00,2024-07-17 00:00:00,3.1,19.89,2741.0,2313.0,485.0,4.0
39393,2023-06-30 09:00:00,2024-07-17 00:00:00,3.1,21.05,2744.0,1932.0,801.0,4.0
39394,2023-06-30 10:00:00,2024-07-17 00:00:00,3.1,23.93,2743.0,1878.0,1553.0,12.0
39395,2023-06-30 11:00:00,2024-07-17 00:00:00,3.1,19.51,2744.0,1298.0,585.0,16.0
39396,2023-06-30 12:00:00,2024-07-17 00:00:00,3.1,20.39,2746.0,1379.0,742.0,19.0
39397,2023-06-30 13:00:00,2024-07-17 00:00:00,3.1,20.1,2747.0,1364.0,687.0,18.0
39398,2023-06-30 14:00:00,2024-07-17 00:00:00,3.1,18.75,2752.0,1616.0,389.0,17.0
39399,2023-06-30 15:00:00,2024-07-17 00:00:00,3.1,18.01,2756.0,2254.0,118.0,19.0
39400,2023-06-30 16:00:00,2024-07-17 00:00:00,3.1,17.89,2758.0,2373.0,70.0,20.0
39401,2023-06-30 17:00:00,2024-07-17 00:00:00,3.1,18.83,2762.0,3009.0,132.0,22.0
39402,2023-06-30 18:00:00,2024-07-17 00:00:00,3.1,18.28,2767.0,2873.0,43.0,28.0
39403,2023-06-30 19:00:00,2024-07-17 00:00:00,3.1,17.99,2772.0,2795.0,1.0,32.0
39404,2023-06-30 20:00:00,2024-07-17 00:00:00,3.1,17.77,2770.0,2604.0,0.0,33.0
39405,2023-06-30 21:00:00,2024-07-17 00:00:00,3.1,17.05,2773.0,2041.0,0.0,31.0
39406,2023-06-30 22:00:00,2024-07-17 00:00:00,3.1,15.94,2776.0,1376.0,0.0,28.0
39407,2023-06-30 23:00:00,2024-07-17 00:00:00,3.1,15.94,2777.0,1374.0,0.0,25.0
