UTC time,nuclear,hydro,solar,wind
2023-04-10 00:00:00,3015.0,200.0,0.0,3.0
2023-04-10 01:00:00,3016.0,177.0,0.0,2.0
2023-04-10 02:00:00,3016.0,183.0,0.0,1.0
2023-04-10 03:00:00,3016.0,253.0,0.0,1.0
2023-04-10 04:00:00,3017.0,285.0,0.0,4.0
2023-04-10 05:00:00,3018.0,277.0,41.0,8.0
2023-04-10 06:00:00,3019.0,249.0,305.0,10.0
2023-04-10 07:00:00,3016.0,247.0,889.0,8.0
2023-04-10 08:00:00,2982.0,257.0,1385.0,4.0
2023-04-10 09:00:00,2958.0,243.0,1712.0,3.0
2023-04-10 10:00:00,2954.0,219.0,1905.0,1.0
2023-04-10 11:00:00,2951.0,224.0,1898.0,2.0
2023-04-10 12:00:00,2945.0,241.0,1582.0,4.0
2023-04-10 13:00:00,2943.0,217.0,1382.0,6.0
2023-04-10 14:00:00,2943.0,236.0,1114.0,6.0
2023-04-10 15:00:00,2975.0,274.0,623.0,8.0
2023-04-10 16:00:00,2989.0,294.0,298.0,10.0
2023-04-10 17:00:00,2991.0,507.0,76.0,18.0
2023-04-10 18:00:00,2992.0,538.0,2.0,20.0
2023-04-10 19:00:00,2993.0,774.0,0.0,31.0
2023-04-10 20:00:00,2994.0,623.0,0.0,35.0
2023-04-10 21:00:00,2994.0,352.0,0.0,35.0
2023-04-10 22:00:00,2996.0,366.0,0.0,33.0
2023-04-10 23:00:00,2997.0,309.0,0.0,39.0
