datetime,param,level,latitude,longitude,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2023-06-27 00:00:00,DPT,2 m above ground,30.75,-115.25,269.52311825658865,270.0543681612559,270.6125861540125,270.7475701291534,270.7065548364023,270.7780131462105,270.6348512724706,270.7684162500917,272.2861248626575,273.4841781877544,274.0325443727096,274.4572768390517,274.88350712775286,273.83367834749663,271.93523159909677,270.9475466895515,271.3481271515368,271.92010864873754,272.4598736362037,272.90565003252965,273.7826626150619,272.73957134547396,271.36626055612334,270.4877246451433,270.7618764087272,271.31129484108004,271.43386963122197,271.5890462695041,272.01314634339224,271.0601085627459,270.02997061256906,269.51096637051535
