datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,704.38945
2023-06-27T01:00:00.000000000,862.33575
2023-06-27T02:00:00.000000000,992.47149
2023-06-27T03:00:00.000000000,1078.52808
2023-06-27T04:00:00.000000000,1148.30534
2023-06-27T05:00:00.000000000,1182.36875
2023-06-27T06:00:00.000000000,1188.70468
2023-06-27T07:00:00.000000000,1115.62369
2023-06-27T08:00:00.000000000,1063.11961
2023-06-27T09:00:00.000000000,1005.00225
2023-06-27T10:00:00.000000000,915.9869
2023-06-27T11:00:00.000000000,819.67759
2023-06-27T12:00:00.000000000,779.7894
2023-06-27T13:00:00.000000000,742.34483
2023-06-27T14:00:00.000000000,712.23682
2023-06-27T15:00:00.000000000,672.50125
2023-06-27T16:00:00.000000000,623.93395
2023-06-27T17:00:00.000000000,592.49089
2023-06-27T18:00:00.000000000,566.54999
2023-06-27T19:00:00.000000000,598.5095
2023-06-27T20:00:00.000000000,598.12815
2023-06-27T21:00:00.000000000,617.47474
2023-06-27T22:00:00.000000000,633.91991
2023-06-27T23:00:00.000000000,708.42248
2023-06-28T00:00:00.000000000,811.79278
2023-06-28T01:00:00.000000000,947.6985
2023-06-28T02:00:00.000000000,1056.18435
2023-06-28T03:00:00.000000000,1121.22766
2023-06-28T04:00:00.000000000,1176.01918
2023-06-28T05:00:00.000000000,1203.70338
2023-06-28T06:00:00.000000000,1213.16603
2023-06-28T07:00:00.000000000,1156.78998
2023-06-28T08:00:00.000000000,1135.64719
2023-06-28T09:00:00.000000000,1101.86794
2023-06-28T10:00:00.000000000,1025.4882
2023-06-28T11:00:00.000000000,939.61321
2023-06-28T12:00:00.000000000,904.45837
2023-06-28T13:00:00.000000000,865.34635
2023-06-28T14:00:00.000000000,827.15517
2023-06-28T15:00:00.000000000,781.5955
2023-06-28T16:00:00.000000000,720.8242
2023-06-28T17:00:00.000000000,684.80036
2023-06-28T18:00:00.000000000,656.98255
2023-06-28T19:00:00.000000000,696.07471
2023-06-28T20:00:00.000000000,698.60384
2023-06-28T21:00:00.000000000,720.45043
2023-06-28T22:00:00.000000000,734.67346
2023-06-28T23:00:00.000000000,801.63899
2023-06-29T00:00:00.000000000,880.76574
2023-06-29T01:00:00.000000000,1009.45771
2023-06-29T02:00:00.000000000,1110.6558
2023-06-29T03:00:00.000000000,1167.71384
2023-06-29T04:00:00.000000000,1217.27737
2023-06-29T05:00:00.000000000,1244.03717
2023-06-29T06:00:00.000000000,1256.62197
2023-06-29T07:00:00.000000000,1208.37542
2023-06-29T08:00:00.000000000,1203.98729
2023-06-29T09:00:00.000000000,1182.41101
2023-06-29T10:00:00.000000000,1111.36184
2023-06-29T11:00:00.000000000,1028.69877
2023-06-29T12:00:00.000000000,995.61786
2023-06-29T13:00:00.000000000,954.94155
2023-06-29T14:00:00.000000000,911.47375
2023-06-29T15:00:00.000000000,861.81096
2023-06-29T16:00:00.000000000,791.17571
2023-06-29T17:00:00.000000000,750.46468
2023-06-29T18:00:00.000000000,719.0336
2023-06-29T19:00:00.000000000,760.53165
2023-06-29T20:00:00.000000000,762.73507
2023-06-29T21:00:00.000000000,784.69613
2023-06-29T22:00:00.000000000,796.71345
2023-06-29T23:00:00.000000000,860.34679
2023-06-30T00:00:00.000000000,927.75656
2023-06-30T01:00:00.000000000,1055.9533
2023-06-30T02:00:00.000000000,1156.39537
2023-06-30T03:00:00.000000000,1211.51628
2023-06-30T04:00:00.000000000,1260.285
2023-06-30T05:00:00.000000000,1288.37041
2023-06-30T06:00:00.000000000,1303.71044
2023-06-30T07:00:00.000000000,1259.246
2023-06-30T08:00:00.000000000,1263.94887
2023-06-30T09:00:00.000000000,1248.38016
2023-06-30T10:00:00.000000000,1179.11092
2023-06-30T11:00:00.000000000,1096.35265
2023-06-30T12:00:00.000000000,1064.01309
2023-06-30T13:00:00.000000000,1021.96213
2023-06-30T14:00:00.000000000,974.87679
2023-06-30T15:00:00.000000000,922.23009
2023-06-30T16:00:00.000000000,843.70876
2023-06-30T17:00:00.000000000,798.78652
2023-06-30T18:00:00.000000000,763.46822
2023-06-30T19:00:00.000000000,805.30541
2023-06-30T20:00:00.000000000,805.98299
2023-06-30T21:00:00.000000000,827.14119
2023-06-30T22:00:00.000000000,837.22596
2023-06-30T23:00:00.000000000,899.60677
