datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.49991
2023-06-27T01:00:00.000000000,4104.37005
2023-06-27T02:00:00.000000000,4250.0999
2023-06-27T03:00:00.000000000,4194.19
2023-06-27T04:00:00.000000000,4226.60985
2023-06-27T05:00:00.000000000,4272.14994
2023-06-27T06:00:00.000000000,4312.39991
2023-06-27T07:00:00.000000000,4406.75993
2023-06-27T08:00:00.000000000,4367.38989
2023-06-27T09:00:00.000000000,4311.55005
2023-06-27T10:00:00.000000000,4189.36014
2023-06-27T11:00:00.000000000,3994.89002
2023-06-27T12:00:00.000000000,3730.67999
2023-06-27T13:00:00.000000000,3335.16986
2023-06-27T14:00:00.000000000,2753.97003
2023-06-27T15:00:00.000000000,2145.65008
2023-06-27T16:00:00.000000000,1692.72001
2023-06-27T17:00:00.000000000,1415.58995
2023-06-27T18:00:00.000000000,1301.36003
2023-06-27T19:00:00.000000000,1378.38007
2023-06-27T20:00:00.000000000,1670.58008
2023-06-27T21:00:00.000000000,2076.47008
2023-06-27T22:00:00.000000000,2514.58001
2023-06-27T23:00:00.000000000,2920.32015
2023-06-28T00:00:00.000000000,2025.02415
2023-06-28T01:00:00.000000000,1960.78947
2023-06-28T02:00:00.000000000,1905.74555
2023-06-28T03:00:00.000000000,1744.68153
2023-06-28T04:00:00.000000000,1651.09559
2023-06-28T05:00:00.000000000,1541.77287
2023-06-28T06:00:00.000000000,1421.93652
2023-06-28T07:00:00.000000000,1446.20515
2023-06-28T08:00:00.000000000,1486.90376
2023-06-28T09:00:00.000000000,1513.15696
2023-06-28T10:00:00.000000000,1494.4943
2023-06-28T11:00:00.000000000,1506.73755
2023-06-28T12:00:00.000000000,1391.31978
2023-06-28T13:00:00.000000000,1347.21937
2023-06-28T14:00:00.000000000,1354.24705
2023-06-28T15:00:00.000000000,1357.29225
2023-06-28T16:00:00.000000000,1344.31272
2023-06-28T17:00:00.000000000,1289.48011
2023-06-28T18:00:00.000000000,1200.36636
2023-06-28T19:00:00.000000000,1170.32882
2023-06-28T20:00:00.000000000,1135.56719
2023-06-28T21:00:00.000000000,1123.17647
2023-06-28T22:00:00.000000000,1063.49006
2023-06-28T23:00:00.000000000,1044.92123
2023-06-29T00:00:00.000000000,810.8115
2023-06-29T01:00:00.000000000,788.33172
2023-06-29T02:00:00.000000000,770.2619
2023-06-29T03:00:00.000000000,704.55862
2023-06-29T04:00:00.000000000,668.44051
2023-06-29T05:00:00.000000000,624.9853
2023-06-29T06:00:00.000000000,577.4122
2023-06-29T07:00:00.000000000,591.32757
2023-06-29T08:00:00.000000000,610.38085
2023-06-29T09:00:00.000000000,622.83037
2023-06-29T10:00:00.000000000,618.06045
2023-06-29T11:00:00.000000000,624.24562
2023-06-29T12:00:00.000000000,575.97375
2023-06-29T13:00:00.000000000,557.67236
2023-06-29T14:00:00.000000000,561.48251
2023-06-29T15:00:00.000000000,565.11428
2023-06-29T16:00:00.000000000,561.96029
2023-06-29T17:00:00.000000000,538.07754
2023-06-29T18:00:00.000000000,500.49999
2023-06-29T19:00:00.000000000,487.43301
2023-06-29T20:00:00.000000000,477.16046
2023-06-29T21:00:00.000000000,477.37238
2023-06-29T22:00:00.000000000,453.8518
2023-06-29T23:00:00.000000000,449.04376
2023-06-30T00:00:00.000000000,363.73729
2023-06-30T01:00:00.000000000,356.63178
2023-06-30T02:00:00.000000000,352.17567
2023-06-30T03:00:00.000000000,321.58442
2023-06-30T04:00:00.000000000,306.62595
2023-06-30T05:00:00.000000000,287.4233
2023-06-30T06:00:00.000000000,266.45761
2023-06-30T07:00:00.000000000,276.5609
2023-06-30T08:00:00.000000000,287.64429
2023-06-30T09:00:00.000000000,295.01124
2023-06-30T10:00:00.000000000,295.35673
2023-06-30T11:00:00.000000000,299.31125
2023-06-30T12:00:00.000000000,275.76258
2023-06-30T13:00:00.000000000,266.96046
2023-06-30T14:00:00.000000000,269.58586
2023-06-30T15:00:00.000000000,273.43366
2023-06-30T16:00:00.000000000,273.89745
2023-06-30T17:00:00.000000000,261.41044
2023-06-30T18:00:00.000000000,242.80858
2023-06-30T19:00:00.000000000,235.99016
2023-06-30T20:00:00.000000000,234.73452
2023-06-30T21:00:00.000000000,239.58675
2023-06-30T22:00:00.000000000,229.38242
2023-06-30T23:00:00.000000000,229.64111
