datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,160.55957
2023-06-27T01:00:00.000000000,138.9259
2023-06-27T02:00:00.000000000,129.75242
2023-06-27T03:00:00.000000000,136.31482
2023-06-27T04:00:00.000000000,172.04473
2023-06-27T05:00:00.000000000,204.21293
2023-06-27T06:00:00.000000000,226.85115
2023-06-27T07:00:00.000000000,235.85919
2023-06-27T08:00:00.000000000,246.87906
2023-06-27T09:00:00.000000000,244.69996
2023-06-27T10:00:00.000000000,224.20305
2023-06-27T11:00:00.000000000,194.80455
2023-06-27T12:00:00.000000000,158.57425
2023-06-27T13:00:00.000000000,159.21511
2023-06-27T14:00:00.000000000,170.00615
2023-06-27T15:00:00.000000000,181.72856
2023-06-27T16:00:00.000000000,182.78431
2023-06-27T17:00:00.000000000,178.3393
2023-06-27T18:00:00.000000000,154.97922
2023-06-27T19:00:00.000000000,158.54865
2023-06-27T20:00:00.000000000,171.01225
2023-06-27T21:00:00.000000000,163.25331
2023-06-27T22:00:00.000000000,155.63503
2023-06-27T23:00:00.000000000,130.69706
2023-06-28T00:00:00.000000000,141.30957
2023-06-28T01:00:00.000000000,118.0509
2023-06-28T02:00:00.000000000,107.4779
2023-06-28T03:00:00.000000000,112.77138
2023-06-28T04:00:00.000000000,149.15161
2023-06-28T05:00:00.000000000,182.93802
2023-06-28T06:00:00.000000000,207.77435
2023-06-28T07:00:00.000000000,219.05079
2023-06-28T08:00:00.000000000,231.756
2023-06-28T09:00:00.000000000,228.8015
2023-06-28T10:00:00.000000000,206.70107
2023-06-28T11:00:00.000000000,174.42162
2023-06-28T12:00:00.000000000,135.44978
2023-06-28T13:00:00.000000000,135.20326
2023-06-28T14:00:00.000000000,147.00942
2023-06-28T15:00:00.000000000,160.08999
2023-06-28T16:00:00.000000000,162.26472
2023-06-28T17:00:00.000000000,159.64815
2023-06-28T18:00:00.000000000,137.47289
2023-06-28T19:00:00.000000000,142.03939
2023-06-28T20:00:00.000000000,154.46168
2023-06-28T21:00:00.000000000,145.01955
2023-06-28T22:00:00.000000000,135.52267
2023-06-28T23:00:00.000000000,107.99885
2023-06-29T00:00:00.000000000,126.56288
2023-06-29T01:00:00.000000000,102.05934
2023-06-29T02:00:00.000000000,90.41421
2023-06-29T03:00:00.000000000,94.73564
2023-06-29T04:00:00.000000000,131.61405
2023-06-29T05:00:00.000000000,166.64008
2023-06-29T06:00:00.000000000,193.1603
2023-06-29T07:00:00.000000000,206.17452
2023-06-29T08:00:00.000000000,220.17077
2023-06-29T09:00:00.000000000,216.62227
2023-06-29T10:00:00.000000000,193.29348
2023-06-29T11:00:00.000000000,158.80707
2023-06-29T12:00:00.000000000,117.73492
2023-06-29T13:00:00.000000000,116.80868
2023-06-29T14:00:00.000000000,129.39243
2023-06-29T15:00:00.000000000,143.51347
2023-06-29T16:00:00.000000000,146.54541
2023-06-29T17:00:00.000000000,145.32957
2023-06-29T18:00:00.000000000,124.06198
2023-06-29T19:00:00.000000000,129.39227
2023-06-29T20:00:00.000000000,141.78295
2023-06-29T21:00:00.000000000,131.05134
2023-06-29T22:00:00.000000000,120.11532
2023-06-29T23:00:00.000000000,90.61058
2023-06-30T00:00:00.000000000,115.25319
2023-06-30T01:00:00.000000000,89.79497
2023-06-30T02:00:00.000000000,77.32762
2023-06-30T03:00:00.000000000,80.90351
2023-06-30T04:00:00.000000000,118.164
2023-06-30T05:00:00.000000000,154.1408
2023-06-30T06:00:00.000000000,181.9524
2023-06-30T07:00:00.000000000,196.29931
2023-06-30T08:00:00.000000000,211.28571
2023-06-30T09:00:00.000000000,207.28168
2023-06-30T10:00:00.000000000,183.01083
2023-06-30T11:00:00.000000000,146.83182
2023-06-30T12:00:00.000000000,104.14893
2023-06-30T13:00:00.000000000,102.7014
2023-06-30T14:00:00.000000000,115.88153
2023-06-30T15:00:00.000000000,130.80045
2023-06-30T16:00:00.000000000,134.48987
2023-06-30T17:00:00.000000000,134.3483
2023-06-30T18:00:00.000000000,113.77676
2023-06-30T19:00:00.000000000,119.69284
2023-06-30T20:00:00.000000000,132.05929
2023-06-30T21:00:00.000000000,120.33876
2023-06-30T22:00:00.000000000,108.29898
2023-06-30T23:00:00.000000000,77.27502
