Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
36744,2023-03-12 00:00:00,2024-07-17 00:00:00,3.1,374.17,16443.0,44525.0,29779.0,469.0,2878.0,0.0,2933.0,737.0
36745,2023-03-12 01:00:00,2024-07-17 00:00:00,3.1,372.03,16031.0,44251.0,29792.0,361.0,2022.0,0.0,3641.0,738.0
36746,2023-03-12 02:00:00,2024-07-17 00:00:00,3.1,368.77,15343.0,43201.0,29774.0,398.0,1647.0,0.0,3707.0,737.0
36747,2023-03-12 03:00:00,2024-07-17 00:00:00,3.1,366.69,14874.0,41769.0,29686.0,249.0,1163.0,0.0,3585.0,717.0
36748,2023-03-12 04:00:00,2024-07-17 00:00:00,3.1,369.5,14673.0,41582.0,29420.0,223.0,1125.0,0.0,2674.0,549.0
36749,2023-03-12 05:00:00,2024-07-17 00:00:00,3.1,366.98,14691.0,38253.0,29384.0,225.0,1043.0,0.0,2324.0,572.0
36750,2023-03-12 06:00:00,2024-07-17 00:00:00,3.1,371.42,15015.0,40605.0,29560.0,224.0,986.0,0.0,2318.0,578.0
36751,2023-03-12 07:00:00,2024-07-17 00:00:00,3.1,362.04,14042.0,39317.0,29746.0,184.0,1001.0,0.0,2725.0,570.0
36752,2023-03-12 08:00:00,2024-07-17 00:00:00,3.1,362.94,14100.0,40320.0,29947.0,184.0,997.0,0.0,2758.0,587.0
36753,2023-03-12 09:00:00,2024-07-17 00:00:00,3.1,363.26,14205.0,40133.0,29962.0,202.0,1083.0,0.0,2661.0,584.0
36754,2023-03-12 10:00:00,2024-07-17 00:00:00,3.1,367.5,14477.0,40785.0,29972.0,342.0,1380.0,0.0,2143.0,750.0
36755,2023-03-12 11:00:00,2024-07-17 00:00:00,3.1,369.23,14718.0,41983.0,29977.0,400.0,2025.0,0.0,1847.0,764.0
36756,2023-03-12 12:00:00,2024-07-17 00:00:00,3.1,375.2,15880.0,42621.0,29972.0,340.0,1940.0,283.0,1772.0,788.0
36757,2023-03-12 13:00:00,2024-07-17 00:00:00,3.1,375.77,16189.0,41934.0,29967.0,355.0,1945.0,620.0,1566.0,872.0
36758,2023-03-12 14:00:00,2024-07-17 00:00:00,3.1,384.91,17470.0,42024.0,29971.0,436.0,1366.0,805.0,1221.0,848.0
36759,2023-03-12 15:00:00,2024-07-17 00:00:00,3.1,386.73,17415.0,42342.0,29949.0,402.0,989.0,986.0,1000.0,864.0
36760,2023-03-12 16:00:00,2024-07-17 00:00:00,3.1,383.56,17094.0,41705.0,29910.0,342.0,985.0,1182.0,1072.0,872.0
36761,2023-03-12 17:00:00,2024-07-17 00:00:00,3.1,382.34,16869.0,42696.0,29916.0,427.0,1058.0,977.0,1543.0,839.0
36762,2023-03-12 18:00:00,2024-07-17 00:00:00,3.1,380.75,16918.0,42670.0,29912.0,428.0,1079.0,982.0,1963.0,823.0
36763,2023-03-12 19:00:00,2024-07-17 00:00:00,3.1,380.41,17106.0,42153.0,29899.0,412.0,1024.0,650.0,2473.0,818.0
36764,2023-03-12 20:00:00,2024-07-17 00:00:00,3.1,382.08,17752.0,42054.0,29894.0,426.0,1334.0,400.0,2716.0,807.0
36765,2023-03-12 21:00:00,2024-07-17 00:00:00,3.1,380.49,17361.0,42626.0,29885.0,426.0,1683.0,193.0,2651.0,761.0
36766,2023-03-12 22:00:00,2024-07-17 00:00:00,3.1,379.16,17759.0,43205.0,29898.0,419.0,1944.0,50.0,3501.0,756.0
36767,2023-03-12 23:00:00,2024-07-17 00:00:00,3.1,375.31,18332.0,43622.0,30018.0,421.0,3462.0,0.0,3818.0,747.0
