UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-07 00:00:00,2023-08-08 18:44:47,3.0,18802.0,58297.0,32499.0,405.0,3107.0,87.0,870.0,1570.0
2023-08-07 01:00:00,2023-08-08 18:44:47,3.0,18077.0,56183.0,32539.0,374.0,2396.0,74.0,1189.0,1586.0
2023-08-07 02:00:00,2023-08-08 18:44:47,3.0,17843.0,54247.0,32568.0,237.0,783.0,4.0,1444.0,969.0
2023-08-07 03:00:00,2023-08-08 18:44:47,3.0,17414.0,49607.0,32634.0,207.0,310.0,4.0,1573.0,945.0
2023-08-07 04:00:00,2023-08-08 18:44:47,3.0,15168.0,44301.0,32693.0,210.0,305.0,4.0,3443.0,976.0
2023-08-07 05:00:00,2023-08-08 18:44:47,3.0,15542.0,45659.0,32676.0,207.0,304.0,4.0,1460.0,956.0
2023-08-07 06:00:00,2023-08-08 18:44:47,3.0,15000.0,43859.0,32721.0,209.0,306.0,4.0,1306.0,950.0
2023-08-07 07:00:00,2023-08-08 18:44:47,3.0,14558.0,43782.0,32762.0,208.0,313.0,4.0,1218.0,948.0
2023-08-07 08:00:00,2023-08-08 18:44:47,3.0,14368.0,42993.0,32758.0,210.0,311.0,4.0,1150.0,970.0
2023-08-07 09:00:00,2023-08-08 18:44:47,3.0,14868.0,44301.0,32772.0,215.0,309.0,4.0,1290.0,958.0
2023-08-07 10:00:00,2023-08-08 18:44:47,3.0,15879.0,46607.0,32761.0,212.0,331.0,4.0,1217.0,962.0
2023-08-07 11:00:00,2023-08-08 18:44:47,3.0,16055.0,48317.0,32756.0,210.0,318.0,471.0,1656.0,1055.0
2023-08-07 12:00:00,2023-08-08 18:44:47,3.0,16203.0,50213.0,32754.0,371.0,301.0,1269.0,1718.0,1198.0
2023-08-07 13:00:00,2023-08-08 18:44:47,3.0,16285.0,52288.0,32765.0,366.0,356.0,2229.0,1663.0,1319.0
2023-08-07 14:00:00,2023-08-08 18:44:47,3.0,16344.0,53963.0,32745.0,376.0,438.0,2941.0,2316.0,2056.0
2023-08-07 15:00:00,2023-08-08 18:44:47,3.0,17502.0,57007.0,32737.0,689.0,1060.0,3260.0,2050.0,2221.0
2023-08-07 16:00:00,2023-08-08 18:44:47,3.0,18137.0,58609.0,32708.0,796.0,2586.0,3358.0,1933.0,2294.0
2023-08-07 17:00:00,2023-08-08 18:44:47,3.0,19603.0,59862.0,32658.0,761.0,3719.0,2947.0,2074.0,2544.0
2023-08-07 18:00:00,2023-08-08 18:44:47,3.0,20379.0,60023.0,32608.0,762.0,3822.0,3316.0,2889.0,2814.0
2023-08-07 19:00:00,2023-08-08 18:44:47,3.0,19835.0,60549.0,32571.0,684.0,4744.0,3032.0,3555.0,2745.0
2023-08-07 20:00:00,2023-08-08 18:44:47,3.0,20339.0,60354.0,32561.0,696.0,4648.0,2796.0,4446.0,2725.0
2023-08-07 21:00:00,2023-08-08 18:44:47,3.0,19508.0,60656.0,32579.0,664.0,4892.0,2227.0,4294.0,2828.0
2023-08-07 22:00:00,2023-08-08 18:44:47,3.0,18856.0,60166.0,32588.0,578.0,5103.0,807.0,3039.0,2767.0
2023-08-07 23:00:00,2023-08-08 18:44:47,3.0,18848.0,58894.0,32663.0,587.0,4143.0,198.0,1955.0,2623.0
