,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,376.27,17202.0,54820.0,32587.0,604.0,4009.0,22.0,3780.0,1968.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,383.52,16859.0,53789.0,32589.0,639.0,1534.0,14.0,3197.0,1892.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,376.24,16273.0,50808.0,32648.0,343.0,863.0,14.0,3317.0,978.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,370.1,15532.0,47431.0,32659.0,379.0,432.0,4.0,3492.0,967.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,382.89,18056.0,45546.0,32606.0,212.0,325.0,4.0,2494.0,980.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,359.72,14401.0,42203.0,32686.0,208.0,280.0,4.0,3038.0,980.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,354.86,14108.0,39274.0,32708.0,208.0,274.0,4.0,2808.0,987.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,352.01,13982.0,36647.0,32721.0,210.0,275.0,4.0,2314.0,987.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,352.18,13975.0,35990.0,32744.0,216.0,328.0,4.0,1934.0,993.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,351.49,13978.0,35042.0,32754.0,217.0,345.0,4.0,1692.0,984.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,352.11,14004.0,35406.0,32775.0,216.0,313.0,4.0,1734.0,988.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,349.9,13895.0,35471.0,32779.0,212.0,315.0,560.0,1678.0,1007.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,351.35,13857.0,38409.0,32768.0,207.0,309.0,1922.0,1328.0,1090.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,354.92,14052.0,42954.0,32751.0,207.0,392.0,2788.0,1648.0,1138.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,363.45,14489.0,46971.0,32741.0,205.0,335.0,2978.0,1811.0,1751.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,365.26,15318.0,48215.0,32700.0,239.0,731.0,3487.0,2109.0,1844.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,370.45,15828.0,53471.0,32673.0,434.0,1176.0,3756.0,2441.0,1788.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,377.84,17171.0,55645.0,32622.0,391.0,1950.0,3728.0,1771.0,1786.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,378.3,18308.0,56052.0,32571.0,430.0,3594.0,3672.0,1654.0,1775.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,381.66,19390.0,56788.0,32523.0,368.0,4412.0,3346.0,1594.0,1783.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,383.77,19756.0,58465.0,32508.0,429.0,5270.0,2952.0,1352.0,1717.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,388.27,19930.0,59280.0,32496.0,432.0,5056.0,2438.0,1054.0,1781.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,394.93,20305.0,60172.0,32484.0,431.0,4642.0,1391.0,852.0,1684.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,394.12,19370.0,59496.0,32504.0,371.0,4501.0,413.0,821.0,1621.0
