,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-21 00:00:00,2023-08-23 15:25:34,3.0,354.71,28864.0,59048.0,32377.0,448.0,3753.0,11.0,449.0,1613.0
1,2023-08-21 01:00:00,2023-08-23 15:25:34,3.0,356.75,28040.0,57260.0,32395.0,419.0,1705.0,6.0,757.0,1609.0
2,2023-08-21 02:00:00,2023-08-23 15:25:34,3.0,347.96,25877.0,51877.0,32440.0,214.0,1060.0,6.0,1310.0,1305.0
3,2023-08-21 03:00:00,2023-08-23 15:25:34,3.0,338.32,23432.0,48927.0,32447.0,217.0,892.0,6.0,1398.0,1304.0
4,2023-08-21 04:00:00,2023-08-23 15:25:34,3.0,293.82,16491.0,35884.0,32600.0,216.0,1033.0,6.0,2873.0,1003.0
5,2023-08-21 05:00:00,2023-08-23 15:25:34,3.0,312.29,18645.0,43282.0,32520.0,220.0,927.0,6.0,2162.0,976.0
6,2023-08-21 06:00:00,2023-08-23 15:25:34,3.0,310.76,18453.0,42384.0,32546.0,218.0,899.0,6.0,2196.0,970.0
7,2023-08-21 07:00:00,2023-08-23 15:25:34,3.0,309.98,18222.0,41053.0,32559.0,219.0,931.0,6.0,1803.0,968.0
8,2023-08-21 08:00:00,2023-08-23 15:25:34,3.0,308.87,18074.0,41045.0,32584.0,222.0,940.0,6.0,1903.0,975.0
9,2023-08-21 09:00:00,2023-08-23 15:25:34,3.0,310.58,18100.0,42821.0,32570.0,228.0,901.0,6.0,1885.0,1065.0
10,2023-08-21 10:00:00,2023-08-23 15:25:34,3.0,315.88,18650.0,46671.0,32595.0,230.0,910.0,6.0,1768.0,1213.0
11,2023-08-21 11:00:00,2023-08-23 15:25:34,3.0,315.15,18464.0,47918.0,32594.0,232.0,896.0,439.0,1595.0,1279.0
12,2023-08-21 12:00:00,2023-08-23 15:25:34,3.0,315.05,19057.0,49930.0,32586.0,434.0,896.0,1953.0,1512.0,1453.0
13,2023-08-21 13:00:00,2023-08-23 15:25:34,3.0,321.73,20627.0,52423.0,32566.0,448.0,935.0,2725.0,1176.0,1679.0
14,2023-08-21 14:00:00,2023-08-23 15:25:34,3.0,328.68,21624.0,55670.0,32535.0,761.0,913.0,2998.0,797.0,2255.0
15,2023-08-21 15:00:00,2023-08-23 15:25:34,3.0,332.05,22638.0,60369.0,32487.0,799.0,1427.0,3317.0,899.0,2563.0
16,2023-08-21 16:00:00,2023-08-23 15:25:34,3.0,331.94,23706.0,63738.0,32471.0,864.0,2956.0,3575.0,921.0,2528.0
17,2023-08-21 17:00:00,2023-08-23 15:25:34,3.0,334.37,25483.0,67105.0,32423.0,826.0,4382.0,3755.0,1004.0,2498.0
18,2023-08-21 18:00:00,2023-08-23 15:25:34,3.0,337.68,26943.0,68846.0,32396.0,1169.0,5586.0,3568.0,820.0,2627.0
19,2023-08-21 19:00:00,2023-08-23 15:25:34,3.0,340.19,27554.0,68962.0,32378.0,1377.0,5795.0,3367.0,736.0,2844.0
20,2023-08-21 20:00:00,2023-08-23 15:25:34,3.0,342.28,28283.0,69527.0,32351.0,1305.0,6010.0,3010.0,855.0,2700.0
21,2023-08-21 21:00:00,2023-08-23 15:25:34,3.0,344.43,28574.0,70621.0,32349.0,1283.0,6325.0,2203.0,751.0,2511.0
22,2023-08-21 22:00:00,2023-08-23 15:25:34,3.0,349.7,29546.0,70247.0,32370.0,1220.0,6126.0,1336.0,716.0,2498.0
23,2023-08-21 23:00:00,2023-08-23 15:25:34,3.0,351.06,29212.0,68222.0,32369.0,1180.0,5679.0,315.0,954.0,2230.0
